Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.48932226740149676,-2.8601733134276595,0.0,0.0,200,43,FGF2;COL1A1;TPM2;LGALS1;IGFBP4;SERPINH1;NOTCH2;CD44;SLC6A8;RHOB;FUCA1;PVR;TNFRSF12A;CAP2;ITGB5;SAT1;GLIPR1;IGFBP2;GADD45A;CADM1;PLOD2;LOXL2;SGCB;CAPG;DAB2;SFRP1;INHBA;VIM;CTHRC1;CD59;QSOX1;AREG;NNMT;MGP;GPX7;CXCL8;FSTL1;TGFBI;MYL9;TIMP1;JUN;IGFBP3;CXCL1,PLOD2;LOXL2;SGCB;CAPG;DAB2;SFRP1;INHBA;VIM;CTHRC1;CD59;QSOX1;AREG;NNMT;MGP;GPX7;CXCL8;FSTL1;TGFBI;MYL9;TIMP1;JUN;IGFBP3;CXCL1
HALLMARK_HYPOXIA,-0.4638516738672168,-2.7510335213880692,0.0,0.0,200,80,MT2A;MT1E;S100A4;CP;GLRX;MIF;PKP1;FOXO3;ISG20;EXT1;KLF7;RBPJ;PRDX5;FAM162A;TPI1;GAPDH;PFKL;P4HA2;HEXA;GRHPR;UGP2;HSPA5;ENO1;EGFR;JMJD6;CA12;TPBG;NAGK;FOS;GCNT2;CSRP2;ATF3;TIPARP;DTNA;ILVBL;ANXA2;DDIT4;ALDOC;GAA;HMOX1;B3GALT6;BTG1;NEDD4L;WSB1;KDELR3;IER3;PDK1;PFKFB3;SELENBP1;RRAGD;CAVIN1;EFNA1;PDK3;GBE1;SLC2A1;CCNG2;PGM1;STC1;PGK1;BNIP3L;RORA;TMEM45A;CITED2;DUSP1;PPP1R15A;LDHA;SLC37A4;LXN;F3;GPI;ZFP36;EDN2;ANGPTL4;TGFBI;CXCR4;JUN;ADM;ERO1A;IGFBP3;AK4,KDELR3;IER3;PDK1;PFKFB3;SELENBP1;RRAGD;CAVIN1;EFNA1;PDK3;GBE1;SLC2A1;CCNG2;PGM1;STC1;PGK1;BNIP3L;RORA;TMEM45A;CITED2;DUSP1;PPP1R15A;LDHA;SLC37A4;LXN;F3;GPI;ZFP36;EDN2;ANGPTL4;TGFBI;CXCR4;JUN;ADM;ERO1A;IGFBP3;AK4
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.6821038406224981,2.907257746552859,0.0,0.0,97,37,RSAD2;ISG15;IFI44L;CXCL10;PARP14;MX1;IFIH1;HERC6;CMPK2;UBE2L6;BST2;PSMB9;DDX60;IFI44;WARS;NUB1;OASL;RTP4;PARP12;IFI35;C1S;LGALS3BP;IRF2;ADAR;HELZ2;USP18;TRIM14;TXNIP;TRIM25;ISG20;EIF2AK2;PARP9;SP110;PSME2;CD47;IFI30;GBP2,RSAD2;ISG15;IFI44L;CXCL10;PARP14;MX1;IFIH1;HERC6;CMPK2;UBE2L6;BST2;PSMB9;DDX60;IFI44;WARS;NUB1;OASL;RTP4;PARP12;IFI35;C1S;LGALS3BP;IRF2;ADAR
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.534415929644984,2.790000181328936,0.0,0.0,200,70,RSAD2;ISG15;XAF1;MT2A;IFI44L;CCL5;CXCL10;PARP14;MX1;IFIH1;HERC6;CMPK2;UBE2L6;BST2;PSMB9;DDX60;IFI44;IFIT1;WARS;TNFAIP2;PTPN1;OASL;OAS3;NFKB1;RTP4;PARP12;IFI35;TNFAIP6;C1S;LGALS3BP;SAMHD1;IRF2;ADAR;APOL6;CFB;SSPN;TAPBP;STAT1;HELZ2;USP18;TNFSF10;TRIM14;C1R;TXNIP;SERPING1;TRIM25;ISG20;HLA-B;VAMP8;PML;EIF2AK2;HLA-A;MYD88;SP110;PSME2;PSMA2;SRI;PTPN2;NFKBIA;IFNAR2;HLA-DMA;NAMPT;IFI30;SOCS3;BTG1;HLA-DRB1;ARL4A;CCL2;BPGM;ICAM1,RSAD2;ISG15;XAF1;MT2A;IFI44L;CCL5;CXCL10;PARP14;MX1;IFIH1;HERC6;CMPK2;UBE2L6;BST2;PSMB9;DDX60;IFI44;IFIT1;WARS;TNFAIP2;PTPN1;OASL;OAS3;NFKB1;RTP4;PARP12;IFI35;TNFAIP6;C1S;LGALS3BP;SAMHD1;IRF2;ADAR;APOL6;CFB;SSPN;TAPBP;STAT1;HELZ2;USP18;TNFSF10;TRIM14
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.5150092469036668,2.958961702500855,0.0,0.0,200,117,NDUFB2;UQCRB;COX6C;COX7A2;ATP5F1E;COX7C;COX7B;NDUFC1;COX8A;NDUFS6;COX5B;NDUFA1;NDUFB4;NDUFB7;UQCRQ;COX6B1;COX17;ATP5ME;UQCR10;UQCR11;NDUFA2;ATP5MC1;POLR2F;ATP5MF;COX6A1;NDUFB3;NDUFB1;NDUFA6;ATP5PF;NDUFA4;NDUFA3;TIMM10;ATP5PD;NDUFC2;TIMM8B;NDUFB6;NDUFB8;UQCRH;ATP5MC2;ATP6V1F;MTRR;NDUFS4;ATP5MG;MRPL11;NDUFAB1;CPT1A;TIMM13;MGST3;LRPPRC;PDP1;NDUFS8;AFG3L2;COX5A;NNT;MRPL15;ATP5MC3;MRPL35;ATP6V1H;GOT2;COX4I1;ATP5F1D;ATP6V1C1;VDAC1;CYC1;TIMM17A;ECI1;VDAC2;POR;COX7A2L;HCCS;ACO2;NDUFV2;NDUFV1;OXA1L;MDH1;PHYH;PDHB;ATP6AP1;ATP5F1A;ACADVL;IDH2;ATP5F1C;VDAC3;ATP5F1B;SLC25A5;IDH1;MRPS15;OAT;PMPCA;COX11;SDHC;NDUFS2;BDH2;SDHB;SLC25A6;SLC25A4;MDH2;SLC25A3;ECH1;DLAT;PRDX3;ETFA;ACAA2;HADHB;ACADM;LDHB;SDHD;IDH3B;DLD;RHOT2;UQCRC2;UQCRFS1;LDHA;ATP6V0B;ATP5PB;GPI;ATP1B1,NDUFB2;UQCRB;COX6C;COX7A2;ATP5F1E;COX7C;COX7B;NDUFC1;COX8A;NDUFS6;COX5B;NDUFA1;NDUFB4;NDUFB7;UQCRQ;COX6B1;COX17;ATP5ME;UQCR10;UQCR11;NDUFA2;ATP5MC1;POLR2F;ATP5MF;COX6A1;NDUFB3;NDUFB1;NDUFA6;ATP5PF;NDUFA4;NDUFA3;TIMM10;ATP5PD;NDUFC2;TIMM8B;NDUFB6;NDUFB8;UQCRH;ATP5MC2
HALLMARK_COAGULATION,-0.40660984922106036,-2.2310911592857394,0.0,0.004924242424242425,138,37,S100A13;CFD;S100A1;C3;MSRB2;C1S;CFB;KLK8;CPQ;C1R;SERPING1;KLF7;RAC1;DUSP14;LTA4H;ARF4;PEF1;ADAM9;C2;SIRT2;GNB2;CD9;CTSV;WDR1;GSN;DUSP6;CTSB;TF;GNG12;F3;ANXA1;CAPN2;CSRP1;HPN;CTSH;TIMP1;MMP7,WDR1;GSN;DUSP6;CTSB;TF;GNG12;F3;ANXA1;CAPN2;CSRP1;HPN;CTSH;TIMP1;MMP7
HALLMARK_KRAS_SIGNALING_UP,-0.42439066643905654,-2.2404292869284426,0.0,0.0065656565656565654,200,43,SLPI;CXCL10;GLRX;TRIB2;APOD;CFB;BTC;GPRC5B;SDCCAG8;PEG3;PCSK1N;WDR33;TFPI;TSPAN13;RBM4;FUCA1;ANO1;EVI5;ENG;ANKH;YRDC;SPARCL1;BIRC3;DCBLD2;CSF2RA;CA2;GYPC;MALL;DUSP6;BPGM;INHBA;ALDH1A3;KLF4;MAFB;PPP1R15A;MPZL2;CCL20;TMEM158;ANGPTL4;VWA5A;CXCR4;ERO1A;IGFBP3,CA2;GYPC;MALL;DUSP6;BPGM;INHBA;ALDH1A3;KLF4;MAFB;PPP1R15A;MPZL2;CCL20;TMEM158;ANGPTL4;VWA5A;CXCR4;ERO1A;IGFBP3
HALLMARK_APOPTOSIS,-0.4183110088772308,-2.063907209468591,0.0,0.009848484848484848,161,50,CDC25B;SOD1;TNFSF10;SPTAN1;CREBBP;TXNIP;CCND1;ISG20;DFFA;ROCK1;LMNA;CD44;APP;DNAJA1;VDAC2;DAP3;BID;RHOB;IFNGR1;PEA15;BTG3;PMAIP1;TNFRSF12A;ATF3;ANKH;GNA15;BIK;CD14;HMOX1;SAT1;BIRC3;PPT1;GADD45A;PPP2R5B;BCL10;PSEN2;LGALS3;IER3;RHOT2;H1F0;GSN;EBP;BNIP3L;KRT18;DAP;GPX3;SC5D;ANXA1;TIMP1;JUN,GNA15;BIK;CD14;HMOX1;SAT1;BIRC3;PPT1;GADD45A;PPP2R5B;BCL10;PSEN2;LGALS3;IER3;RHOT2;H1F0;GSN;EBP;BNIP3L;KRT18;DAP;GPX3;SC5D;ANXA1;TIMP1;JUN
HALLMARK_GLYCOLYSIS,-0.34752094592776656,-2.1352160486188048,0.0,0.01181818181818182,200,84,TXN;GLRX;NDUFV3;MIF;PMM2;FKBP4;SOD1;AURKA;KIF2A;ISG20;EXT1;B4GALT1;SLC25A13;GFPT1;ME2;GOT2;FAM162A;DSC2;CD44;COPB2;TPI1;ELF3;TALDO1;TSTA3;CHPF;P4HA2;MDH1;STMN1;UGP2;HSPA5;ENO1;PGAM1;EGFR;IL13RA1;PSMC4;TPBG;ALG1;GMPPB;IDH1;SLC25A10;HS2ST1;SDHC;LCT;NASP;GUSB;DDIT4;PKM;KIF20A;GMPPA;BIK;CHST12;MDH2;AGL;B3GALT6;B3GNT3;NSDHL;PC;CLDN3;KDELR3;IER3;DLD;PLOD2;GOT1;ALDH7A1;RRAGD;PDK3;EGLN3;SRD5A3;SLC35A3;QSOX1;STC1;PGK1;CITED2;AKR1A1;LDHA;SLC37A4;DEPDC1;B4GALT2;ANGPTL4;TGFBI;CXCR4;ERO1A;IGFBP3;AK4,GMPPA;BIK;CHST12;MDH2;AGL;B3GALT6;B3GNT3;NSDHL;PC;CLDN3;KDELR3;IER3;DLD;PLOD2;GOT1;ALDH7A1;RRAGD;PDK3;EGLN3;SRD5A3;SLC35A3;QSOX1;STC1;PGK1;CITED2;AKR1A1;LDHA;SLC37A4;DEPDC1;B4GALT2;ANGPTL4;TGFBI;CXCR4;ERO1A;IGFBP3;AK4
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.3370564507704152,-1.9707469531401243,0.0,0.01406926406926407,200,80,CCL5;CXCL10;IFIH1;NR4A3;TNFAIP2;KYNU;TLR2;NFKB1;TNFAIP6;BCL3;RCAN1;RNF19B;FOSL1;CLCF1;B4GALT5;CCND1;NR4A1;B4GALT1;SPHK1;KDM6B;EIF1;PDLIM5;CD44;EGR1;TANK;MAP2K3;CEBPB;RHOB;HES1;BTG3;TNIP1;NFKBIA;IFNGR2;KLF9;FOS;TGIF1;TSC22D1;ATF3;TIPARP;TUBB2A;NAMPT;NINJ1;PLK2;LITAF;SLC2A6;TNFAIP8;YRDC;EGR2;SAT1;BIRC3;SOCS3;DNAJB4;BTG1;GADD45A;JUNB;IER3;PFKFB3;EFNA1;CCL2;INHBA;KLF4;IER2;IER5;AREG;DUSP2;DUSP1;PPP1R15A;MYC;LAMB3;NFKBIE;F3;ZC3H12A;CCL20;ZFP36;ICAM1;CXCL2;JUN;PHLDA1;CXCL1;CXCL3,INHBA;KLF4;IER2;IER5;AREG;DUSP2;DUSP1;PPP1R15A;MYC;LAMB3;NFKBIE;F3;ZC3H12A;CCL20;ZFP36;ICAM1;CXCL2;JUN;PHLDA1;CXCL1;CXCL3
