Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
HALLMARK_MYC_TARGETS_V1,-0.39348833511495135,-2.6838700771322994,0.0,0.0,200,93,MAD2L1;VDAC3;TFDP1;MYC;CCNA2;PSMD8;CYC1;ABCE1;IFRD1;UBA2;PHB;SNRPA1;U2AF1;SRSF3;POLD2;HNRNPR;RFC4;EXOSC7;XPO1;CUL1;PCNA;FBL;DEK;SRSF2;PSMA4;ERH;PSMD3;EIF4H;ILF2;EIF3D;PSMA7;PSMC6;PRPF31;ACP1;HNRNPA2B1;LDHA;H2AFZ;TRA2B;HPRT1;SRSF7;MCM4;TRIM28;HDDC2;PTGES3;HSPD1;USP1;NOP56;HSP90AB1;EIF4A1;GNL3;MCM2;PSMA6;PSMB3;TOMM70;CSTF2;SERBP1;PRPS2;C1QBP;GSPT1;NCBP2;MCM6;KARS;RSL1D1;PSMA2;GOT2;PPM1G;PSMD14;RNPS1;CDK4;IMPDH2;EIF2S2;HDGF;VDAC1;POLE3;RANBP1;CCT5;NHP2;UBE2L3;HSPE1;SNRPD1;PSMD1;LSM7;PA2G4;HDAC2;SNRPB2;DDX21;SNRPD3;PHB2;NOP16;DDX18;SNRPD2;SNRPG;PABPC1,HSP90AB1;EIF4A1;GNL3;MCM2;PSMA6;PSMB3;TOMM70;CSTF2;SERBP1;PRPS2;C1QBP;GSPT1;NCBP2;MCM6;KARS;RSL1D1;PSMA2;GOT2;PPM1G;PSMD14;RNPS1;CDK4;IMPDH2;EIF2S2;HDGF;VDAC1;POLE3;RANBP1;CCT5;NHP2;UBE2L3;HSPE1;SNRPD1;PSMD1;LSM7;PA2G4;HDAC2;SNRPB2;DDX21;SNRPD3;PHB2;NOP16;DDX18;SNRPD2;SNRPG;PABPC1
HALLMARK_MYC_TARGETS_V2,-0.5465669105786738,-2.7879660788780463,0.0,0.0,58,30,MYC;PLK4;PHB;DCTPP1;NOC4L;HK2;UNG;PLK1;MCM4;UTP20;HSPD1;NOP56;GNL3;TMEM97;NDUFAF4;PES1;CDK4;NIP7;PUS1;RRP12;FARSA;IMP4;IPO4;HSPE1;TFB2M;PA2G4;MYBBP1A;NOP16;DDX18;TCOF1,PES1;CDK4;NIP7;PUS1;RRP12;FARSA;IMP4;IPO4;HSPE1;TFB2M;PA2G4;MYBBP1A;NOP16;DDX18;TCOF1
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.5274069068443541,-3.9499386826978142,0.0,0.0,200,125,VDAC3;COX11;ALDH6A1;ETFB;OPA1;ACAA1;CYC1;CYB5A;ECI1;ETFDH;ETFA;IDH2;SLC25A4;ATP1B1;MRPS12;GPI;NDUFA5;GPX4;ATP5F1C;MPC1;OAT;NDUFV1;DLD;UQCRC2;NDUFS8;UQCRFS1;ACADM;IDH3G;ATP6V1D;ECHS1;ATP6AP1;ATP5F1D;SLC25A12;POR;ATP6V1G1;NNT;ATP5F1A;LRPPRC;NDUFS7;FDX1;NQO2;MRPS11;PDHX;ATP5PB;PHYH;LDHA;RHOT1;DECR1;TIMM9;GLUD1;NDUFS3;ISCU;TIMM50;MDH1;ABCB7;PDHA1;ATP5PO;ATP6V1F;ATP6V1E1;ISCA1;COX4I1;HSD17B10;SDHB;HCCS;TOMM70;SDHD;IDH3B;SDHC;TIMM17A;GOT2;NDUFB8;NDUFS2;ATP5F1B;COX10;ATP5PD;RHOT2;NDUFA6;VDAC1;NDUFA4;MRPL35;NDUFV2;NDUFC1;TOMM22;CS;NDUFA2;OXA1L;ATP5MG;MRPS22;NDUFA7;NDUFC2;NDUFB6;NDUFA9;NDUFA3;NDUFB7;COX7A2;ATP5MF;POLR2F;TIMM8B;UQCR11;COX6B1;COX6A1;COX8A;TIMM10;ATP6V1C1;ATP5F1E;ATP5PF;PHB2;NDUFB2;ATP5MC2;UQCR10;NDUFA1;NDUFB3;COX7B;UQCRQ;NDUFB1;NDUFB4;NDUFS6;ATP5ME;COX17;COX5B;UQCRH;ATP5MC3;UQCRB;COX7C;COX6C,GOT2;NDUFB8;NDUFS2;ATP5F1B;COX10;ATP5PD;RHOT2;NDUFA6;VDAC1;NDUFA4;MRPL35;NDUFV2;NDUFC1;TOMM22;CS;NDUFA2;OXA1L;ATP5MG;MRPS22;NDUFA7;NDUFC2;NDUFB6;NDUFA9;NDUFA3;NDUFB7;COX7A2;ATP5MF;POLR2F;TIMM8B;UQCR11;COX6B1;COX6A1;COX8A;TIMM10;ATP6V1C1;ATP5F1E;ATP5PF;PHB2;NDUFB2;ATP5MC2;UQCR10;NDUFA1;NDUFB3;COX7B;UQCRQ;NDUFB1;NDUFB4;NDUFS6;ATP5ME;COX17;COX5B;UQCRH;ATP5MC3;UQCRB;COX7C;COX6C
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.5221306032805387,2.528098196898159,0.0,0.0,200,68,ID2;HES1;IER3;JUNB;RHOB;KLF6;TIPARP;BTG2;GADD45A;IER5;FOS;CCNL1;NR4A1;MAFF;MYC;IRS2;NFKBIA;KLF4;ATF3;GADD45B;NAMPT;PLK2;KLF10;REL;NFAT5;NFIL3;PPP1R15A;IER2;BIRC2;IFNGR2;ZBTB10;VEGFA;SMAD3;NR4A2;EGR1;FJX1;TUBB2A;DUSP1;TNFAIP8;PMEPA1;FUT4;ETS2;SAT1;EHD1;BTG1;RELA;EIF1;CEBPD;JAG1;MCL1;IL6ST;CFLAR;B4GALT5;PFKFB3;FOSB;SNN;RCAN1;G0S2;CD44;PANX1;TNIP2;YRDC;KDM6B;MSC;TSC22D1;MARCKS;TAP1;SQSTM1,ID2;HES1;IER3;JUNB;RHOB;KLF6;TIPARP;BTG2;GADD45A;IER5;FOS;CCNL1;NR4A1;MAFF;MYC;IRS2;NFKBIA;KLF4;ATF3;GADD45B;NAMPT;PLK2;KLF10;REL;NFAT5;NFIL3;PPP1R15A
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.4216853850662264,2.0541467536749654,0.0,0.0032663316582914573,200,61,ID2;SFRP1;RHOB;CADM1;GADD45A;MEST;TPM1;TGFBR3;COL4A1;GPX7;FUCA1;TNFRSF12A;FERMT2;GADD45B;IGFBP2;COL6A2;PPIB;EFEMP2;COL4A2;COL1A1;DST;CALU;VEGFA;ITGAV;PLOD2;CAPG;APLP1;SGCB;PMEPA1;LOXL1;PDLIM4;FGF2;PCOLCE2;NOTCH2;SAT1;BMP1;CD59;CAP2;TAGLN;CALD1;CD44;IGFBP4;FSTL1;SPARC;GAS1;VIM;SERPINE2;CDH2;ITGB1;FLNA;TPM4;VCAN;SLC6A8;PFN2;QSOX1;TIMP1;TPM2;SERPINH1;EMP3;PRRX1;CTHRC1,ID2;SFRP1;RHOB;CADM1;GADD45A;MEST;TPM1;TGFBR3;COL4A1;GPX7;FUCA1;TNFRSF12A;FERMT2;GADD45B;IGFBP2;COL6A2;PPIB;EFEMP2;COL4A2
HALLMARK_HYPOXIA,0.41206435592513635,2.079170612123331,0.0,0.003919597989949749,200,73,IER3;KLF6;RORA;AKAP12;TIPARP;SDC2;SAP30;FOS;ANXA2;PLIN2;GPC3;MAFF;BNIP3L;KDM3A;IRS2;TMEM45A;ATF3;NR3C1;EXT1;CDKN1C;NFIL3;PPP1R15A;SLC37A4;KDELR3;TES;DDIT4;CDKN1B;GPI;PDK1;VEGFA;P4HA2;GAA;PRDX5;GALK1;ZNF292;PIM1;STC1;PDK3;ERO1A;DUSP1;P4HA1;HSPA5;HEXA;WSB1;PRKCA;PFKL;PGM2;VHL;BTG1;GRHPR;ALDOA;HK2;UGP2;CCNG2;LDHA;CASP6;PFKFB3;KLF7;ENO1;SLC2A1;NEDD4L;MAP3K1;ANKZF1;IDS;DDIT3;PGM1;CHST3;MIF;FOXO3;TPI1;SLC25A1;GAPDH;MT2A,IER3;KLF6;RORA;AKAP12;TIPARP;SDC2;SAP30;FOS;ANXA2;PLIN2;GPC3;MAFF;BNIP3L;KDM3A;IRS2;TMEM45A;ATF3;NR3C1;EXT1;CDKN1C;NFIL3;PPP1R15A;SLC37A4;KDELR3;TES;DDIT4;CDKN1B;GPI;PDK1;VEGFA;P4HA2;GAA;PRDX5;GALK1;ZNF292;PIM1;STC1;PDK3;ERO1A
HALLMARK_TGF_BETA_SIGNALING,0.5538748386217472,2.0822477852056,0.0,0.004899497487437187,54,26,ID1;ID3;ID2;JUNB;TGFBR1;HIPK2;KLF10;CDKN1C;PPP1R15A;IFNGR2;SPTBN1;SKIL;SMURF2;SMAD3;FNTA;PPM1A;PMEPA1;BMPR2;FURIN;TRIM33;TJP1;PPP1CA;ARID4B;APC;FKBP1A;CDK9,ID1;ID3;ID2;JUNB;TGFBR1;HIPK2;KLF10;CDKN1C;PPP1R15A;IFNGR2;SPTBN1;SKIL;SMURF2
HALLMARK_APOPTOSIS,0.43548096500714123,2.1065540269827916,0.0,0.006532663316582915,161,60,IER3;LMNA;RHOB;DNAJC3;HMGB2;BTG2;H1F0;GADD45A;TGFBR3;BNIP3L;TSPO;PTK2;BCL10;TOP2A;TNFRSF12A;ATF3;GADD45B;TIMP2;SOD1;FEZ1;CYLD;CDKN1B;GPX4;GSTM1;MGMT;ADD1;CASP3;BRCA1;ROCK1;SC5D;NEFH;WEE1;SAT1;RELA;MCL1;BCL2L1;CFLAR;CASP6;CTH;RARA;PMAIP1;PPP3R1;PDCD4;CD44;DDIT3;DAP;DFFA;HSPB1;DAP3;PAK1;BCAP31;DNAJA1;DNM1L;BID;PPT1;RHOT2;TIMP1;TAP1;CCND2;SQSTM1,IER3;LMNA;RHOB;DNAJC3;HMGB2;BTG2;H1F0;GADD45A;TGFBR3;BNIP3L;TSPO;PTK2;BCL10;TOP2A;TNFRSF12A;ATF3;GADD45B;TIMP2;SOD1
HALLMARK_SPERMATOGENESIS,0.41057906002589606,1.9275227742147016,0.012195121951219513,0.006999282124910266,135,49,DDX25;TUBA3C;SHE;CCNB2;TNNI3;VDAC3;PCSK1N;IP6K1;MLF1;PIAS2;BRAF;HSPA4L;CNIH2;SCG5;PEBP1;BUB1;TALDO1;MLLT10;CHFR;PSMG1;DBF4;PRKAR2A;EZH2;PHF7;RFC4;CDK1;NEFH;JAM3;TEKT2;KIF2C;TTK;GSTM3;RAD17;PHKG2;IFT88;CLPB;AURKA;MAST2;HSPA2;SPATA6;CDKN3;ZC3H14;CAMK4;TSN;ARL4A;NEK2;TOPBP1;CRISP2;TLE4,DDX25;TUBA3C;SHE;CCNB2;TNNI3;VDAC3;PCSK1N;IP6K1;MLF1;PIAS2;BRAF;HSPA4L;CNIH2;SCG5;PEBP1;BUB1;TALDO1;MLLT10;CHFR;PSMG1;DBF4;PRKAR2A;EZH2;PHF7;RFC4
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.42219345076636816,-1.931184041421702,0.0,0.008088235294117646,97,20,HLA-C;LY6E;CNP;GMPR;PSMB8;B2M;LGALS3BP;TRIM14;PLSCR1;WARS;MX1;UBE2L6;PSME2;NMI;PSME1;USP18;PARP14;TAP1;ISG15;PSMB9,LGALS3BP;TRIM14;PLSCR1;WARS;MX1;UBE2L6;PSME2;NMI;PSME1;USP18;PARP14;TAP1;ISG15;PSMB9
