Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
HALLMARK_MYC_TARGETS_V1,-0.38579788208947474,-3.4998676610486656,0.0,0.0,200,110,PSMD3;CDC20;PSMB3;CUL1;MRPS18B;PSMD8;VDAC3;IFRD1;PSMA7;PSMA2;PRDX4;COX5A;ABCE1;XPOT;PSMA4;EIF3B;MAD2L1;HSPD1;SSB;XPO1;TCP1;EIF1AX;POLD2;CCNA2;POLE3;PHB;EIF4H;PSMA1;NCBP1;STARD7;DEK;LSM7;SET;EIF3J;EIF4G2;SYNCRIP;CYC1;CCT3;UBA2;PWP1;TUFM;VBP1;PSMC6;HNRNPA3;EXOSC7;PTGES3;RAD23B;HNRNPR;ODC1;ERH;ILF2;EIF4A1;PSMD7;KARS;GNL3;SMARCC1;RANBP1;HDAC2;SNRPD1;RAN;PPM1G;MCM7;AIMP2;DDX18;CDC45;VDAC1;SNRPD2;CCT5;RRP9;PSMC4;AP3S1;CLNS1A;SNRPG;HNRNPU;HDDC2;EIF3D;PCNA;SRSF1;MCM6;HNRNPA2B1;CNBP;PRPS2;CTPS1;CSTF2;G3BP1;SERBP1;APEX1;MYC;HNRNPA1;PRDX3;CCT4;RSL1D1;NHP2;USP1;LDHA;DUT;HPRT1;DDX21;SRSF7;CDK4;EEF1B2;IMPDH2;C1QBP;MCM2;PPIA;NPM1;RACK1;NOP16;PHB2;PABPC1,UBA2;PWP1;TUFM;VBP1;PSMC6;HNRNPA3;EXOSC7;PTGES3;RAD23B;HNRNPR;ODC1;ERH;ILF2;EIF4A1;PSMD7;KARS;GNL3;SMARCC1;RANBP1;HDAC2;SNRPD1;RAN;PPM1G;MCM7;AIMP2;DDX18;CDC45;VDAC1;SNRPD2;CCT5;RRP9;PSMC4;AP3S1;CLNS1A;SNRPG;HNRNPU;HDDC2;EIF3D;PCNA;SRSF1;MCM6;HNRNPA2B1;CNBP;PRPS2;CTPS1;CSTF2;G3BP1;SERBP1;APEX1;MYC;HNRNPA1;PRDX3;CCT4;RSL1D1;NHP2;USP1;LDHA;DUT;HPRT1;DDX21;SRSF7;CDK4;EEF1B2;IMPDH2;C1QBP;MCM2;PPIA;NPM1;RACK1;NOP16;PHB2;PABPC1
HALLMARK_MYC_TARGETS_V2,-0.47028938212285165,-2.4713140223445844,0.0,0.0,58,25,PLK1;NOC4L;PES1;TBRG4;HSPD1;SLC19A1;PHB;UNG;PLK4;LAS1L;TMEM97;GNL3;SORD;AIMP2;DDX18;RRP9;MYC;FARSA;CDK4;NIP7;EXOSC5;TCOF1;NPM1;TFB2M;NOP16,MYC;FARSA;CDK4;NIP7;EXOSC5;TCOF1;NPM1;TFB2M;NOP16
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.2943051617583506,-2.517265630210184,0.0,0.0,200,114,MRPS11;ATP6AP1;ATP6V0B;NDUFB2;NDUFC2;VDAC3;ETFA;NDUFV1;NDUFS8;NDUFS1;NDUFS6;COX4I1;NDUFC1;ACAA2;ATP5ME;MAOB;ATP5MF;OPA1;COX5A;SLC25A4;IDH3A;ACAA1;GPX4;NDUFS7;PDHA1;GPI;DLD;ECI1;ATP6V1H;UQCRC1;TIMM8B;PHYH;ATP6V1G1;UQCR11;ETFB;NDUFA6;ATP6V1F;COX7A2;MPC1;IDH2;CYB5R3;TIMM50;UQCRQ;IDH3B;TIMM13;NDUFA5;IDH3G;CYC1;ATP5F1D;ECHS1;MRPL15;POR;IDH1;UQCRC2;RHOT1;ATP5F1E;ATP5MG;HADHA;NDUFB7;FDX1;ACADVL;TIMM10;COX11;MRPS12;ATP5PO;ATP5F1B;MDH2;MRPL35;MGST3;COX7C;GLUD1;CS;VDAC1;NDUFA4;ATP6V0E1;NDUFS4;COX10;FH;MTX2;NDUFB5;MRPL34;ATP5F1C;COX8A;PDHB;HTRA2;ATP5PD;MDH1;OXA1L;PRDX3;POLR2F;SDHC;COX7A2L;SLC25A6;NDUFB3;LDHA;ATP6V1C1;BDH2;NDUFS2;UQCRB;LDHB;CYB5A;TOMM22;SDHB;UQCRH;SDHD;NDUFV2;COX17;NDUFB4;ATP5MC3;SLC25A5;MRPS22;PHB2;ATP5MC2;COX6C,NDUFS4;COX10;FH;MTX2;NDUFB5;MRPL34;ATP5F1C;COX8A;PDHB;HTRA2;ATP5PD;MDH1;OXA1L;PRDX3;POLR2F;SDHC;COX7A2L;SLC25A6;NDUFB3;LDHA;ATP6V1C1;BDH2;NDUFS2;UQCRB;LDHB;CYB5A;TOMM22;SDHB;UQCRH;SDHD;NDUFV2;COX17;NDUFB4;ATP5MC3;SLC25A5;MRPS22;PHB2;ATP5MC2;COX6C
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.3869597979239934,-1.875654715586778,0.03333333333333333,0.010663507109004738,49,20,FES;PRDX2;PRDX4;SOD1;GPX4;GCLM;SELENOS;PRDX6;NDUFA6;PRDX1;HMOX2;GCLC;SCAF4;STK25;GLRX2;NDUFS2;OXSR1;NDUFB4;TXN;MGST1,NDUFS2;OXSR1;NDUFB4;TXN;MGST1
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.4852719135495084,1.8433478645425023,0.0,0.02217997465145754,97,20,PSMB9;HLA-C;PSMB8;NCOA7;TRIM26;LY6E;TXNIP;UBE2L6;OGFR;B2M;NUB1;CNP;MX1;ADAR;TAP1;WARS;EIF2AK2;PSME1;CD47;SP110,PSMB9;HLA-C;PSMB8;NCOA7;TRIM26;LY6E;TXNIP
HALLMARK_COMPLEMENT,0.3667712497584507,1.8437098079342495,0.0,0.02957329953527672,200,40,CLU;PSMB9;CTSB;TIMP1;PPP2CB;PRCP;COL4A2;EHD1;BRPF3;CTSH;S100A13;CTSD;HSPA5;CTSL;CEBPB;FN1;TIMP2;LAMP2;VCPIP1;CD59;USP15;CALM3;CDK5R1;PRDM4;PCLO;DYRK2;RBSN;GRB2;ANXA5;ME1;FYN;GPD2;CASP3;GNB2;USP14;FDX1;PREP;CTSC;PFN1;PPP4C,CLU;PSMB9;CTSB;TIMP1;PPP2CB;PRCP;COL4A2;EHD1;BRPF3;CTSH;S100A13;CTSD;HSPA5;CTSL;CEBPB;FN1;TIMP2;LAMP2;VCPIP1;CD59;USP15;CALM3;CDK5R1
HALLMARK_MYOGENESIS,0.4180311731103152,1.9109864238926486,0.0,0.03105196451204056,200,36,CLU;NCAM1;ATP6AP1;GAA;TNNI1;CKB;EIF4A2;COL4A2;IFRD1;MEF2A;AEBP1;MAPK12;COL6A2;RIT1;SYNGR2;PDE4DIP;MYO1C;CNN3;LPIN1;AGL;SORBS3;MAPRE3;MEF2D;SIRT2;HDAC5;BAG1;GADD45B;SVIL;PLXNB2;SPTAN1;SH2B1;TNNT1;APP;ITGB1;FDPS;SCD,CLU;NCAM1;ATP6AP1;GAA;TNNI1;CKB;EIF4A2;COL4A2;IFRD1;MEF2A;AEBP1;MAPK12;COL6A2;RIT1;SYNGR2;PDE4DIP;MYO1C;CNN3;LPIN1;AGL
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.40222502439355623,1.9167702704999758,0.0,0.04435994930291508,200,36,HLA-A;HLA-B;PSMB9;UPP1;PSMB8;TRIM26;LY6E;TXNIP;AUTS2;SAMHD1;UBE2L6;ZNFX1;PSMA2;PTPN1;OGFR;STAT3;BPGM;BTG1;B2M;MT2A;NAMPT;ARID5B;HIF1A;MX1;NCOA3;STAT1;ADAR;CASP3;TAP1;WARS;MX2;EIF2AK2;PSME1;PTPN2;SP110;ISOC1,HLA-A;HLA-B;PSMB9;UPP1;PSMB8;TRIM26;LY6E;TXNIP;AUTS2;SAMHD1;UBE2L6;ZNFX1;PSMA2;PTPN1;OGFR;STAT3
