Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
HALLMARK_APOPTOSIS,-0.4521397926884423,-2.2824364297545454,0.0,0.0,161,38,CDC25B;SOD1;TNFSF10;SPTAN1;CREBBP;TXNIP;CCND1;ISG20;BTG3;PMAIP1;TNFRSF12A;ATF3;ANKH;GNA15;BIK;CD14;HMOX1;SAT1;BIRC3;PPT1;GADD45A;PPP2R5B;BCL10;PSEN2;LGALS3;IER3;RHOT2;H1F0;GSN;EBP;BNIP3L;KRT18;DAP;GPX3;SC5D;ANXA1;TIMP1;JUN,GNA15;BIK;CD14;HMOX1;SAT1;BIRC3;PPT1;GADD45A;PPP2R5B;BCL10;PSEN2;LGALS3;IER3;RHOT2;H1F0;GSN;EBP;BNIP3L;KRT18;DAP;GPX3;SC5D;ANXA1;TIMP1;JUN
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.47426168652402123,-2.5898131004507263,0.0,0.0,200,40,FGF2;COL1A1;TPM2;LGALS1;IGFBP4;SERPINH1;NOTCH2;FUCA1;PVR;TNFRSF12A;CAP2;ITGB5;SAT1;GLIPR1;IGFBP2;GADD45A;CADM1;PLOD2;LOXL2;SGCB;CAPG;DAB2;SFRP1;INHBA;VIM;CTHRC1;CD59;QSOX1;AREG;NNMT;MGP;GPX7;CXCL8;FSTL1;TGFBI;MYL9;TIMP1;JUN;IGFBP3;CXCL1,PLOD2;LOXL2;SGCB;CAPG;DAB2;SFRP1;INHBA;VIM;CTHRC1;CD59;QSOX1;AREG;NNMT;MGP;GPX7;CXCL8;FSTL1;TGFBI;MYL9;TIMP1;JUN;IGFBP3;CXCL1
HALLMARK_GLYCOLYSIS,-0.3495984898696489,-2.329395881830302,0.0,0.0,200,70,TXN;GLRX;NDUFV3;MIF;PMM2;FKBP4;SOD1;AURKA;KIF2A;ISG20;EXT1;B4GALT1;SLC25A13;GFPT1;ME2;HSPA5;ENO1;PGAM1;EGFR;IL13RA1;PSMC4;TPBG;ALG1;GMPPB;IDH1;SLC25A10;HS2ST1;SDHC;LCT;NASP;GUSB;DDIT4;PKM;KIF20A;GMPPA;BIK;CHST12;MDH2;AGL;B3GALT6;B3GNT3;NSDHL;PC;CLDN3;KDELR3;IER3;DLD;PLOD2;GOT1;ALDH7A1;RRAGD;PDK3;EGLN3;SRD5A3;SLC35A3;QSOX1;STC1;PGK1;CITED2;AKR1A1;LDHA;SLC37A4;DEPDC1;B4GALT2;ANGPTL4;TGFBI;CXCR4;ERO1A;IGFBP3;AK4,CLDN3;KDELR3;IER3;DLD;PLOD2;GOT1;ALDH7A1;RRAGD;PDK3;EGLN3;SRD5A3;SLC35A3;QSOX1;STC1;PGK1;CITED2;AKR1A1;LDHA;SLC37A4;DEPDC1;B4GALT2;ANGPTL4;TGFBI;CXCR4;ERO1A;IGFBP3;AK4
HALLMARK_HYPOXIA,-0.46259544282065407,-3.0447094121405067,0.0,0.0,200,71,MT2A;MT1E;S100A4;CP;GLRX;MIF;PKP1;FOXO3;ISG20;EXT1;KLF7;RBPJ;HSPA5;ENO1;EGFR;JMJD6;CA12;TPBG;NAGK;FOS;GCNT2;CSRP2;ATF3;TIPARP;DTNA;ILVBL;ANXA2;DDIT4;ALDOC;GAA;HMOX1;B3GALT6;BTG1;NEDD4L;WSB1;KDELR3;IER3;PDK1;PFKFB3;SELENBP1;RRAGD;CAVIN1;EFNA1;PDK3;GBE1;SLC2A1;CCNG2;PGM1;STC1;PGK1;BNIP3L;RORA;TMEM45A;CITED2;DUSP1;PPP1R15A;LDHA;SLC37A4;LXN;F3;GPI;ZFP36;EDN2;ANGPTL4;TGFBI;CXCR4;JUN;ADM;ERO1A;IGFBP3;AK4,KDELR3;IER3;PDK1;PFKFB3;SELENBP1;RRAGD;CAVIN1;EFNA1;PDK3;GBE1;SLC2A1;CCNG2;PGM1;STC1;PGK1;BNIP3L;RORA;TMEM45A;CITED2;DUSP1;PPP1R15A;LDHA;SLC37A4;LXN;F3;GPI;ZFP36;EDN2;ANGPTL4;TGFBI;CXCR4;JUN;ADM;ERO1A;IGFBP3;AK4
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.6842071640996339,3.195230646393075,0.0,0.0,97,33,RSAD2;ISG15;IFI44L;CXCL10;PARP14;MX1;IFIH1;HERC6;CMPK2;UBE2L6;BST2;PSMB9;DDX60;IFI44;WARS;NUB1;OASL;RTP4;PARP12;IFI35;C1S;LGALS3BP;IRF2;ADAR;HELZ2;USP18;TRIM14;TXNIP;TRIM25;ISG20;EIF2AK2;IFI30;GBP2,RSAD2;ISG15;IFI44L;CXCL10;PARP14;MX1;IFIH1;HERC6;CMPK2;UBE2L6;BST2;PSMB9;DDX60;IFI44;WARS;NUB1;OASL;RTP4;PARP12;IFI35;C1S;LGALS3BP;IRF2;ADAR
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.5118739467912883,2.8553613411235497,0.0,0.0,200,66,RSAD2;ISG15;XAF1;MT2A;IFI44L;CCL5;CXCL10;PARP14;MX1;IFIH1;HERC6;CMPK2;UBE2L6;BST2;PSMB9;DDX60;IFI44;IFIT1;WARS;TNFAIP2;PTPN1;OASL;OAS3;NFKB1;RTP4;PARP12;IFI35;TNFAIP6;C1S;LGALS3BP;SAMHD1;IRF2;ADAR;APOL6;CFB;SSPN;TAPBP;STAT1;HELZ2;USP18;TNFSF10;TRIM14;C1R;TXNIP;SERPING1;TRIM25;ISG20;HLA-B;VAMP8;PML;EIF2AK2;HLA-A;MYD88;PTPN2;NFKBIA;IFNAR2;HLA-DMA;NAMPT;IFI30;SOCS3;BTG1;HLA-DRB1;ARL4A;CCL2;BPGM;ICAM1,RSAD2;ISG15;XAF1;MT2A;IFI44L;CCL5;CXCL10;PARP14;MX1;IFIH1;HERC6;CMPK2;UBE2L6;BST2;PSMB9;DDX60;IFI44;IFIT1;WARS;TNFAIP2;PTPN1;OASL;OAS3;NFKB1;RTP4;PARP12;IFI35;TNFAIP6;C1S;LGALS3BP;SAMHD1;IRF2;ADAR;APOL6
HALLMARK_KRAS_SIGNALING_UP,-0.4050560856213961,-2.2676391027372413,0.0,0.0,200,41,SLPI;CXCL10;GLRX;TRIB2;APOD;CFB;BTC;GPRC5B;SDCCAG8;PEG3;TFPI;TSPAN13;RBM4;FUCA1;ANO1;EVI5;ENG;ANKH;YRDC;SPARCL1;BIRC3;DCBLD2;CSF2RA;CA2;GYPC;MALL;DUSP6;BPGM;INHBA;ALDH1A3;KLF4;MAFB;PPP1R15A;MPZL2;CCL20;TMEM158;ANGPTL4;VWA5A;CXCR4;ERO1A;IGFBP3,CA2;GYPC;MALL;DUSP6;BPGM;INHBA;ALDH1A3;KLF4;MAFB;PPP1R15A;MPZL2;CCL20;TMEM158;ANGPTL4;VWA5A;CXCR4;ERO1A;IGFBP3
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.5502344967972174,3.3052451987303595,0.0,0.0,200,90,NDUFB2;UQCRB;COX6C;COX7A2;ATP5F1E;COX7C;COX7B;NDUFC1;COX8A;NDUFS6;COX5B;NDUFA1;NDUFB4;NDUFB7;UQCRQ;COX6B1;COX17;ATP5ME;UQCR10;UQCR11;NDUFA2;ATP5MC1;POLR2F;ATP5MF;COX6A1;NDUFB3;NDUFB1;NDUFA6;ATP5PF;NDUFA4;NDUFA3;TIMM10;ATP5PD;NDUFC2;TIMM8B;NDUFB6;NDUFB8;UQCRH;ATP5MC2;ATP6V1F;MTRR;NDUFS4;ATP5MG;MRPL11;NDUFAB1;CPT1A;TIMM13;MGST3;LRPPRC;PDP1;NDUFS8;AFG3L2;COX5A;NNT;ATP5F1C;VDAC3;ATP5F1B;SLC25A5;IDH1;MRPS15;OAT;PMPCA;COX11;SDHC;NDUFS2;BDH2;SDHB;SLC25A6;SLC25A4;MDH2;SLC25A3;ECH1;DLAT;PRDX3;ETFA;ACAA2;HADHB;ACADM;LDHB;SDHD;IDH3B;DLD;RHOT2;UQCRC2;UQCRFS1;LDHA;ATP6V0B;ATP5PB;GPI;ATP1B1,NDUFB2;UQCRB;COX6C;COX7A2;ATP5F1E;COX7C;COX7B;NDUFC1;COX8A;NDUFS6;COX5B;NDUFA1;NDUFB4;NDUFB7;UQCRQ;COX6B1;COX17;ATP5ME;UQCR10;UQCR11;NDUFA2;ATP5MC1;POLR2F;ATP5MF;COX6A1;NDUFB3;NDUFB1;NDUFA6;ATP5PF;NDUFA4;NDUFA3;TIMM10;ATP5PD;NDUFC2;TIMM8B
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.34415666408929085,-2.314729537460222,0.0,0.0,200,70,CCL5;CXCL10;IFIH1;NR4A3;TNFAIP2;KYNU;TLR2;NFKB1;TNFAIP6;BCL3;RCAN1;RNF19B;FOSL1;CLCF1;B4GALT5;CCND1;NR4A1;B4GALT1;SPHK1;BTG3;TNIP1;NFKBIA;IFNGR2;KLF9;FOS;TGIF1;TSC22D1;ATF3;TIPARP;TUBB2A;NAMPT;NINJ1;PLK2;LITAF;SLC2A6;TNFAIP8;YRDC;EGR2;SAT1;BIRC3;SOCS3;DNAJB4;BTG1;GADD45A;JUNB;IER3;PFKFB3;EFNA1;CCL2;INHBA;KLF4;IER2;IER5;AREG;DUSP2;DUSP1;PPP1R15A;MYC;LAMB3;NFKBIE;F3;ZC3H12A;CCL20;ZFP36;ICAM1;CXCL2;JUN;PHLDA1;CXCL1;CXCL3,INHBA;KLF4;IER2;IER5;AREG;DUSP2;DUSP1;PPP1R15A;MYC;LAMB3;NFKBIE;F3;ZC3H12A;CCL20;ZFP36;ICAM1;CXCL2;JUN;PHLDA1;CXCL1;CXCL3
HALLMARK_COAGULATION,-0.3978707955209112,-2.1510781342263807,0.0,0.0026508095715718585,138,35,S100A13;CFD;S100A1;C3;MSRB2;C1S;CFB;KLK8;CPQ;C1R;SERPING1;KLF7;LTA4H;ARF4;PEF1;ADAM9;C2;SIRT2;GNB2;CD9;CTSV;WDR1;GSN;DUSP6;CTSB;TF;GNG12;F3;ANXA1;CAPN2;CSRP1;HPN;CTSH;TIMP1;MMP7,CTSB;TF;GNG12;F3;ANXA1;CAPN2;CSRP1;HPN;CTSH;TIMP1;MMP7
HALLMARK_MTORC1_SIGNALING,-0.3143523982325169,-1.9970294657250696,0.0,0.009277833500501504,200,70,NUPR1;ATP5MC1;FKBP2;SCD;TCEA1;HSPE1;WARS;GLRX;MCM4;EIF2S2;SDF2L1;SKAP2;SERPINH1;NMT1;AURKA;ACACA;TFRC;NUP205;HSPA5;ENO1;DHFR;RPN1;PSMG1;LTA4H;PSMC4;RIT1;HPRT1;IDH1;GLA;PPA1;NAMPT;IFI30;NFYC;SLC1A5;DDIT4;DDX39A;PDAP1;CYB5B;IFRD1;CD9;ADD3;XBP1;CCNG1;PLOD2;PDK1;GOT1;DHCR7;PIK3R3;GBE1;SLC2A1;HMBS;EGLN3;PGM1;EBP;STC1;PGK1;QDPR;INSIG1;CTSC;PSMC2;PPP1R15A;LDHA;PRDX1;SLC37A4;SC5D;GPI;PHGDH;CXCR4;ERO1A;AK4,PLOD2;PDK1;GOT1;DHCR7;PIK3R3;GBE1;SLC2A1;HMBS;EGLN3;PGM1;EBP;STC1;PGK1;QDPR;INSIG1;CTSC;PSMC2;PPP1R15A;LDHA;PRDX1;SLC37A4;SC5D;GPI;PHGDH;CXCR4;ERO1A;AK4
HALLMARK_INFLAMMATORY_RESPONSE,-0.3372668197159428,-1.9376014366290661,0.0,0.009991513000540082,200,41,CCL5;CXCL10;BST2;TLR2;NFKB1;GABBR1;RTP4;TNFAIP6;AHR;TAPBP;TNFSF10;SPHK1;EIF2AK2;ADRM1;SLC31A1;RHOG;PVR;NFKBIA;P2RX4;IFNGR2;TPBG;NAMPT;GNA15;CD14;SLC11A2;DCBLD2;CX3CL1;OSMR;CD82;CCL2;INHBA;GNAI3;MYC;CXCL8;F3;CCL20;HPN;ICAM1;SLC31A2;TIMP1;ADM,OSMR;CD82;CCL2;INHBA;GNAI3;MYC;CXCL8;F3;CCL20;HPN;ICAM1;SLC31A2;TIMP1;ADM
HALLMARK_PEROXISOME,-0.37712030373173033,-2.0496181987657205,0.0,0.010308703889446115,104,31,ABCD1;VPS4B;SOD1;SLC23A2;ITGB1BP1;ERCC3;CRAT;EPHX2;SLC25A17;GSTK1;IDH1;FDPS;SLC25A4;ERCC1;ECH1;PEX2;BCL10;CADM1;ACSL1;CRABP2;SLC35B2;HSD3B7;PEX11A;ABCD3;NUDT19;CAT;PABPC1;PRDX1;CACNA1B;SCP2;ALDH1A1,BCL10;CADM1;ACSL1;CRABP2;SLC35B2;HSD3B7;PEX11A;ABCD3;NUDT19;CAT;PABPC1;PRDX1;CACNA1B;SCP2;ALDH1A1
