Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
HALLMARK_HYPOXIA,0.46092699988310143,2.582868356446653,0.0,0.0,200,44,IER3;KLF6;TIPARP;AKAP12;ATF3;MAFF;ANXA2;RORA;SAP30;FOS;IRS2;DDIT4;SDC2;BNIP3L;GPC3;NFIL3;PLIN2;NR3C1;KDM3A;VEGFA;PPP1R15A;PIM1;EXT1;CDKN1C;TES;TMEM45A;CDKN1B;KDELR3;HSPA5;GAA;PRDX5;GPI;DDIT3;DUSP1;SLC37A4;STC1;PDK1;P4HA2;PGM1;FOXO3;SLC25A1;TPI1;GAPDH;MT2A,IER3;KLF6;TIPARP;AKAP12;ATF3;MAFF;ANXA2;RORA;SAP30;FOS;IRS2;DDIT4;SDC2;BNIP3L;GPC3;NFIL3;PLIN2;NR3C1;KDM3A;VEGFA;PPP1R15A;PIM1;EXT1;CDKN1C
HALLMARK_MYC_TARGETS_V1,-0.4226232139639418,-2.6286529616356806,0.0,0.0,200,45,MAD2L1;MYC;VDAC3;CCNA2;TFDP1;PSMD8;ABCE1;IFRD1;SNRPA1;CYC1;U2AF1;UBA2;PHB;GSPT1;SERBP1;PSMD14;CSTF2;RSL1D1;C1QBP;HDGF;RNPS1;CDK4;SNRPD1;IMPDH2;PRPS2;NHP2;EIF4A1;VDAC1;LSM7;PSMA2;CCT5;RANBP1;UBE2L3;PSMD1;SNRPB2;SNRPD3;DDX21;PA2G4;DDX18;HDAC2;NOP16;PHB2;SNRPD2;SNRPG;PABPC1,GSPT1;SERBP1;PSMD14;CSTF2;RSL1D1;C1QBP;HDGF;RNPS1;CDK4;SNRPD1;IMPDH2;PRPS2;NHP2;EIF4A1;VDAC1;LSM7;PSMA2;CCT5;RANBP1;UBE2L3;PSMD1;SNRPB2;SNRPD3;DDX21;PA2G4;DDX18;HDAC2;NOP16;PHB2;SNRPD2;SNRPG;PABPC1
HALLMARK_MYC_TARGETS_V2,-0.5647066734420096,-2.5261247281550063,0.0,0.0,58,18,MYC;PLK4;DCTPP1;PHB;RRP12;NIP7;CDK4;PES1;FARSA;PUS1;IMP4;TFB2M;IPO4;PA2G4;DDX18;NOP16;MYBBP1A;TCOF1,RRP12;NIP7;CDK4;PES1;FARSA;PUS1;IMP4;TFB2M;IPO4;PA2G4;DDX18;NOP16;MYBBP1A;TCOF1
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.5289979656165249,-3.9780654704230414,0.0,0.0,200,71,VDAC3;COX11;OPA1;ALDH6A1;ETFDH;ACAA1;ETFB;ETFA;GPX4;CYB5A;MRPS12;GPI;CYC1;IDH2;NDUFA5;ECI1;OAT;SLC25A4;NDUFS8;ATP6V1F;ATP1B1;ATP5F1D;NDUFV1;NDUFB6;NDUFC2;COX6B1;MRPL35;NDUFB7;COX10;ATP5F1B;POLR2F;NDUFA7;ATP5F1E;COX7A2;VDAC1;NDUFS2;ATP5MF;COX6A1;COX8A;NDUFA3;TIMM10;NDUFB2;NDUFV2;TOMM22;MRPS22;ATP5PF;CS;RHOT2;TIMM8B;NDUFB3;OXA1L;UQCR11;COX7B;UQCR10;NDUFA9;ATP5MC2;NDUFA1;ATP6V1C1;UQCRQ;PHB2;NDUFS6;NDUFB4;UQCRH;COX17;COX5B;UQCRB;NDUFB1;ATP5MC3;ATP5ME;COX7C;COX6C,NDUFB7;COX10;ATP5F1B;POLR2F;NDUFA7;ATP5F1E;COX7A2;VDAC1;NDUFS2;ATP5MF;COX6A1;COX8A;NDUFA3;TIMM10;NDUFB2;NDUFV2;TOMM22;MRPS22;ATP5PF;CS;RHOT2;TIMM8B;NDUFB3;OXA1L;UQCR11;COX7B;UQCR10;NDUFA9;ATP5MC2;NDUFA1;ATP6V1C1;UQCRQ;PHB2;NDUFS6;NDUFB4;UQCRH;COX17;COX5B;UQCRB;NDUFB1;ATP5MC3;ATP5ME;COX7C;COX6C
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.5886691412686845,2.993076648254651,0.0,0.0,200,44,HES1;ID2;IER3;JUNB;BTG2;RHOB;KLF6;GADD45A;TIPARP;ATF3;MAFF;IER5;MYC;NR4A1;CCNL1;FOS;GADD45B;IRS2;KLF10;NAMPT;REL;NFKBIA;NFIL3;NR4A2;KLF4;VEGFA;PPP1R15A;IER2;PLK2;NFAT5;SAT1;FJX1;CEBPD;EGR1;SMAD3;ZBTB10;BIRC2;PMEPA1;IFNGR2;DUSP1;KDM6B;MARCKS;SQSTM1;TAP1,HES1;ID2;IER3;JUNB;BTG2;RHOB;KLF6;GADD45A;TIPARP;ATF3;MAFF;IER5;MYC;NR4A1;CCNL1;FOS;GADD45B;IRS2;KLF10;NAMPT;REL;NFKBIA;NFIL3;NR4A2;KLF4;VEGFA;PPP1R15A
HALLMARK_TGF_BETA_SIGNALING,0.5789168519319101,2.229527696428509,0.0,0.0029332129963898917,54,17,ID1;ID3;ID2;JUNB;KLF10;TGFBR1;PPP1R15A;CDKN1C;HIPK2;SKIL;SMAD3;PMEPA1;IFNGR2;SPTBN1;FNTA;SMURF2;CDK9,ID1;ID3;ID2;JUNB
HALLMARK_APOPTOSIS,0.46490645628932104,2.267570238003291,0.0,0.003910950661853188,161,35,IER3;BTG2;LMNA;RHOB;GADD45A;DNAJC3;HMGB2;ATF3;H1F0;GADD45B;TNFRSF12A;TSPO;SOD1;BNIP3L;PTK2;TOP2A;BCL10;TGFBR3;GPX4;CDKN1B;SAT1;TIMP2;GSTM1;FEZ1;DDIT3;NEFH;CYLD;BRCA1;BID;PPT1;TIMP1;SQSTM1;CCND2;RHOT2;TAP1,IER3;BTG2;LMNA;RHOB;GADD45A;DNAJC3;HMGB2;ATF3;H1F0;GADD45B;TNFRSF12A;TSPO;SOD1;BNIP3L;PTK2;TOP2A
HALLMARK_SPERMATOGENESIS,0.48754040627701467,2.086798498511531,0.0,0.003910950661853188,135,22,DDX25;CCNB2;TNNI3;TUBA3C;SHE;VDAC3;PCSK1N;IP6K1;BRAF;MLF1;PIAS2;HSPA4L;BUB1;PEBP1;TTK;SCG5;CNIH2;PSMG1;KIF2C;NEFH;AURKA;DBF4,DDX25;CCNB2;TNNI3;TUBA3C;SHE;VDAC3;PCSK1N;IP6K1;BRAF;MLF1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.4212732364133854,2.1701053760208766,0.0,0.0046931407942238275,200,36,ID2;SFRP1;RHOB;GADD45A;MEST;TPM1;GADD45B;TNFRSF12A;CADM1;GPX7;PPIB;COL4A1;FUCA1;VEGFA;COL4A2;EFEMP2;IGFBP2;COL6A2;COL1A1;TGFBR3;SAT1;FERMT2;ITGAV;CALU;PMEPA1;DST;FGF2;ITGB1;SLC6A8;CDH2;TPM2;SERPINH1;TIMP1;QSOX1;PRRX1;CTHRC1,ID2;SFRP1;RHOB;GADD45A;MEST;TPM1;GADD45B;TNFRSF12A;CADM1;GPX7;PPIB;COL4A1;FUCA1;VEGFA;COL4A2;EFEMP2;IGFBP2;COL6A2;COL1A1;TGFBR3
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.5052774782605866,-1.9474305882368375,0.03225806451612903,0.009844868735083532,97,9,HLA-C;LY6E;UBE2L6;PSME1;PARP14;USP18;TAP1;ISG15;PSMB9,UBE2L6;PSME1;PARP14;USP18;TAP1;ISG15;PSMB9
