Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
HALLMARK_COMPLEMENT,0.41998107315647903,2.2537171606361524,0.0,0.0,200,47,HSPA1A;FN1;TIMP1;PSMB9;CTSL;CSRP1;COL4A2;FYN;LGALS3;MAFF;PCLO;PIM1;IRF1;PRCP;GNB4;TIMP2;BRPF3;ADAM9;S100A13;HSPA5;DOCK4;EHD1;CLU;SERPING1;PLA2G7;SRC;CASP3;CTSB;FDX1;DYRK2;LRP1;PIK3CA;LAMP2;RBSN;MSRB1;GNB2;ME1;GNAI2;LYN;CD59;GPD2;ANG;ANXA5;CD55;CTSV;PFN1;ATOX1,HSPA1A;FN1;TIMP1;PSMB9;CTSL;CSRP1;COL4A2;FYN;LGALS3;MAFF;PCLO;PIM1;IRF1;PRCP;GNB4;TIMP2;BRPF3;ADAM9;S100A13;HSPA5;DOCK4;EHD1;CLU;SERPING1;PLA2G7
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.45928547975902106,2.561477857580875,0.0,0.0,200,57,FN1;TIMP1;COL6A2;EFEMP2;MEST;SFRP1;GPX7;CADM1;EMP3;COL4A2;DST;FBLN1;SERPINE2;COL4A1;TPM1;ITGAV;WIPF1;GADD45B;FUCA1;IGFBP2;CALD1;THY1;IGFBP4;FBN1;CALU;PMP22;COL1A1;SPOCK1;BMP1;PVR;CXCL12;VCAN;PPIB;PLOD1;TIMP3;PDLIM4;PLOD3;SGCB;LRP1;FGF2;LOXL1;GADD45A;PLOD2;APLP1;CAP2;TGFBR3;LAMC1;FLNA;CD59;SAT1;LOX;COPA;COL1A2;CTHRC1;PFN2;RHOB;PRRX1,FN1;TIMP1;COL6A2;EFEMP2;MEST;SFRP1;GPX7;CADM1;EMP3;COL4A2;DST;FBLN1;SERPINE2;COL4A1;TPM1;ITGAV;WIPF1;GADD45B;FUCA1;IGFBP2;CALD1;THY1;IGFBP4;FBN1;CALU;PMP22;COL1A1;SPOCK1;BMP1
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.5107156559082684,2.194822984401011,0.0,0.0,97,23,HLA-C;PSMB8;PSMB9;ISG15;HELZ2;TXNIP;IRF1;UBE2L6;TRIM25;B2M;MX1;LY6E;TAP1;IFITM3;TRIM26;TRIM14;PARP12;GMPR;CMTR1;ELF1;OGFR;CNP;NCOA7,HLA-C;PSMB8;PSMB9;ISG15;HELZ2;TXNIP;IRF1;UBE2L6;TRIM25;B2M;MX1;LY6E;TAP1
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.4561552191964684,2.4242203112417484,0.0,0.0,200,41,HLA-A;PSMB8;STAT3;HLA-B;UPP1;PSMB9;HLA-G;ISG15;HELZ2;PIM1;TXNIP;IRF1;TAPBP;UBE2L6;TRIM25;B2M;MX1;LY6E;TAP1;AUTS2;SOCS1;IFITM3;SERPING1;NFKBIA;TRIM26;CASP3;TRIM14;SAMHD1;SRI;BPGM;PARP12;SPPL2A;NAMPT;CMTR1;EIF4E3;PDE4B;OGFR;PML;PSMA2;MTHFD2;PTPN2,HLA-A;PSMB8;STAT3;HLA-B;UPP1;PSMB9;HLA-G;ISG15;HELZ2;PIM1;TXNIP;IRF1;TAPBP;UBE2L6;TRIM25;B2M;MX1;LY6E;TAP1;AUTS2;SOCS1;IFITM3;SERPING1;NFKBIA
HALLMARK_MYC_TARGETS_V1,-0.6298965963115098,-5.376023586774907,0.0,0.0,200,50,ABCE1;CUL1;MRPL23;U2AF1;PSMD3;CYC1;PSMD8;VDAC3;RFC4;MAD2L1;HNRNPR;PSMA7;PSMD7;VDAC1;PPM1G;SNRPD1;PSMC4;PSMA2;PWP1;HDAC2;SERBP1;CNBP;PSMD14;AIMP2;MCM2;CCT7;PCBP1;CCT4;EIF4A1;NPM1;SNRPD2;CDK4;CSTF2;PSMD1;DDX18;RUVBL2;APEX1;PA2G4;NHP2;PPIA;IMPDH2;CBX3;EIF2S2;RACK1;SNRPB2;PHB2;DDX21;SNRPG;NOP16;PABPC1,PSMD7;VDAC1;PPM1G;SNRPD1;PSMC4;PSMA2;PWP1;HDAC2;SERBP1;CNBP;PSMD14;AIMP2;MCM2;CCT7;PCBP1;CCT4;EIF4A1;NPM1;SNRPD2;CDK4;CSTF2;PSMD1;DDX18;RUVBL2;APEX1;PA2G4;NHP2;PPIA;IMPDH2;CBX3;EIF2S2;RACK1;SNRPB2;PHB2;DDX21;SNRPG;NOP16;PABPC1
HALLMARK_MYC_TARGETS_V2,-0.8359152448114837,-3.737027159177214,0.0,0.0,58,17,PLK4;NDUFAF4;AIMP2;MYBBP1A;MPHOSPH10;WDR43;NPM1;CDK4;NIP7;DDX18;PA2G4;TFB2M;FARSA;CBX3;TCOF1;IPO4;NOP16,NDUFAF4;AIMP2;MYBBP1A;MPHOSPH10;WDR43;NPM1;CDK4;NIP7;DDX18;PA2G4;TFB2M;FARSA;CBX3;TCOF1;IPO4;NOP16
HALLMARK_MYOGENESIS,0.44593018523721645,2.2867999468039413,0.0,0.0,200,35,COL6A2;NCAM1;COL4A2;SVIL;MAPK12;EIF4A2;GSN;CNN3;AEBP1;GADD45B;BAG1;FKBP1B;BIN1;PRNP;GAA;KIFC3;COL1A1;CKB;CLU;MYO1C;CRAT;AGL;PDE4DIP;HDAC5;KCNH2;MYOM2;FGF2;MYH9;GABARAPL2;FDPS;SORBS3;SPTAN1;APP;SCD;TEAD4,COL6A2;NCAM1;COL4A2;SVIL;MAPK12;EIF4A2;GSN;CNN3;AEBP1;GADD45B;BAG1;FKBP1B;BIN1;PRNP;GAA;KIFC3;COL1A1
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.48761681852683114,-3.9691690116153704,0.0,0.0,200,72,OPA1;GPX4;ECI1;COX11;MAOB;NDUFS1;ACAA1;NDUFV1;PDHA1;CPT1A;SUCLA2;FDX1;NQO2;ATP6V1F;CYC1;ECHS1;VDAC3;ETFB;DECR1;SDHA;MGST3;ATP5MC1;ATP6V1D;IDH3G;OAT;POR;NDUFS8;ACAA2;IDH2;VDAC1;ATP6V1E1;SDHB;CS;RHOT2;HTRA2;ACO2;ATP5F1B;MDH2;SDHD;UQCR10;TIMM17A;MDH1;SLC25A5;UQCR11;IDH3B;ATP5MC3;ATP5PF;LDHB;ATP5PD;NDUFB6;COX7B;UQCRH;ATP5MC2;NDUFV2;MRPL35;TOMM22;NDUFA1;NDUFB3;UQCRB;ATP6V1C1;ATP5F1E;MRPS22;UQCRQ;NDUFA3;OXA1L;NDUFB4;PHB2;COX7C;COX17;NDUFB1;ATP5ME;COX6C,VDAC1;ATP6V1E1;SDHB;CS;RHOT2;HTRA2;ACO2;ATP5F1B;MDH2;SDHD;UQCR10;TIMM17A;MDH1;SLC25A5;UQCR11;IDH3B;ATP5MC3;ATP5PF;LDHB;ATP5PD;NDUFB6;COX7B;UQCRH;ATP5MC2;NDUFV2;MRPL35;TOMM22;NDUFA1;NDUFB3;UQCRB;ATP6V1C1;ATP5F1E;MRPS22;UQCRQ;NDUFA3;OXA1L;NDUFB4;PHB2;COX7C;COX17;NDUFB1;ATP5ME;COX6C
HALLMARK_KRAS_SIGNALING_UP,0.42105397967496505,2.100566713426984,0.0,0.004237142168176651,200,34,PSMB8;KIF5C;GADD45G;TMEM176B;JUP;AKAP12;EVI5;EPHB2;TMEM176A;PCSK1N;FUCA1;DCBLD2;PPP1R15A;RBM4;ZNF639;CBL;RBP4;MAP7;MMD;ETV5;BPGM;ZNF277;TRIB1;PTBP2;FBXO4;CBR4;TSPAN7;ST6GAL1;ATG10;ETV1;CCND2;TOR1AIP2;SDCCAG8;PRRX1,PSMB8;KIF5C;GADD45G;TMEM176B;JUP;AKAP12;EVI5;EPHB2;TMEM176A;PCSK1N;FUCA1;DCBLD2;PPP1R15A;RBM4;ZNF639;CBL;RBP4;MAP7;MMD
HALLMARK_HYPOXIA,0.3718820939589405,2.1329067783528926,0.0,0.004943332529539426,200,65,BCAN;IER3;PDK1;ANXA2;AKAP12;MIF;IRS2;CDKN1C;NEDD4L;KDM3A;MAFF;HK1;DPYSL4;TIPARP;NFIL3;PIM1;P4HA2;PPP1R15A;CSRP2;PFKL;DDIT4;PDK3;GAA;EXT1;HSPA5;SAP30;KLHL24;PNRC1;KDELR3;TMEM45A;SDC3;GALK1;ZNF292;BNIP3L;TES;ANKZF1;RORA;IDS;SDC2;SELENBP1;ADORA2B;CCNG2;NR3C1;HEXA;MYH9;CASP6;FOS;ERRFI1;P4HA1;EGFR;PRKCA;PRDX5;SRPX;SLC6A6;PLIN2;LOX;TPBG;DDIT3;CA12;ATP7A;RRAGD;B3GALT6;FAM162A;TPI1;GAPDH,BCAN;IER3;PDK1;ANXA2;AKAP12;MIF;IRS2;CDKN1C;NEDD4L;KDM3A;MAFF;HK1;DPYSL4;TIPARP;NFIL3;PIM1;P4HA2;PPP1R15A;CSRP2;PFKL;DDIT4;PDK3;GAA;EXT1;HSPA5;SAP30;KLHL24;PNRC1;KDELR3;TMEM45A;SDC3;GALK1;ZNF292;BNIP3L;TES;ANKZF1
