gene_symbol,ensembl_gene_id,TvsH.logFC,TvsH.FDR,TvsU.logFC,TvsU.FDR,cistrans,direction
C1orf56,ENSG00000143443,-0.508913087532836,0.00183335618513969,-0.426825909791991,0.0314086848233535,trans,Towards UnRx
C3orf58,ENSG00000181744,0.712581902384628,6.78802804543231e-05,-0.281271685192289,0.191820481718882,trans,Away from UnRx
C4orf19,ENSG00000154274,1.11952625646435,1.4032913827182e-12,0.89335669962797,2.19597452382455e-05,trans,Towards UnRx
C5orf15,ENSG00000113583,-0.50898552644823,0.000906754346566656,-0.144301618604932,0.6147032422525,trans,Towards UnRx
CAB39L,ENSG00000102547,0.516532882007527,0.000310420133289386,0.471345073491367,0.00965647453285812,trans,Towards UnRx
CAMSAP2,ENSG00000118200,0.536256230323487,0.000147052885732136,0.503608360140974,0.00401784169934843,trans,Towards UnRx
CARM1,ENSG00000142453,-0.562835321709445,6.53152671250502e-07,0.312836629100611,0.0622144005906674,trans,Away from UnRx
CAV1,ENSG00000105974,-0.591340718451028,0.000297946584445509,-0.0895685266201944,0.747814164715832,cis,Towards UnRx
CBWD1,ENSG00000172785,-0.586679202285586,9.41169036225664e-07,-0.115759780106476,0.558520622681827,trans,Towards UnRx
CBWD1,ENSG00000172785,-0.586679202285586,9.41169036225664e-07,-0.115759780106476,0.558520622681827,trans,Towards UnRx
CCDC102A,ENSG00000135736,-0.598391180926355,0.000148935112944768,-0.276158693208138,0.264860483680108,trans,Towards UnRx
CCDC144A,ENSG00000170160,0.504063047570624,0.00495440662455385,0.275971302981762,0.3540435181585,trans,Towards UnRx
CCDC18,ENSG00000122483,0.596888895038439,0.000147052885732136,0.667508021798152,0.000461225126623825,cis,Towards UnRx
CCDC84,ENSG00000186166,0.5605569561036,0.000457660674236,0.0958644409990004,0.73976892041102,trans,Towards UnRx
CCND1,ENSG00000110092,0.603459577215061,3.56586688813578e-06,0.626993105743456,1.67705393126996e-05,trans,Towards UnRx
CCP110,ENSG00000103540,0.688269802153711,3.13749607376055e-06,-0.194491292630474,0.315762718767419,trans,Away from UnRx
CDC20,ENSG00000117399,-0.641621736393098,0.000116331592434615,0.717975433392747,0.00174423762998923,cis,Away from UnRx
CDC42SE2,ENSG00000158985,0.579501766218093,1.13542722110411e-05,0.147594439696914,0.430831479672873,trans,Towards UnRx
CDK12,ENSG00000167258,0.594019869006967,2.78950212801285e-07,0.450317821829516,0.00135810703128007,trans,Towards UnRx
CDK14,ENSG00000058091,0.730456396106485,4.14171234200753e-06,0.214982999057686,0.359876022677291,cis,Towards UnRx
CDK2AP1,ENSG00000111328,-0.710859286779322,3.54327029161005e-11,-0.0588541951226118,0.771133438336127,trans,Towards UnRx
CDK2AP2,ENSG00000167797,-0.611900935064018,1.40674858267224e-06,-0.0631944762203305,0.790840786233354,trans,Towards UnRx
CDK6,ENSG00000105810,0.567618776276065,3.43920366625991e-06,0.4420899858622,0.00319633038731362,cis,Towards UnRx
CDKL5,ENSG00000008086,0.649314432790638,7.70217343970708e-05,-0.140375619596163,0.725741652525457,cis,Away from UnRx
CDKN2B,ENSG00000147883,0.56437733929955,0.000148834041386339,1.31574942232576,3.92947476498173e-12,trans,Towards UnRx
CDR2L,ENSG00000109089,0.588199315618463,0.000100986986390458,1.01403339134957,5.87075066974528e-07,trans,Towards UnRx
CEBPB,ENSG00000172216,-0.545746534271813,5.99676334637783e-09,-0.128680763504986,0.330370235538686,trans,Towards UnRx
CENPO,ENSG00000138092,0.637230182908348,9.62973027933383e-05,0.495633569803556,0.0255105728327274,trans,Towards UnRx
CEP295,ENSG00000166004,0.571055167069323,4.07673667083914e-05,0.740821930703923,2.22467017663743e-05,trans,Towards UnRx
CFLAR,ENSG00000003402,0.507406493747348,9.18934441933794e-07,0.313739038883233,0.0139974200749366,trans,Towards UnRx
CHCHD10,ENSG00000250479,-0.539005517858316,1.4164691968396e-13,0.155285273011763,0.139115823641801,trans,Away from UnRx
CHD1,ENSG00000153922,0.518146934405739,5.60241782202229e-06,0.191375488646376,0.21678150596403,trans,Towards UnRx
CITED2,ENSG00000164442,-0.928948296885638,3.97427627563387e-08,-0.123157038992672,0.626370342884429,trans,Towards UnRx
CLASP1,ENSG00000074054,0.508172517573223,0.000750551393910004,0.15751703520731,0.500545754366964,trans,Towards UnRx
CLIP1,ENSG00000130779,0.536766288957132,3.38029561364869e-08,0.398905753520321,0.000777482808104014,trans,Towards UnRx
CLSPN,ENSG00000092853,0.567487906600195,0.00154740398304722,0.944766712407754,1.71015239735267e-05,cis,Towards UnRx
CLTC,ENSG00000141367,0.620325776787068,9.57758902899361e-15,0.0667933049182509,0.571983006450843,trans,Towards UnRx
CMIP,ENSG00000153815,0.536480821790645,0.00210934288606878,-0.309550675718103,0.147254311622315,trans,Away from UnRx
COA7,ENSG00000162377,0.574666645867043,1.79643674302236e-05,0.716776401581688,2.69753923118399e-05,cis,Towards UnRx
COL9A2,ENSG00000049089,0.516801787187687,0.00116564224954174,0.520155602256979,0.00838578423368496,cis,Towards UnRx
CPNE2,ENSG00000140848,-0.566143525833622,0.000106616054941417,-0.531039642891805,0.00495869119772644,trans,Towards UnRx
CPNE7,ENSG00000178773,0.503551909874168,0.00113544861423007,0.791191766193435,0.000208758724880655,trans,Towards UnRx
CPSF3,ENSG00000119203,0.511329542677409,2.29617863440894e-06,0.626068569999177,3.50920863279763e-06,trans,Towards UnRx
CRIP1,ENSG00000213145,0.917878172114109,1.07854658443738e-08,-0.0407155051204049,0.871583800332373,trans,Away from UnRx
CRYBG3,ENSG00000080200,0.766332694196334,4.67649598370421e-07,0.516109284042823,0.00734551837410497,cis,Towards UnRx
CSAD,ENSG00000139631,-0.536794171508547,0.00251098531293214,0.0728890248099686,0.940449646463727,trans,Away from UnRx
CSNK2B,ENSG00000204435,-0.707344968863593,7.19679421138191e-21,-0.590951039823198,7.08759459419586e-11,cis,Towards UnRx
CST6,ENSG00000175315,0.802241994126553,6.39823664934754e-05,1.3364586607197,2.4025330826471e-07,trans,Towards UnRx
CTSC,ENSG00000109861,0.969172666794072,6.09135304959903e-10,2.47300856323088,1.59988127587335e-30,trans,Towards UnRx
CTSH,ENSG00000103811,0.611164739402642,8.78630519030497e-09,0.149640724213605,0.308798524219965,trans,Towards UnRx
CTSS,ENSG00000163131,0.990949269132773,4.0071241025798e-08,0.502902140296074,0.0320516257591518,trans,Towards UnRx
CUL4B,ENSG00000158290,0.50374056979716,0.00636321995856026,-0.00678190277861168,0.998249479806001,cis,Away from UnRx
CXCL1,ENSG00000163739,0.904244906574049,1.7756377774998e-05,0.223521501370342,0.391472352903017,trans,Towards UnRx
CXCL2,ENSG00000081041,0.526863250594868,0.00583566734583595,-0.353758708925849,0.0728867490586994,trans,Away from UnRx
CXCL3,ENSG00000163734,1.19331543382422,1.51209954474325e-08,0.51184217004087,0.0281299564490651,trans,Towards UnRx
CXCL5,ENSG00000163735,1.03702308147285,9.73870256895503e-09,1.38152177842836,6.00692870531201e-11,trans,Towards UnRx
CXCL8,ENSG00000169429,0.964034116117283,3.62087897749497e-05,-1.01229979295825,4.24797005409753e-06,trans,Away from UnRx
CYP51A1,ENSG00000001630,0.798778532303809,2.37194420139e-07,0.299618902733775,0.139603024403209,cis,Towards UnRx
DCAF6,ENSG00000143164,0.557784672297901,1.47266435809425e-06,0.552472626093699,7.69955678781262e-05,trans,Towards UnRx
DCDC2,ENSG00000146038,0.567205788554215,0.000355739978391479,0.427305372208531,0.0337573520157957,trans,Towards UnRx
DCTN5,ENSG00000166847,0.517262354452424,0.000170866828069764,-0.20166442688164,0.255693421090388,trans,Away from UnRx
DDX11,ENSG00000013573,0.51103548953071,0.000267919955680141,0.696060792232282,5.17618807172947e-05,trans,Towards UnRx
DEFB1,ENSG00000164825,-0.500181094372411,0.00631161550692417,-1.11988432457151,1.40066071500347e-09,trans,Towards UnRx
DGKH,ENSG00000102780,0.590927638206876,7.19184222245288e-05,0.816441572298693,1.401985429854e-05,trans,Towards UnRx
DHCR24,ENSG00000116133,0.540654331579016,8.2364912626658e-07,0.00258165738738052,0.99687568260524,cis,Towards UnRx
DHX57,ENSG00000163214,0.526581478015133,0.000223693701924309,0.442793285063447,0.0185625997607011,trans,Towards UnRx
DIS3,ENSG00000083520,0.5593644151308,7.87921146277165e-06,0.00970041653325975,0.969746970900507,trans,Towards UnRx
DIS3L,ENSG00000166938,0.502151241448866,0.00259772558584455,0.428544600248197,0.0540756797099479,trans,Towards UnRx
DLL3,ENSG00000090932,-0.655542461913782,5.51040799554918e-06,-0.0980838487988567,0.66707727933265,trans,Towards UnRx
DNA2,ENSG00000138346,0.741243526744667,2.59699968609965e-06,0.401728918434785,0.0604374451343316,trans,Towards UnRx
DNAJA1,ENSG00000086061,0.714989053377426,4.74365817113454e-18,0.161670721424878,0.123010232612601,trans,Towards UnRx
DNAJA4,ENSG00000140403,0.708763455452286,3.78559979952472e-06,0.305876805195749,0.127923075946881,trans,Towards UnRx
DNAJB1,ENSG00000132002,0.754120699945687,2.46408675804238e-11,0.360560379384018,0.00304489884116749,trans,Towards UnRx
DNAJB4,ENSG00000162616,0.779827359519753,2.63694693939991e-06,-0.760267922577922,9.86162525604067e-06,cis,Away from UnRx
DNAJB9,ENSG00000128590,-0.573573539128475,7.12262930155895e-05,-0.957374599046831,3.56481565397195e-11,cis,Towards UnRx
DNAJC27,ENSG00000115137,0.536588398636586,0.00232842008008355,-0.141464017688642,0.549530005944938,trans,Away from UnRx
DNAJC3,ENSG00000102580,0.561901664943591,1.09697893023742e-07,-0.396619210347038,0.000266180750931549,cis,Away from UnRx
DSE,ENSG00000111817,0.582400000621923,3.55977033063588e-05,0.229851100923515,0.239196950123639,trans,Towards UnRx
DST,ENSG00000151914,0.545560209259289,0.00136750781016397,0.906070573583564,2.74793459335508e-05,trans,Towards UnRx
DTL,ENSG00000143476,0.518808882706262,0.00393521549371714,0.552723611678332,0.0111929040639134,trans,Towards UnRx
DTX3L,ENSG00000163840,0.595683338843227,2.38998522193517e-05,0.156413613723022,0.439073110523144,cis,Towards UnRx
DYRK3,ENSG00000143479,0.701159062478535,3.67063197899261e-05,0.42164695789559,0.0684095936819788,trans,Towards UnRx
E2F2,ENSG00000007968,0.644254535320771,3.75421270429827e-05,0.319551601417264,0.152652614778925,trans,Towards UnRx
ECHDC1,ENSG00000093144,0.59220036432283,2.59427157141108e-08,0.666904020892693,9.05522047036442e-08,trans,Towards UnRx
EDEM3,ENSG00000116406,0.735746194877822,2.68058838564087e-07,0.4053378279308,0.0246452922903834,trans,Towards UnRx
EEF2K,ENSG00000103319,0.82467916093361,4.24844155019195e-08,-0.122122966740542,0.560134871808979,trans,Away from UnRx
EEF2K,ENSG00000103319,0.82467916093361,4.24844155019195e-08,-0.122122966740542,0.560134871808979,trans,Away from UnRx
EGR1,ENSG00000120738,0.596997635057644,0.00100834984887157,-0.697325469296294,6.65269253526574e-05,trans,Away from UnRx
EGR3,ENSG00000179388,0.851756034483095,1.07045347017657e-06,-0.128582967564974,0.630986299254027,trans,Away from UnRx
EIF5AL1,ENSG00000253626,-1.40009611156311,4.61022944616056e-22,-0.0743984965058961,0.873958204685611,trans,Towards UnRx
ELMO3,ENSG00000102890,-0.523781476966969,0.000214922148607142,0.492449261048132,0.0156921744922102,cis,Away from UnRx
ENC1,ENSG00000171617,0.503185796289113,0.00254200047106825,0.797992214022485,4.63798032254151e-05,trans,Towards UnRx
EPB41L4A,ENSG00000129595,0.525789704129263,0.00366921814748151,-0.54304463968844,0.0069137461713336,trans,Away from UnRx
EPHA2,ENSG00000142627,0.835854569237023,4.93861730045335e-08,-0.0864741321927501,0.813470934389561,trans,Away from UnRx
EPHA4,ENSG00000116106,0.730413609432196,6.06529425878339e-05,0.0423248237416296,0.866404275053449,trans,Towards UnRx
EPHB6,ENSG00000106123,0.612021495604402,0.00019415057183244,-0.102552693307491,0.64258324688132,cis,Away from UnRx
EPS8,ENSG00000151491,0.667047409687641,6.53411122899974e-06,0.558859414046913,0.00252481102935434,trans,Towards UnRx
ERAL1,ENSG00000132591,-0.505183732011725,7.15030097875959e-05,0.129059620893582,0.535692679270499,trans,Away from UnRx
ERCC5,ENSG00000134899,0.684108368798922,0.000171356067064364,0.143509430329511,0.601888083647687,trans,Towards UnRx
ERLIN2,ENSG00000147475,0.56439231488038,6.5191328464177e-05,-0.671482099661805,6.92736613601119e-06,cis,Away from UnRx
ETNK1,ENSG00000139163,0.64380078091878,1.1476316749429e-08,0.168480520238247,0.275486379215589,trans,Towards UnRx
ETV3,ENSG00000117036,0.628483210235901,2.78098501982906e-05,0.606550878551206,0.00110298817910322,trans,Towards UnRx
EXOC8,ENSG00000116903,0.586801155675884,0.000116038366069086,0.328045215170936,0.0999145855492664,trans,Towards UnRx
EXPH5,ENSG00000110723,0.630756362073019,7.67773288241421e-05,0.785701005112881,0.000106809037984631,trans,Towards UnRx
F3,ENSG00000117525,0.905388681812586,1.34990721405487e-06,0.0877450801901127,0.777788248603611,cis,Towards UnRx
FADS2,ENSG00000134824,0.534501570118256,1.36085270323461e-05,0.672936753689936,2.38951709161615e-05,trans,Towards UnRx
FAHD1,ENSG00000180185,0.513546512379093,0.000353609484241416,0.10265766477156,0.635357663254614,cis,Towards UnRx
FAM107B,ENSG00000065809,0.798846732335284,2.17947331586097e-08,0.887532608221403,1.34740951980314e-07,cis,Towards UnRx
FAM111B,ENSG00000189057,0.787105364853319,3.6001643302109e-05,0.725847018380675,0.00240114245624053,trans,Towards UnRx
FAM126B,ENSG00000155744,0.521336561069012,0.000931560613778021,-0.120283580720129,0.576321848196395,trans,Away from UnRx
FAM129A,ENSG00000135842,0.934717187412861,1.33366371871296e-13,1.02821114461612,4.24414964155636e-11,trans,Towards UnRx
FAM171B,ENSG00000144369,0.573539724717302,4.44459975421475e-05,0.540807439754596,0.00181659748884261,trans,Towards UnRx
FAM184A,ENSG00000111879,0.556730375445667,0.000602281937073645,0.952520279860675,1.99750680080713e-06,trans,Towards UnRx
FAM192A,ENSG00000172775,-0.556098542368066,9.35456167610105e-05,-0.807872522998588,8.59513954620151e-07,trans,Towards UnRx
FAM98A,ENSG00000119812,0.523365337299876,3.01706762677883e-06,0.354286484574369,0.0104816053669713,trans,Towards UnRx
FARP1,ENSG00000152767,0.588000105023831,8.7756363273391e-16,0.604120797898191,2.28455910542294e-13,trans,Towards UnRx
FAT1,ENSG00000083857,0.514126133662473,1.97214094196336e-05,0.319906650995375,0.036444594909755,trans,Towards UnRx
FBXO28,ENSG00000143756,0.533133221206926,5.42399940875945e-05,0.520709054941844,0.00236081731018731,trans,Towards UnRx
FBXO44,ENSG00000132879,-0.527223505572875,0.00404850308989828,-0.185387645675709,0.475746238681225,trans,Towards UnRx
FDX2,ENSG00000267673,-0.968524608352777,6.80713513225632e-18,-0.0923335900673967,0.690206498636907,trans,Towards UnRx
FGD4,ENSG00000139132,0.566024447127665,0.000260491137216419,-0.135443934884903,0.507110307363891,trans,Away from UnRx
FGD5-AS1,ENSG00000225733,0.512562401573002,8.12968222842253e-07,0.439741199050424,0.000356868220303489,trans,Towards UnRx
FKBP11,ENSG00000134285,0.504785368281992,8.07920563495247e-05,0.114047026140786,0.53987834814429,trans,Towards UnRx
FNIP2,ENSG00000052795,0.7540328195474,5.51040799554918e-06,0.780442330190922,0.00048418664006389,trans,Towards UnRx
FOXA1,ENSG00000129514,0.708757607797533,2.95754237146646e-07,0.443324083960907,0.008783985255687,trans,Towards UnRx
FTX,ENSG00000230590,0.522183053475386,0.00101077987895972,0.742792536611597,0.000125909798731923,cis,Towards UnRx
FXYD5,ENSG00000089327,-0.603689766794156,2.61915175250644e-13,-0.266397120870594,0.0139974200749366,trans,Towards UnRx
G3BP1,ENSG00000145907,0.537876658450612,5.86163000650461e-08,0.208398612096001,0.10700899195543,trans,Towards UnRx
GABARAP,ENSG00000170296,-1.28812522155927,1.20680387650915e-23,-0.738233497674017,1.14041767836979e-05,trans,Towards UnRx
GABPB1,ENSG00000104064,0.565483813261056,0.000697533705870771,0.53605991552207,0.00832717905408057,trans,Towards UnRx
GABPB1,ENSG00000104064,0.565483813261056,0.000697533705870771,0.53605991552207,0.00832717905408057,trans,Towards UnRx
GABRP,ENSG00000094755,0.52428952604786,1.7049971959246e-06,0.623853905165363,1.81273219948484e-06,trans,Towards UnRx
GAPDH,ENSG00000111640,-0.604898717931542,2.2704317809441e-21,-0.454865830646513,7.09949919952908e-10,cis,Towards UnRx
GAPVD1,ENSG00000165219,0.68247394155869,4.24484923831993e-07,0.0624802763795228,0.771268344176024,trans,Towards UnRx
GBP2,ENSG00000162645,0.54907458517033,0.004849439288649,-0.111742015943944,0.679723745988303,cis,Away from UnRx
GBP3,ENSG00000117226,0.623246079832758,0.00037119656858535,-0.0136204026787412,0.963282390946236,cis,Away from UnRx
GCC1,ENSG00000179562,0.605148533191928,4.83386465772236e-05,-0.0327591982174875,0.936134789840833,cis,Away from UnRx
GCHFR,ENSG00000137880,0.675964354588036,5.57337443054794e-06,-0.270897679149602,0.162863530411308,trans,Away from UnRx
GCNT2,ENSG00000111846,0.523618395782897,1.43645193053059e-06,0.508878394649726,3.96714637415585e-05,trans,Towards UnRx
GEMIN7,ENSG00000142252,-0.520609210367864,8.66850171985343e-06,-0.0986820126500138,0.610036353039759,trans,Towards UnRx
GEN1,ENSG00000178295,0.512708667327308,0.000657550432704465,0.597527474190831,0.00168978116985349,cis,Towards UnRx
GFOD1,ENSG00000145990,0.550055458087279,2.84515411895074e-05,0.704289474984044,1.44573031225025e-05,trans,Towards UnRx
GINS1,ENSG00000101003,0.654516214532857,3.6003035034444e-05,0.80644074223905,4.40801467790263e-05,trans,Towards UnRx
GINS4,ENSG00000147536,0.555363903016443,0.000668529657259648,0.297174160379947,0.172082891724851,cis,Towards UnRx
GLMN,ENSG00000174842,0.550030839116421,0.000146965102437631,0.164739991272158,0.451529026077856,cis,Towards UnRx
GLS,ENSG00000115419,0.607256235006159,1.98463808197435e-05,0.184986140640706,0.340210061372531,trans,Towards UnRx
GLYR1,ENSG00000140632,0.67251960981117,1.38620748119611e-07,0.268837326473685,0.107549491493213,cis,Towards UnRx
GNA11,ENSG00000088256,0.536545676075806,5.11746064231311e-06,0.447987297428149,0.00251230430887408,trans,Towards UnRx
GNPDA1,ENSG00000113552,0.630445935055259,8.24666960053315e-07,0.801523284661657,5.33751082268261e-07,trans,Towards UnRx
GOLGB1,ENSG00000173230,0.546728253359744,4.7015464264125e-09,0.273292235263113,0.0116206307588959,cis,Towards UnRx
GPATCH2,ENSG00000092978,0.503512750118428,3.19730225103716e-06,0.1760250508738,0.221897369805288,trans,Towards UnRx
GPM6B,ENSG00000046653,0.534659901108759,0.000650044236791934,-0.213003100002697,0.36002004331088,cis,Away from UnRx
GPR157,ENSG00000180758,0.503782722149255,0.000970359209267425,-0.631444887251078,7.41078098757394e-05,trans,Away from UnRx
GPRC5A,ENSG00000013588,0.586324338973472,3.71220929384663e-05,1.22505528885798,3.01424879027341e-13,trans,Towards UnRx
GRB14,ENSG00000115290,-0.629720130753491,5.28179281556917e-05,0.546409555501182,0.0132172766265705,trans,Away from UnRx
