gene_symbol,ensembl_gene_id,TvsH.logFC,TvsH.FDR,TvsU.logFC,TvsU.FDR,cistrans,direction
ARHGAP9,ENSG00000123329,-0.995204379338684,3.44213660207908e-13,0.024320649497652,0.782314470810267,cis,Away from UnRx
ARID5B,ENSG00000150347,0.850801888345284,9.60015506839517e-08,1.32775299301744,6.70354006186393e-90,trans,Towards UnRx
ARL6IP1,ENSG00000170540,0.742020438490887,4.71258079951693e-08,1.31924731789081,2.43406507810409e-101,trans,Towards UnRx
ARL6IP6,ENSG00000177917,1.03666611017484,2.62486315384119e-15,1.2260918468459,3.07639600317327e-108,trans,Towards UnRx
ARMT1,ENSG00000146476,0.510487361040252,0.000258473995779074,0.316354959415519,3.39015256205041e-09,cis,Towards UnRx
ARRB2,ENSG00000141480,0.504734205262645,6.40463973606667e-05,0.304573105298772,5.8122905712646e-10,trans,Towards UnRx
ARRDC4,ENSG00000140450,0.765709413105218,9.79067769230549e-07,1.32062909883063,7.13197954106432e-92,cis,Towards UnRx
ARSD,ENSG00000006756,-0.61784470452274,2.72073300468608e-07,1.6223697311986,2.55057336280708e-139,cis,Away from UnRx
ASGR1,ENSG00000141505,-0.543919909627099,0.000143243084539076,0.766775994133195,1.6490680926222e-29,trans,Away from UnRx
ASH1L-AS1,ENSG00000235919,-0.621673222206666,3.6112607144326e-06,-0.32967204748999,1.79743466985959e-08,trans,Towards UnRx
ASIC1,ENSG00000110881,-0.517998447149065,0.000121478835757127,-0.0832762988006818,0.150555937195197,cis,Towards UnRx
ASNSD1,ENSG00000138381,0.659155212047518,3.32694178430495e-09,0.623993661373245,4.67079256720539e-41,cis,Towards UnRx
ASPM,ENSG00000066279,0.57844330263223,0.000863965967906504,1.05602492523135,1.75589544567637e-48,trans,Towards UnRx
ATE1,ENSG00000107669,-0.67393907976494,1.07596469504592e-07,0.100789556223118,0.0856633120192479,trans,Away from UnRx
ATF3,ENSG00000162772,-1.46332524621641,3.02358365973783e-34,-1.30917046371349,3.28351054750683e-74,cis,Towards UnRx
ATG101,ENSG00000123395,-0.523266613236556,1.80108762995955e-06,-0.751255409963247,2.6515247459749e-59,cis,Towards UnRx
ATP6V1E2,ENSG00000250565,0.542826499837103,0.000728794285945985,-0.134846485400427,0.0187957890643255,trans,Away from UnRx
ATXN1,ENSG00000124788,-0.619648469855012,1.71527827223611e-05,-0.0975015993482988,0.114750494892387,cis,Towards UnRx
ATXN2L,ENSG00000168488,0.613090134296183,1.54868284580059e-06,0.62392675784503,1.07013100513878e-33,trans,Towards UnRx
AURKA,ENSG00000087586,0.812825596583417,3.18567079675243e-06,0.80431524432655,8.30027856466935e-32,cis,Towards UnRx
B4GALT5,ENSG00000158470,0.788645305042997,2.03980247817169e-13,0.747831850618321,5.47688313065769e-63,cis,Towards UnRx
BAG2,ENSG00000112208,-0.503554204428046,4.60408557931939e-06,-0.380499914027868,9.46615055092934e-16,cis,Towards UnRx
BCAN,ENSG00000132692,-1.04633297796841,6.54151887159487e-16,0.530812611761827,2.74597573526327e-15,trans,Away from UnRx
BCAR1,ENSG00000050820,-0.728024220781759,2.13830814538192e-09,0.513790929296987,6.87504363566773e-17,trans,Away from UnRx
BCL11A,ENSG00000119866,0.658824960198461,6.81410179207347e-09,-0.21107632224276,3.96144075216497e-07,trans,Away from UnRx
BCL9L,ENSG00000186174,0.529867781535297,0.00114573255626859,0.985797949784054,3.04646578785938e-51,cis,Towards UnRx
BCR,ENSG00000186716,-0.593032957713971,8.61823805103563e-05,-0.526742015545143,2.71955455195653e-16,cis,Towards UnRx
BICD1,ENSG00000151746,-0.540319588812945,7.4986175401809e-06,0.0842809168991544,0.19053013209769,trans,Away from UnRx
BIRC6,ENSG00000115760,0.560525560212931,3.08775123869607e-06,0.459087947908329,5.46684986910809e-22,trans,Towards UnRx
BMP4,ENSG00000125378,0.63788594745833,0.000129173273716975,0.187826445750145,0.00450198083392866,trans,Towards UnRx
BNC2,ENSG00000173068,1.18323167424946,1.84871275077636e-21,0.26940435838531,1.04679780159143e-08,trans,Towards UnRx
BOC,ENSG00000144857,1.16897983029768,3.20464529848739e-16,1.14893736775986,1.40863273709346e-83,cis,Towards UnRx
BRCA2,ENSG00000139618,0.776779304767511,4.9938732728007e-08,1.09005090231678,9.78462488068976e-76,cis,Towards UnRx
BTG1,ENSG00000133639,-0.71522161738616,8.63978790287869e-14,-0.278710066062475,1.03767241253266e-09,trans,Towards UnRx
BTG2,ENSG00000159388,-0.980815397404505,3.43824101578061e-16,0.282021433684499,1.05981473799579e-05,trans,Away from UnRx
BTG3,ENSG00000154640,-0.813145917009073,4.26294588352858e-15,-0.663227728589809,2.63522684694486e-42,cis,Towards UnRx
BTN3A2,ENSG00000186470,-0.643772828610561,9.34406993442525e-06,-0.734535502964244,9.65770670443363e-31,cis,Towards UnRx
BVES,ENSG00000112276,-0.723327734688758,1.87275628784609e-09,0.209370216275028,0.000376688383334527,trans,Away from UnRx
BVES-AS1,ENSG00000203808,-0.663554057882278,9.18044303626909e-07,-0.480006168663822,3.18754213992553e-15,trans,Towards UnRx
C11orf54,ENSG00000182919,0.693288122199137,1.25436789595987e-06,0.423736699023407,4.59837040728629e-14,cis,Towards UnRx
C12orf10,ENSG00000139637,-0.864677478635836,1.15943979716641e-28,-1.04183428628032,7.36998306955706e-185,cis,Towards UnRx
C12orf65,ENSG00000130921,0.605968542288435,2.65108200205473e-09,0.918447846628819,1.25599028185878e-95,trans,Towards UnRx
C16orf74,ENSG00000154102,-0.806884244078629,3.65178198012593e-10,0.823605127011258,9.6514119263534e-36,trans,Away from UnRx
C1D,ENSG00000197223,0.752256160357625,6.17690748897334e-13,0.12393358357539,0.00214561185894272,trans,Towards UnRx
C2orf74,ENSG00000237651,0.790997200116814,1.80359454943082e-07,0.277949449446055,1.68558549703988e-06,trans,Towards UnRx
C4orf46,ENSG00000205208,0.69723145129029,1.10837597757272e-05,0.430522190972718,1.35593542213529e-12,cis,Towards UnRx
C5orf58,ENSG00000234511,0.559434929490923,0.000479980525657164,-0.759437571232024,5.17213621912367e-45,trans,Away from UnRx
C8orf59,ENSG00000176731,0.686179092076945,2.01729462576362e-18,0.630260947220387,5.086133935771e-83,cis,Towards UnRx
CA12,ENSG00000074410,-0.591727195278677,1.69913008566342e-05,-0.125833677404276,0.0371182745607083,cis,Towards UnRx
CABIN1,ENSG00000099991,-0.778372587572194,1.13576149612099e-08,-0.211844649702794,0.000966855816194658,cis,Towards UnRx
CADM1,ENSG00000182985,-0.71465657268188,2.70643528602019e-12,1.00555527655436,4.17270499243352e-74,cis,Away from UnRx
CAMK1D,ENSG00000183049,-0.759145478555194,1.69254497785072e-11,-0.53226747360145,9.06675606447262e-24,trans,Towards UnRx
CAMK2N1,ENSG00000162545,-0.862085789051695,8.45315924208975e-14,0.847407914223735,5.97560519903704e-43,trans,Away from UnRx
CAMKMT,ENSG00000143919,0.591825628355626,9.5175586723643e-05,0.60019551209513,1.4652028207326e-23,trans,Towards UnRx
CAPN1,ENSG00000014216,-0.582738338592231,2.09138493209579e-06,0.509108872098162,1.96962130317905e-18,cis,Away from UnRx
CARMIL1,ENSG00000079691,0.661964040310311,1.48441421236475e-05,1.42592467893106,4.94105572738175e-107,cis,Towards UnRx
CC2D2A,ENSG00000048342,0.584367302038524,4.051535989561e-05,0.499971810968823,7.57486726456575e-19,cis,Towards UnRx
CCDC14,ENSG00000175455,0.517706979964806,3.43341809640871e-05,0.729044303713183,1.14671509720107e-46,trans,Towards UnRx
CCDC50,ENSG00000152492,-0.560056154447916,6.40147661306265e-09,0.752629845676967,1.54357614561278e-51,trans,Away from UnRx
CCDC80,ENSG00000091986,-1.25103817424306,3.41104067528482e-28,-1.77110762248984,7.41955868495699e-178,cis,Towards UnRx
CCNA2,ENSG00000145386,0.77290815298319,6.75053063963158e-06,0.909597922834467,2.86297175910549e-40,cis,Towards UnRx
CCNC,ENSG00000112237,-0.623471176928281,4.13532383009679e-14,0.0342259647829213,0.402218613566686,trans,Away from UnRx
CCT7,ENSG00000135624,0.643913680094743,7.01943625146124e-26,0.0110693179784412,0.659326301647949,trans,Towards UnRx
CD109,ENSG00000156535,-0.837186525756357,8.51067217459953e-10,0.59679323960016,1.99284769480627e-18,cis,Away from UnRx
CD164,ENSG00000135535,-0.887071889876451,2.60612205122449e-25,-0.621708422115653,2.15783132368815e-56,cis,Towards UnRx
CD24,ENSG00000272398,-0.571242638769104,1.43532639157189e-25,-0.873846744116526,4.73786946956164e-220,trans,Towards UnRx
CD247,ENSG00000198821,-0.57902130488421,0.000120418147941974,-0.274175079375684,2.53804521033432e-05,cis,Towards UnRx
CD55,ENSG00000196352,-0.798324007375065,5.05164925518468e-13,-0.307264362746193,1.71812720954676e-08,trans,Towards UnRx
CD63,ENSG00000135404,-0.757320130166256,5.55277642023979e-35,-0.083487311450213,0.00627489961374781,cis,Towards UnRx
CDC25B,ENSG00000101224,0.551985419617817,0.000422459079045865,0.212029243405561,0.000380239488013546,cis,Towards UnRx
CDC42EP1,ENSG00000128283,-0.577743857673242,6.27978319732726e-05,-0.31695654634139,3.13607545275267e-07,trans,Towards UnRx
CDC42EP3,ENSG00000163171,0.805559819224181,3.59118788886312e-07,0.932771239175372,9.09453394321235e-50,trans,Towards UnRx
CDK1,ENSG00000170312,0.537795585931256,0.00108172399331651,0.354472684412474,3.26023685390705e-08,trans,Towards UnRx
CDK14,ENSG00000058091,1.20793793260197,1.77527085993371e-22,2.51297561864126,0,cis,Towards UnRx
CDK6,ENSG00000105810,-0.506923433723157,5.42209649413669e-05,0.274562063870026,2.53974591895975e-06,cis,Away from UnRx
CDKN1C,ENSG00000129757,-0.512634626141762,4.9302448994707e-05,0.658478336854201,1.92152507965519e-27,trans,Away from UnRx
CDKN2C,ENSG00000123080,0.626518956370435,1.59749919596545e-07,0.816195749974657,1.42270777323871e-61,trans,Towards UnRx
CDKN3,ENSG00000100526,0.529799918850673,0.000460236825142199,0.161064074494646,0.00476670148807224,trans,Towards UnRx
CEBPD,ENSG00000221869,-1.35996688545398,4.8960704430795e-35,-0.41953307372516,3.72469308020648e-12,trans,Towards UnRx
CECR2,ENSG00000099954,-0.584480545208484,6.45859610561767e-05,0.347528424973106,2.59601949436906e-07,trans,Away from UnRx
CELF2,ENSG00000048740,-0.796923717688316,2.78191987653272e-11,-1.12726080395293,8.63859522606204e-103,cis,Towards UnRx
CENPA,ENSG00000115163,1.15964004356987,1.17651684587977e-10,0.545336231166266,6.1517255839947e-16,trans,Towards UnRx
CENPE,ENSG00000138778,0.619033829851745,0.000243579551039919,1.76276391984759,2.32115846226816e-120,cis,Towards UnRx
CENPF,ENSG00000117724,0.607396499736288,5.17345569036986e-05,0.285931063210861,8.48995421990407e-06,cis,Towards UnRx
CENPJ,ENSG00000151849,0.650141596561111,5.29284165883593e-06,0.735401795634717,7.77591174888881e-37,cis,Towards UnRx
CENPW,ENSG00000203760,-0.530721088256907,1.13236529990689e-06,-0.601697162183501,3.35498794558922e-38,cis,Towards UnRx
CEP44,ENSG00000164118,0.623520655530502,2.35963911026626e-05,0.740507219922825,3.7452660750222e-36,cis,Towards UnRx
CERS5,ENSG00000139624,-0.656698025886444,1.57993048818937e-06,-0.0667010982664449,0.349912989912139,cis,Towards UnRx
CETN3,ENSG00000153140,0.561935305498224,0.000185054279842794,-0.483145311622838,1.10828719338292e-19,trans,Away from UnRx
CGREF1,ENSG00000138028,0.637347300382761,2.29678654780256e-05,0.547481520806597,2.13162144592136e-21,trans,Towards UnRx
CHAF1B,ENSG00000159259,0.510170720001645,0.000126906216670515,0.883768010389185,3.02870498528728e-57,cis,Towards UnRx
CHCHD10,ENSG00000250479,-1.71212655301042,1.2353506176357e-69,-1.31124576895697,1.75071884077734e-120,cis,Towards UnRx
CHD7,ENSG00000171316,-0.511895923921723,6.23867577839685e-08,-0.27245964127026,7.69169516245657e-11,trans,Towards UnRx
CHMP2B,ENSG00000083937,0.511774143734964,0.000369447839541696,0.291880865129082,1.57888061578211e-07,trans,Towards UnRx
CHMP3,ENSG00000115561,0.608641760695301,1.5169304724733e-07,-0.149337060261305,0.000572551915523291,trans,Away from UnRx
CHORDC1,ENSG00000110172,-0.50316316172115,7.0628904375189e-09,0.099207976416791,0.0135327082554794,cis,Away from UnRx
CISD3,ENSG00000277972,-0.504162889076433,5.84984021741523e-07,-0.00445940832240137,0.933143874267303,trans,Towards UnRx
CITED1,ENSG00000125931,0.732712900738384,0.000102355105220791,1.29520751000209,2.80499877040727e-65,trans,Towards UnRx
CITED2,ENSG00000164442,-0.723110559782138,4.87232257857745e-07,-1.25366171846816,1.33147177375384e-99,cis,Towards UnRx
CKAP2L,ENSG00000169607,0.526202406490054,0.00167756771446542,1.07046799344383,7.40201311872232e-55,trans,Towards UnRx
CKB,ENSG00000166165,-0.804448814689827,1.72746090658513e-13,0.0921877471231244,0.103303065220775,trans,Away from UnRx
CLEC11A,ENSG00000105472,-0.559266480531871,9.06063917674915e-08,-0.104751538779305,0.0299529181930636,cis,Towards UnRx
CLU,ENSG00000120885,-0.503054415100793,4.44348746381103e-05,0.347151343833798,2.28290563831186e-09,cis,Away from UnRx
CMBL,ENSG00000164237,-0.572250052719968,7.48123499726456e-08,-0.80039399651501,4.92832983203494e-72,cis,Towards UnRx
CMTM3,ENSG00000140931,-0.502366121033131,7.45006645375414e-05,-0.216211535352259,8.27229649232075e-05,trans,Towards UnRx
CNIH2,ENSG00000174871,0.620405835716513,3.0359400561223e-06,1.16891925183865,1.16796034970629e-92,cis,Towards UnRx
CNPY4,ENSG00000166997,0.708983058834089,8.04398510733335e-06,1.07485587562726,3.67710244389513e-62,cis,Towards UnRx
CNTNAP2,ENSG00000174469,0.756418982606021,8.52427353462218e-08,0.488745959235029,1.55498511104172e-19,cis,Towards UnRx
CNTNAP3B,ENSG00000154529,-0.569007021486187,9.11871539453114e-05,-0.363139062920929,1.01270860592521e-08,trans,Towards UnRx
COCH,ENSG00000100473,-0.653141578474832,3.24253929926803e-09,-0.798110589023507,2.62502657825814e-61,trans,Towards UnRx
COL1A2,ENSG00000164692,-0.863297084107595,7.78620694935691e-11,-1.58428948076841,1.37273720653967e-141,cis,Towards UnRx
COL2A1,ENSG00000139219,-1.65738030165014,1.28714085642294e-54,0.623274353632073,7.08864791377921e-21,cis,Away from UnRx
COL6A2,ENSG00000142173,-0.505165858633037,1.24426115959613e-05,1.52580267439746,6.40427471443808e-137,trans,Away from UnRx
COL9A1,ENSG00000112280,-1.07664010085916,2.45358093774737e-15,-0.808062339344153,1.15694187951939e-35,cis,Towards UnRx
COL9A2,ENSG00000049089,-0.638118005119027,1.8040916046302e-07,0.50614786258065,2.85152543605353e-17,trans,Away from UnRx
COMT,ENSG00000093010,-0.682321496253438,1.25084100875996e-06,-0.672558809734497,2.12065879804434e-28,trans,Towards UnRx
COQ10A,ENSG00000135469,-0.538960552633977,0.000311433749783973,-0.470297821001808,7.30753720522297e-14,cis,Towards UnRx
COX4I1,ENSG00000131143,-0.703322988040515,6.32054022420284e-80,-0.308518834822206,1.12994021903594e-62,trans,Towards UnRx
COX7B2,ENSG00000170516,-0.692076534638177,6.67583459084873e-09,0.184118695479045,0.0023901582582363,cis,Away from UnRx
CPQ,ENSG00000104324,-1.09554808190092,2.90625831650881e-30,-0.797430955619654,1.04469007077487e-62,cis,Towards UnRx
CPSF3,ENSG00000119203,0.518976506487292,5.52680466620788e-08,-0.205330687320507,5.74533476120979e-09,cis,Away from UnRx
CRABP1,ENSG00000166426,0.519597818033919,3.39905266083517e-05,0.832765881171365,5.51188141612797e-60,cis,Towards UnRx
CRABP2,ENSG00000143320,0.529856467834009,1.46108550155585e-10,1.8547951644046,0,trans,Towards UnRx
CRACR2A,ENSG00000130038,-0.614148423516153,3.39101913455375e-05,-0.597195682420115,1.37876015905966e-19,cis,Towards UnRx
CREBRF,ENSG00000164463,-0.640323285148319,1.15392014128367e-06,-0.156961966793532,0.0107012360909456,trans,Towards UnRx
CRKL,ENSG00000099942,-0.550972704834211,9.26751667138327e-05,-0.383473987392379,2.69477773902849e-10,cis,Towards UnRx
CRNDE,ENSG00000245694,0.886755963368235,1.07642915161365e-18,0.599456742454344,7.08463495203545e-49,trans,Towards UnRx
CROT,ENSG00000005469,0.610484317284008,2.5460918660629e-05,0.681709530476805,2.48368838599062e-33,cis,Towards UnRx
CSRP1,ENSG00000159176,-1.06409911650493,1.4332586530604e-18,0.300726668392444,5.23161758729867e-06,trans,Away from UnRx
CSRP2,ENSG00000175183,-0.676733689490175,3.880214837586e-10,0.341951078646742,1.42895989311759e-10,trans,Away from UnRx
CSTF1,ENSG00000101138,0.666412881828735,1.06832885971269e-07,0.641581000553691,1.65730833531643e-36,cis,Towards UnRx
CTCFL,ENSG00000124092,-0.604121500005095,4.66464505101187e-11,0.230290295509501,3.0900827331907e-07,cis,Away from UnRx
CTGF,ENSG00000118523,-0.902337503619577,1.54849078967674e-11,-2.12535467946187,7.50921731408636e-194,cis,Towards UnRx
CTHRC1,ENSG00000164932,-0.664112243167192,2.6763840195816e-07,-1.42457212701274,3.16488598626694e-158,cis,Towards UnRx
CTSH,ENSG00000103811,0.65702344189427,1.0440306037874e-07,0.951451473911134,2.05387901246603e-73,cis,Towards UnRx
CTSL,ENSG00000135047,-0.517268422543824,2.46139280207682e-09,1.02806393332198,1.172783088056e-105,trans,Away from UnRx
CYBA,ENSG00000051523,-1.09297398515857,4.76828231926763e-32,1.07625385921982,3.66815047709039e-79,trans,Away from UnRx
CYBRD1,ENSG00000071967,-0.702695867631966,1.72767546385782e-06,0.378058960612497,3.75574913055606e-08,trans,Away from UnRx
CYFIP1,ENSG00000273749,-0.747517602911765,9.05580423556377e-10,-0.664490585076019,1.85956062487382e-34,trans,Towards UnRx
CYSTM1,ENSG00000120306,-0.696063715066745,2.30340741360261e-11,-0.66584335751304,1.49979943755617e-47,trans,Towards UnRx
CYYR1,ENSG00000166265,-0.676008447922513,3.68758441795838e-09,-0.366153227555504,1.93095694071879e-12,cis,Towards UnRx
DAZAP2,ENSG00000183283,-0.579240509686075,3.44577653262251e-09,-0.833773285003843,4.11500542365553e-89,cis,Towards UnRx
DBNDD1,ENSG00000003249,-0.827538296499015,1.87673749808199e-11,-0.213413240389108,0.00035376434500627,trans,Towards UnRx
DCTN6,ENSG00000104671,0.644985877171108,5.10148295901089e-08,0.801834496309582,1.78769491720187e-59,cis,Towards UnRx
DDHD1,ENSG00000100523,0.522901843317831,8.88412794312028e-05,1.04759971320455,2.44958435753937e-78,trans,Towards UnRx
DDIT3,ENSG00000175197,-0.966807143071109,1.63131184215037e-15,-0.464263019190372,3.2828246498354e-13,cis,Towards UnRx
DDT,ENSG00000099977,-0.604585687482166,3.06842572389333e-19,-1.19078935445603,0,cis,Towards UnRx
DDT,ENSG00000099977,-0.604585687482166,3.06842572389333e-19,-1.19078935445603,0,cis,Towards UnRx
DDX27,ENSG00000124228,0.529760487070141,6.40724867959081e-13,0.11510077000436,0.000105948772510543,cis,Towards UnRx
DGCR6L,ENSG00000128185,-0.755045156964776,1.44232575130905e-15,0.190398068043588,7.2987073736191e-05,cis,Away from UnRx
DGCR8,ENSG00000128191,-0.709753632015731,1.3988183518095e-06,-0.116599007317282,0.0874201112152468,cis,Towards UnRx
DGKH,ENSG00000102780,-0.810680360629959,6.14021477353357e-09,-0.519400113768965,4.06464413835276e-15,cis,Towards UnRx
DGUOK,ENSG00000114956,0.823979577650637,4.26991258432661e-33,0.244936337112751,7.36404793712153e-20,trans,Towards UnRx
DHCR24,ENSG00000116133,-1.14538934618788,1.19778538006477e-28,-0.972512188119325,2.84972096220824e-80,trans,Towards UnRx
DIP2B,ENSG00000066084,-0.532801229123268,0.000212416133487225,-0.0460869568234839,0.570015919883715,cis,Towards UnRx
DIRAS3,ENSG00000162595,-0.597265044901264,1.30502757303686e-05,-0.265438565043648,2.07108306590312e-05,trans,Towards UnRx
DLGAP4,ENSG00000080845,0.530883673450919,5.54704781889773e-07,1.02853331352524,1.79256463024228e-106,cis,Towards UnRx
DMD,ENSG00000198947,-0.695094999158584,2.86416736264405e-07,-0.56695760971243,2.32752537859157e-22,trans,Towards UnRx
DMKN,ENSG00000161249,-0.597569899597935,1.32817143468539e-11,0.38390431387409,2.92030359792339e-16,cis,Away from UnRx
DNAAF3,ENSG00000167646,0.708951702868092,6.01248390223031e-06,0.772184681510551,5.02654489027527e-35,cis,Towards UnRx
DNAJB1,ENSG00000132002,-0.771305714027604,6.03330698120104e-11,-0.148606864004469,0.0117380117874138,trans,Towards UnRx
DNAJB12,ENSG00000148719,-0.624156254227747,2.32237420630867e-12,-0.260771405158344,8.50187068808414e-11,cis,Towards UnRx
DNAJB2,ENSG00000135924,-0.52533872533471,6.02053670295974e-06,0.554235045900443,4.12863460962014e-23,trans,Away from UnRx
DNAJC21,ENSG00000168724,-0.777910771175622,8.60543101818778e-36,0.457741560675955,1.29287138619027e-42,trans,Away from UnRx
DNM1L,ENSG00000087470,-0.53320158178751,3.16520308290056e-09,-0.302152274438144,2.87787909940593e-14,trans,Towards UnRx
DNTTIP1,ENSG00000101457,0.572677927251274,4.0710474379866e-08,0.747343055445642,6.94084245832268e-64,cis,Towards UnRx
DOCK4,ENSG00000128512,1.23852531988226,2.04276701291823e-14,2.15585521077231,5.98438213426934e-207,cis,Towards UnRx
DPM1,ENSG00000000419,0.547350501866577,2.36859333302075e-08,-0.0394373100093099,0.296001975492726,cis,Away from UnRx
DPY30,ENSG00000162961,0.517545625998313,3.41986653348072e-11,0.206187399273652,3.29034879108699e-11,trans,Towards UnRx
DPYSL5,ENSG00000157851,0.619907725783166,1.25675918868053e-05,0.646280590885516,1.92119336831124e-29,trans,Towards UnRx
DSC2,ENSG00000134755,-0.634204415272201,1.88844580399153e-06,0.390793936376111,9.30624972878508e-10,trans,Away from UnRx
DSN1,ENSG00000149636,0.516054992431988,2.18201167526739e-05,1.00713318611286,1.01854998698732e-82,cis,Towards UnRx
DTYMK,ENSG00000168393,0.520136229157062,1.46706905786587e-05,-0.225375751331221,3.16930325581644e-07,trans,Away from UnRx
DUSP1,ENSG00000120129,-0.691029014539323,3.81383299286277e-09,-1.03186191454465,1.0040518836399e-80,trans,Towards UnRx
DYRK4,ENSG00000010219,-0.86203517371205,8.89046877212953e-14,-1.51130977680861,7.88131585166857e-198,cis,Towards UnRx
ECHDC2,ENSG00000121310,-0.575985104893662,2.68573176115425e-07,-0.0211603742066046,0.692660396958335,trans,Towards UnRx
EEF1AKMT1,ENSG00000150456,0.599074423756123,0.000113669461464178,0.670087825973613,5.79587487686195e-29,cis,Towards UnRx
EFCAB2,ENSG00000203666,-0.733570815751261,2.85003955628811e-07,-0.668138266360598,1.33428744102496e-26,cis,Towards UnRx
EFEMP2,ENSG00000172638,-0.530253068869454,3.88934797608296e-05,1.4144582312103,2.6413958468507e-102,cis,Away from UnRx
EGFL6,ENSG00000198759,-0.860081479980098,5.96582870584616e-13,1.43339266520154,1.62206874719535e-98,trans,Away from UnRx
EGFR,ENSG00000146648,-0.580692080644101,8.47845006504608e-05,-0.026447252745886,0.736940818070786,cis,Towards UnRx
EHBP1L1,ENSG00000173442,-0.625202139525235,9.08518551787318e-06,0.440614726711465,5.31785205725354e-11,cis,Away from UnRx
EIF4A2,ENSG00000156976,-0.536491452556438,2.57137988418358e-13,0.716565913322922,9.7461185847769e-77,trans,Away from UnRx
EIF4B,ENSG00000063046,-0.5701569548318,9.81942136663063e-20,-1.13837785918156,0,cis,Towards UnRx
ELAVL2,ENSG00000107105,0.624292445854905,2.03292912202676e-05,0.375988461802962,7.17876893584343e-11,trans,Towards UnRx
ELMOD3,ENSG00000115459,0.515363703800388,0.00200424852727867,0.502865388586998,4.22256398636846e-15,trans,Towards UnRx
