gene_symbol,logFC.x,logCPM.x,F.x,PValue.x,FDR.x,ensembl_gene_id.x,logFC.y,logCPM.y,F.y,PValue.y,FDR.y,ensembl_gene_id.y,A,B,C,D,E,G,H,R,ct,col,label,color
ADNP2,0.0900623671187618,7.70842745845708,2.85484240731345,0.134043461843545,0.23842568080033,ENSG00000101544,0.650496577794448,7.38801494673777,75.5162374792046,5.57358907097429e-17,2.53954933491838e-16,ENSG00000101544,NA,NA,NA,2,1,1,2,2,unkn,TRUE,0,0
AGPAT5,-0.0546221007302997,8.02645267788478,1.43270859664503,0.231388501116794,0.359632231332869,ENSG00000155189,0.732945035694221,7.70872061124922,125.445388968838,1.81924742826445e-28,1.49796899760568e-27,ENSG00000155189,NA,NA,NA,2,2,2,2,NA,unkn,FALSE,0,0
AGTRAP,-0.0921196875315435,7.7192911276898,3.12515985032996,0.110031944599873,0.20514770996973,ENSG00000177674,-0.766348019335095,7.49246006153839,143.446757747455,3.28819818349857e-32,3.14438314617358e-31,ENSG00000177674,2,2,2,2,2,2,2,2,trans,TRUE,Repressed trans,deepskyblue
AIG1,0.0111515181769961,7.75987788983761,0.0523769522430681,0.818988461212088,0.883023375262198,ENSG00000146416,-0.834376292259265,7.57509124116285,181.075805062785,6.04626252013996e-40,7.84794420481567e-39,ENSG00000146416,NA,NA,NA,3,3,3,4,NA,unkn,FALSE,0,0
AKAP13,-0.0801077270400385,7.90676323709064,2.65106642426784,0.103553284909898,0.195805509610736,ENSG00000170776,0.725749050499844,7.57769229336724,105.492291085508,2.77177329862453e-24,1.90305898429952e-23,ENSG00000170776,NA,NA,NA,NA,2,2,2,NA,unkn,FALSE,0,0
AKT2,-0.0710250951894751,7.8895299963656,2.11597819856959,0.1458414499181,0.254054567427767,ENSG00000105221,0.542423613613015,7.57258650225,64.0390290039121,1.82409828914397e-15,7.5860929771971e-15,ENSG00000105221,NA,NA,NA,3,3,3,2,3,unkn,FALSE,0,0
AL135925.1,0.0755161992164417,7.97261095488559,2.38748755888946,0.122383217893734,0.221838013639907,ENSG00000272447,0.723080856717908,7.67669237393395,109.87379447891,3.31936844662578e-25,2.36932416538867e-24,ENSG00000272447,2,2,2,2,2,2,2,2,trans,TRUE,Activated trans,coral2
ALDH2,-0.0846821388669906,7.89147132758292,2.96995657781118,0.0848955980565793,0.168126049347208,ENSG00000111275,0.980063852637684,7.54353045106434,184.142523578813,1.43263858401862e-40,1.92041791143448e-39,ENSG00000111275,NA,2,NA,2,2,2,2,2,unkn,FALSE,0,0
ALDH6A1,-0.0933982486859121,7.68159309609817,3.29969159417065,0.0912887767802451,0.177791540020555,ENSG00000119711,0.908940613354448,7.32798497715338,153.113617599622,3.21759149149299e-28,2.62774833684214e-27,ENSG00000119711,2,2,2,2,2,2,2,2,trans,FALSE,Activated trans,coral2
ALG8,-0.0613651646851089,7.78128472806048,1.49587969547455,0.221373059903247,0.347430751981923,ENSG00000159063,-0.961901386225124,7.61363696342412,257.527446029783,2.55794459858094e-55,5.27276085675449e-54,ENSG00000159063,NA,NA,3,NA,3,3,2,NA,unkn,TRUE,0,0
ALYREF,-0.0398872119959895,8.19812845551466,0.888747248227,0.345869669381093,0.484733039202473,ENSG00000183684,0.820756242938775,7.88668161522195,184.393980144677,1.27319239739846e-40,1.71177867399483e-39,ENSG00000183684,NA,NA,3,3,3,3,NA,NA,unkn,FALSE,0,0
AMPD2,-0.0583522810155746,7.63330230941361,1.27438530601148,0.372544554467309,0.511554562393732,ENSG00000116337,-0.785867928775925,7.37917808081923,142.336413183927,5.66843017749989e-27,4.37917830522461e-26,ENSG00000116337,4,4,4,4,4,4,4,4,trans,TRUE,Repressed trans,deepskyblue
AMPH,-0.0548888713613876,7.63270070096447,1.18622335955857,0.3658394125824,0.504419180904433,ENSG00000078053,0.555626068350465,7.29261476679543,62.1572767812087,1.91144990183012e-11,6.18697115188131e-11,ENSG00000078053,NA,4,4,4,4,4,NA,4,unkn,FALSE,0,0
ANAPC10,0.030688990425337,7.86184227941235,0.35158873345157,0.67458888233888,0.775833079484402,ENSG00000164162,1.02213034610407,7.52951505175197,199.056802055228,1.33500216426641e-43,1.95858297975762e-42,ENSG00000164162,2,2,2,2,2,2,2,3,trans,TRUE,Activated trans,coral2
ANKRD13B,-0.066448144163268,7.57800891241556,1.95400769123461,0.331244947379187,0.469411032653259,ENSG00000198720,-0.827789636053335,7.30022813209155,162.402477752854,4.09585884213617e-25,2.91203602604283e-24,ENSG00000198720,3,3,3,3,3,3,3,3,trans,TRUE,Repressed trans,deepskyblue
ANKRD27,-0.00567038293823829,7.61504391188977,0.02149100848021,0.883456070477201,0.927552879842121,ENSG00000105186,0.549398810069337,7.27781503126863,63.3345913419425,7.3381540189656e-11,2.29760484542378e-10,ENSG00000105186,4,NA,3,3,3,3,2,NA,cis,FALSE,Activated cis,darkred
ANKRD42,-0.0692966778369213,7.65809393333363,1.65783958913792,0.306842500761631,0.444458802049943,ENSG00000137494,0.549183084021921,7.31871527216322,58.7551743605357,7.33458797135484e-12,2.43441298621829e-11,ENSG00000137494,4,4,4,4,4,4,3,4,cis,FALSE,Activated cis,darkred
ANKRD45,-0.00834452037957221,7.64511010262241,0.0324591958002899,0.857031978949418,0.910060895656558,ENSG00000183831,-0.662373049842196,7.39083885519604,93.9439224708252,1.4652810625581e-19,7.77986666553233e-19,ENSG00000183831,NA,NA,NA,NA,8,8,8,NA,unkn,TRUE,0,0
ANXA2,0.0872011112458939,8.21769570525292,2.60428943001415,0.106647861935317,0.200481101559789,ENSG00000182718,1.32632700190056,7.89693892348229,268.47243649994,1.74820153599849e-57,3.81302649788726e-56,ENSG00000182718,NA,NA,NA,NA,2,2,2,NA,unkn,TRUE,0,0
ANXA5,-0.040932163556491,8.47499473865905,1.38086652209333,0.240018286036657,0.370050395909975,ENSG00000164111,0.826128007322654,8.17815380510182,260.247373509398,7.39580818538872e-56,1.55294732247043e-54,ENSG00000164111,2,2,2,2,2,2,2,3,trans,FALSE,Activated trans,coral2
AP1AR,0.092262340063591,7.66857919495093,3.14044085008133,0.113594015987716,0.209996555871618,ENSG00000138660,0.557540803046557,7.34678463353623,57.3012351928064,3.29394801319357e-12,1.12393498874423e-11,ENSG00000138660,2,2,2,2,2,2,2,3,trans,TRUE,Activated trans,coral2
AP1G1,-0.0259273346175675,7.68843999636884,0.24526793634488,0.659716159383751,0.764497396068559,ENSG00000166747,0.552076160895175,7.35711300879328,58.1298750376529,1.72864438737826e-12,6.00294087953099e-12,ENSG00000166747,2,2,2,2,3,3,2,2,trans,FALSE,Activated trans,coral2
AP1M1,-0.0681839992607064,7.57987406368824,2.18629790479591,0.268610159738751,0.403518707266052,ENSG00000072958,-0.936077393767163,7.31048280794865,216.447303576471,3.67628398478746e-34,3.83286645080618e-33,ENSG00000072958,1,1,1,1,1,1,1,1,trans,TRUE,Repressed trans,deepskyblue
AP2B1,0.0259784159568884,7.75888745377275,0.27134897542346,0.602454966147267,0.718022502676819,ENSG00000006125,-0.763635315183814,7.5666012557597,157.353471438827,4.41047413330475e-35,4.76945390069739e-34,ENSG00000006125,3,3,3,3,3,3,3,3,trans,FALSE,Repressed trans,deepskyblue
AP3M2,-0.016673302024424,7.89397161469479,0.108726999403572,0.768443124974777,0.849164688351451,ENSG00000070718,0.946599507710374,7.55951598130809,178.346265967766,2.18128677857225e-39,2.77921234814411e-38,ENSG00000070718,NA,NA,NA,2,2,2,2,NA,unkn,FALSE,0,0
APOE,0.0598881082986859,8.33671781402167,1.2860335794069,0.256843047401624,0.389340417950372,ENSG00000130203,1.9793932827977,7.97205804392351,520.6730831514,3.78721345392408e-105,2.03066778529453e-103,ENSG00000130203,3,NA,NA,3,3,3,2,NA,cis,TRUE,Activated cis,darkred
ARCN1,-0.0492962585955295,7.92713263450139,0.979410047730178,0.322399857205337,0.461074700727594,ENSG00000095139,0.66036167761086,7.60708084202744,93.6443453018268,8.80008260252486e-22,5.24280053462592e-21,ENSG00000095139,NA,NA,3,3,3,3,2,NA,unkn,FALSE,0,0
ARF3,-0.099797101395931,7.80785084503203,3.94885493502014,0.0549106184264765,0.11878220765296,ENSG00000134287,-0.516660182087184,7.57868368807887,70.7700471176688,6.54675581218552e-17,2.96496613153178e-16,ENSG00000134287,3,3,3,3,3,3,3,2,trans,TRUE,Repressed trans,deepskyblue
ARFGAP2,-0.00135893560600936,7.96625972981975,0.000653486980384526,0.979606765206425,0.990795705067346,ENSG00000149182,0.830582479258829,7.64760981645209,151.545623996161,6.95233406360516e-34,7.11666195965401e-33,ENSG00000149182,3,NA,NA,3,3,3,2,NA,cis,FALSE,Activated cis,darkred
ARFIP1,-0.0332952387252499,7.76566717236519,0.430213005537727,0.526487437021334,0.653817869582003,ENSG00000164144,0.626423422950967,7.43780675595021,75.5596924590638,7.64280399412858e-18,3.65620703022359e-17,ENSG00000164144,2,2,2,2,2,2,2,3,trans,FALSE,Activated trans,coral2
ARFRP1,-0.0881389564651547,7.79978178776401,2.97890953332707,0.084427504359405,0.167463652351648,ENSG00000101246,0.564203197959459,7.47153225753734,64.077651258481,1.7895358519054e-15,7.44923241865243e-15,ENSG00000101246,NA,4,NA,3,3,3,2,4,unkn,FALSE,0,0
ARGLU1,-0.0102417559120272,8.70354511388303,0.090580490053962,0.763454942061686,0.845193495461226,ENSG00000134884,1.27040074684546,8.3798655300965,592.675404541774,4.90265403955176e-118,3.17720198476851e-116,ENSG00000134884,NA,NA,NA,2,2,2,2,4,unkn,FALSE,0,0
ARHGAP11A,-0.0233388561421007,7.75109984089584,0.14714690944781,0.701295774763344,0.796401680562172,ENSG00000198826,0.615397206152704,7.42172161991404,58.487515367579,2.86595896700675e-14,1.10848254078132e-13,ENSG00000198826,2,2,2,2,2,2,2,2,trans,FALSE,Activated trans,coral2
ARHGEF10,0.0266530394754264,7.6409512596558,0.274555730187566,0.657051812098448,0.762954297377501,ENSG00000104728,0.815320255745757,7.29989836785876,128.536754324944,1.0946225216719e-22,6.84272010771719e-22,ENSG00000104728,NA,NA,NA,2,2,2,2,NA,unkn,TRUE,0,0
ARHGEF7,-0.0635125391255086,7.87034656943804,1.68465736178913,0.194375955367136,0.315746482621003,ENSG00000102606,0.977373371364426,7.52607624912813,183.575351045645,1.86954226653062e-40,2.48024105109099e-39,ENSG00000102606,NA,NA,NA,2,2,2,2,4,unkn,FALSE,0,0
ARIH1,-0.0647418519059922,7.99673272980398,1.82579930318413,0.176695188153576,0.293960092787013,ENSG00000166233,0.918595994703812,7.66122049756905,166.905523707053,4.79545319913859e-37,5.52396961864967e-36,ENSG00000166233,NA,NA,NA,NA,2,2,2,NA,unkn,FALSE,0,0
ARL17A,0.0118020780306184,7.69664785204157,0.0654431757905,0.798103045960068,0.867289181388693,ENSG00000185829,0.974061149932752,7.35167422955988,174.221849895133,1.50669487247519e-33,1.52326682505684e-32,ENSG00000185829,4,NA,3,3,3,3,3,NA,cis,TRUE,Activated cis,darkred
ARL6IP6,0.00457805694159981,7.93725575430905,0.00781385901281978,0.929566004824078,0.957570732117648,ENSG00000177917,0.679498459018893,7.63071007776961,98.0499750203128,1.02943293781288e-22,6.45311893098011e-22,ENSG00000177917,NA,NA,3,3,3,3,3,NA,unkn,TRUE,0,0
ARMCX3,0.0633886873979989,7.91938706574415,1.72428860316794,0.189211600140575,0.30965503057276,ENSG00000102401,0.5220687806641,7.6304920483395,59.8331815325846,1.46867844408388e-14,5.78227946866592e-14,ENSG00000102401,1,1,1,1,1,1,1,1,trans,TRUE,Activated trans,coral2
ARPC1A,-0.0528920186160298,8.6609744570214,2.67313327156429,0.10212769554272,0.193677879761372,ENSG00000241685,0.660247507060349,8.39187064513565,208.684070258612,1.50794488773518e-45,2.36647518270358e-44,ENSG00000241685,3,3,3,2,2,2,2,3,cis,FALSE,Activated cis,darkred
ARRDC4,-0.0398832463358171,7.59973186049537,0.540969455101461,0.618690235940697,0.730347419124762,ENSG00000140450,0.691758491278216,7.25124910400898,107.373692515837,5.72261986438354e-16,2.44657616223858e-15,ENSG00000140450,NA,NA,NA,NA,3,3,3,4,unkn,FALSE,0,0
ASAP1,-0.0450773301196109,7.93585431173205,0.878082854638281,0.348779625830184,0.48789722575214,ENSG00000153317,0.945508889758626,7.59891327085276,183.636029007983,1.8170502906918e-40,2.41415767235276e-39,ENSG00000153317,2,2,2,1,4,NA,1,2,cis,FALSE,Activated cis,darkred
ASB7,-0.0558994324908894,7.59336542407868,1.27286132655385,0.408825201436889,0.546885656685181,ENSG00000183475,0.518558877222015,7.24881060122509,62.5498406035589,1.40762558832969e-09,4.01135441305721e-09,ENSG00000183475,NA,NA,NA,NA,3,3,3,4,unkn,FALSE,0,0
ASF1B,-0.0862158764772424,7.58595345791284,3.43095385359798,0.147733740535364,0.256608165665551,ENSG00000105011,0.59259627927376,7.23797117779533,84.2547244835591,3.93538188351522e-12,1.33571665435965e-11,ENSG00000105011,1,1,1,1,1,1,1,1,trans,FALSE,Activated trans,coral2
ASGR1,-0.0839993793423471,7.5942319036018,2.88375674993492,0.214212285823636,0.338591193158809,ENSG00000141505,0.624673278965425,7.2444182565901,93.6348661659877,2.31196992348418e-13,8.52485676248279e-13,ENSG00000141505,3,3,3,3,3,3,3,3,trans,FALSE,Activated trans,coral2
ASH2L,0.0653643446692674,7.74419675574447,1.57824105321251,0.235736514334731,0.36494194358634,ENSG00000129691,0.953875776884939,7.41090538397592,165.277714625102,1.27839388427597e-35,1.4060771806542e-34,ENSG00000129691,NA,NA,NA,2,2,2,2,NA,unkn,TRUE,0,0
ATAD2,0.00763894860181889,7.87006536966812,0.0164257871929765,0.898025837840476,0.936732058953776,ENSG00000156802,0.973604416611941,7.53930574038411,145.678337285401,1.13479094376697e-32,1.1062983573001e-31,ENSG00000156802,2,2,2,1,4,NA,1,2,cis,TRUE,Activated cis,darkred
ATG101,-0.0749351240863185,7.83404879616468,2.21700735178148,0.143931665348209,0.251699175338683,ENSG00000123395,-0.537753916106369,7.61835513459208,76.2982509831902,4.29870046340268e-18,2.09085819515828e-17,ENSG00000123395,3,3,3,3,3,3,3,2,trans,TRUE,Repressed trans,deepskyblue
ATG2A,0.0522243012618204,7.58918251353602,1.1819045988159,0.421248177434636,0.559371476566999,ENSG00000110046,0.562537948933282,7.25153031816489,71.5159732366273,6.6733578222168e-11,2.09674249258908e-10,ENSG00000110046,3,3,3,3,3,3,2,3,cis,TRUE,Activated cis,darkred
ATIC,0.000443521574654437,8.09754375377314,0.000658215733132249,0.979533129727382,0.990795705067346,ENSG00000138363,-0.689068186177589,8.00108848404301,187.926299664805,2.4299470723918e-41,3.34182644703899e-40,ENSG00000138363,NA,3,3,3,3,3,3,3,unkn,FALSE,0,0
ATN1,-0.109955441625269,7.6824094747444,4.48973066427344,0.0565699385274826,0.121347661970729,ENSG00000111676,-0.660881290466841,7.42944496078411,99.0917722999702,3.67615302571524e-21,2.137817072669e-20,ENSG00000111676,3,3,NA,5,5,5,5,NA,cis,TRUE,Repressed cis,deepskyblue4
ATP11B,-0.0806773314896193,7.68808026303939,2.29285726102418,0.189580810108155,0.310082618743671,ENSG00000058063,0.536882506911387,7.35082185329616,54.8529454031016,6.41897107582445e-12,2.14076606630976e-11,ENSG00000058063,NA,NA,3,3,3,3,3,NA,unkn,FALSE,0,0
ATP5F1D,0.0272136513976019,8.93119921738684,0.9259135366448,0.405354497375896,0.543462802289055,ENSG00000099624,0.526169918534263,8.72717620975202,176.741955797247,4.63986746996938e-39,5.84558407964814e-38,ENSG00000099624,2,2,2,2,2,2,2,2,trans,TRUE,Activated trans,coral2
ATP6V0A1,-0.0071798767580031,7.80581517118784,0.0190696153347125,0.892999580466647,0.934187879577288,ENSG00000033627,0.929979106633226,7.46831183440061,154.429460133256,1.7664343938338e-34,1.86761044831629e-33,ENSG00000033627,4,NA,3,3,3,3,3,NA,cis,FALSE,Activated cis,darkred
ATP6V1B2,0.00290990307398815,7.93286619941628,0.0057324758128088,0.939650843067155,0.9655353625916,ENSG00000147416,0.667401374336539,7.6236415852729,97.3506003260243,1.44677515859041e-22,8.96323977206496e-22,ENSG00000147416,NA,NA,NA,2,2,2,2,NA,unkn,TRUE,0,0
ATP6V1C1,-0.0353960057289751,7.61956554890504,0.488830684958735,0.573439489238174,0.692715773020083,ENSG00000155097,-1.24981512193469,7.40889136612045,404.98974404773,5.92455673594848e-74,1.79691606321293e-72,ENSG00000155097,2,2,NA,5,5,5,5,2,cis,TRUE,Repressed cis,deepskyblue4
AURKA,0.115724391606292,7.95279584931337,3.34764360073769,0.0673700879443743,0.140062133549946,ENSG00000087586,0.522590803817861,7.67774809674732,33.9989933073868,6.20031573764917e-09,1.68179597003143e-08,ENSG00000087586,4,4,NA,3,3,3,2,4,cis,TRUE,Activated cis,darkred
AURKB,-0.0958971868961387,8.04580012144599,2.71941900265531,0.0992067130778021,0.189361539120104,ENSG00000178999,0.655538123244226,7.7255269724837,62.432732611174,4.04336642879267e-15,1.64808347468617e-14,ENSG00000178999,3,3,3,3,3,3,3,3,trans,FALSE,Activated trans,coral2
B3GNT5,0.0170406174375654,7.7402217021833,0.094376783135001,0.819567848727831,0.883465063773168,ENSG00000176597,0.502214871749468,7.4243027444082,48.0078147725346,6.3652282724761e-12,2.12441557163634e-11,ENSG00000176597,NA,NA,3,3,3,3,3,NA,unkn,TRUE,0,0
BAG1,-0.013927986066143,7.99025418041899,0.093517522382832,0.759766811829624,0.842557126583049,ENSG00000107262,0.696615562431308,7.67962662692999,113.533518866772,5.65695019999566e-26,4.18029593121911e-25,ENSG00000107262,2,2,2,2,2,2,2,2,trans,FALSE,Activated trans,coral2
BAG4,0.00638777673788171,7.77774293707899,0.018799539793373,0.890949112381018,0.932799540415617,ENSG00000156735,0.723341018106262,7.45035891769783,97.653373912326,1.24855626260353e-22,7.76190118256216e-22,ENSG00000156735,NA,NA,NA,2,2,2,2,NA,unkn,TRUE,0,0
BAIAP2L1,0.000166390493201621,7.69360248317093,0.000465807837410576,0.982781923532618,0.992234920448377,ENSG00000006453,0.724274632131024,7.35723934333249,97.0870159922873,7.49814554405531e-20,4.05665435800902e-19,ENSG00000006453,3,3,3,2,2,2,2,3,cis,TRUE,Activated cis,darkred
BARX1,-0.075919432099723,8.38277041628231,3.89480312259112,0.0484992688761958,0.107489049876116,ENSG00000131668,2.99851340648772,7.94445512656181,1730.80551903398,4.93954789838328e-290,2.02252033948348e-287,ENSG00000131668,4,NA,4,4,5,4,4,4,trans,FALSE,Activated trans,coral2
BCAP29,-0.0419780414015228,7.9638717531833,0.794909258182689,0.372669383441024,0.511648140581312,ENSG00000075790,0.557323305066073,7.65887879761882,72.2078355610114,3.22167959954718e-17,1.48977873884605e-16,ENSG00000075790,3,3,3,2,2,2,2,3,cis,FALSE,Activated cis,darkred
BFAR,-0.0452003812050294,7.80607459934069,0.750519702556406,0.450538753212046,0.586447487418189,ENSG00000103429,-0.59498826133324,7.59555050245876,88.5126720026777,1.07758083638371e-20,6.13396819708525e-20,ENSG00000103429,2,2,NA,NA,NA,NA,NA,2,unkn,TRUE,0,0
BLCAP,-0.0798782504609787,7.71220870408336,2.13169396732878,0.163167162091072,0.277436423468848,ENSG00000166619,0.53922455386579,7.37618996155348,52.0947598007143,6.34486516166309e-12,2.11840420223355e-11,ENSG00000166619,4,4,NA,3,3,3,2,4,cis,FALSE,Activated cis,darkred
BLVRB,0.0226364733973152,7.85545305266097,0.215955278115056,0.642162619069533,0.751660005490233,ENSG00000090013,1.04792858044534,7.51775405064422,192.346394535988,3.06836598327616e-42,4.29857554857724e-41,ENSG00000090013,NA,NA,NA,3,3,3,2,3,unkn,TRUE,0,0
BPGM,0.0109239598999609,7.83106961116583,0.0478313270245047,0.826891151763244,0.888612669877,ENSG00000172331,0.995360649808572,7.49339438217055,183.64124105308,1.81261078535132e-40,2.41181653684559e-39,ENSG00000172331,3,3,3,2,2,2,2,3,cis,TRUE,Activated cis,darkred
BRAF,0.052251905359405,7.82848200701964,1.06792163116796,0.301473148021037,0.439218545381844,ENSG00000157764,0.941940775471111,7.50009213924415,166.418914838658,6.03507325407599e-37,6.92534265894477e-36,ENSG00000157764,NA,3,3,2,2,2,2,3,unkn,TRUE,0,0
BRCA1,-0.0473495669579289,7.94343048669839,0.828432432097568,0.362776916752314,0.501713197618463,ENSG00000012048,0.520441047369309,7.6414120948065,50.9169029601849,1.24623243935883e-12,4.36472076739672e-12,ENSG00000012048,4,NA,3,3,3,3,3,NA,cis,FALSE,Activated cis,darkred
BRI3,0.0554435935700944,9.32214834931553,3.67774856736158,0.0552090460956965,0.119227765336328,ENSG00000164713,1.08425488436195,9.06772824329048,644.102669722007,4.61866612765341e-127,3.32839555823216e-125,ENSG00000164713,3,3,3,2,2,2,2,3,cis,TRUE,Activated cis,darkred
BRPF3,-0.0571893784677222,7.63396012716612,1.28734977708178,0.331743889484888,0.469823045243189,ENSG00000096070,0.503535063494532,7.29607188011207,50.1408075997672,1.03845291306392e-09,2.98290301048464e-09,ENSG00000096070,6,NA,NA,NA,4,4,4,5,cis,FALSE,Activated cis,darkred
BTBD1,0.0222565134403128,7.69312416000851,0.21315473991119,0.644329126441063,0.753121717516959,ENSG00000064726,0.60260355306784,7.36408294496151,68.0918142731534,1.73871030969579e-14,6.82750761540528e-14,ENSG00000064726,NA,NA,NA,NA,2,2,2,NA,unkn,TRUE,0,0
BUB1,-0.0264303987352222,7.84393591753896,0.18513210598043,0.667020824885032,0.769500702110458,ENSG00000169679,0.706044968467515,7.5178426820313,67.8686605003158,2.74287031162613e-16,1.20057219470982e-15,ENSG00000169679,3,NA,3,3,3,3,3,NA,trans,FALSE,Activated trans,coral2
C16orf74,-0.099030488908164,7.60537120461069,3.97982744884668,0.11516819046413,0.212168011289736,ENSG00000154102,0.62504203120845,7.2554972191292,87.7269831048065,2.90709858289777e-13,1.06581782803187e-12,ENSG00000154102,NA,3,NA,2,3,3,2,NA,unkn,FALSE,0,0
