gene_symbol,ensembl_gene_id,TvsH.logFC,TvsH.FDR,TvsU.logFC,TvsU.FDR,cistrans,direction
AGAP3,ENSG00000133612,-0.928319795538763,6.02834429558654e-06,-0.0874725631828684,0.711923086524465,trans,Towards UnRx
AGL,ENSG00000162688,-0.895045878574728,3.0711177061726e-05,-0.7657080291668,2.54808522387692e-05,trans,Towards UnRx
AGPAT1,ENSG00000204310,0.594878925542319,0.00088432128755488,-0.0031958422250479,0.990627123721096,trans,Away from UnRx
AGPAT2,ENSG00000169692,-0.965941027737156,5.40230018116165e-12,-0.680343511273845,7.78409232630168e-08,trans,Towards UnRx
AGPAT5,ENSG00000155189,-0.690843719655057,0.000101012623192078,-0.509334026971926,0.00119097740127075,trans,Towards UnRx
AHCYL1,ENSG00000168710,-0.738785380152734,9.70192527129501e-08,-0.883496524921747,4.35478359402814e-14,trans,Towards UnRx
AHNAK2,ENSG00000185567,1.01209702091578,2.61084873662799e-05,1.43847664678255,8.35089624911501e-14,cis,Towards UnRx
AHR,ENSG00000106546,0.938287037539509,3.95935704088114e-06,0.808254606988042,1.6193640194662e-06,trans,Towards UnRx
AIMP1,ENSG00000164022,1.38525401146817,4.82492034005908e-25,1.23624635029286,8.8946799775787e-29,trans,Towards UnRx
AIP,ENSG00000110711,-0.527477875019851,0.0019596594326914,-0.233365893366689,0.128237525486549,trans,Towards UnRx
AK1,ENSG00000106992,-0.844487875894227,4.90394566315768e-05,-0.391234736164675,0.0477157142648523,trans,Towards UnRx
AK4,ENSG00000162433,-1.66355645336427,1.61772535324235e-13,-2.46772513579349,1.30300327759813e-28,trans,Towards UnRx
AKAP17A,ENSG00000197976,-0.600594812400458,0.00153295343316289,-0.348875477555663,0.0488806500256344,trans,Towards UnRx
AKIRIN1,ENSG00000174574,-0.605631032699216,4.17158288103095e-06,-0.696984814847178,2.70849528627499e-08,trans,Towards UnRx
AKR1A1,ENSG00000117448,-1.08768837960299,7.8828876733407e-11,-1.21066666949252,4.17419604365991e-17,trans,Towards UnRx
AKR1B1,ENSG00000085662,-0.560709133443552,0.00432396323672554,0.145733416619053,0.450907478862723,trans,Away from UnRx
AKR1C1,ENSG00000187134,1.587541185133,1.31309898449049e-09,0.845350954097382,2.40196566625671e-05,trans,Towards UnRx
AKR1C2,ENSG00000151632,1.09965285360853,0.000108684836191379,1.02162462724712,2.69580378282972e-06,trans,Towards UnRx
AKR7A2,ENSG00000053371,-0.647889206727968,0.000318333410676195,-0.427067224199021,0.00623665357507701,trans,Towards UnRx
AKT1,ENSG00000142208,0.704660899185042,2.27955995306603e-06,0.483955073185734,0.000140941542383162,cis,Towards UnRx
AKTIP,ENSG00000166971,-0.627729490141281,0.00101509763741402,-0.892791470678434,4.2148775815413e-08,trans,Towards UnRx
ALDH1A1,ENSG00000165092,-1.13242301304456,4.15795041728929e-06,-1.50731461142006,1.95785848478857e-09,trans,Towards UnRx
ALDH1A3,ENSG00000184254,-0.820530668142161,0.000375009546791402,-1.08347533287525,1.55128054184571e-08,trans,Towards UnRx
ALDH2,ENSG00000111275,-0.829855641195434,9.83687156396719e-06,-0.233027974076685,0.220252629595719,trans,Towards UnRx
ALDH3B2,ENSG00000132746,-0.526061281886528,0.00733306838066388,-0.120772393201964,0.547302400975853,trans,Towards UnRx
ALDOA,ENSG00000149925,-0.680312811187584,0.000918915919444109,-0.345246126816238,0.0650051850137459,trans,Towards UnRx
ALG14,ENSG00000172339,-1.03462994969445,7.01882714409206e-07,-1.14644935290545,3.21844561077532e-10,trans,Towards UnRx
ALG3,ENSG00000214160,-0.539699405187939,0.000125983144130637,-0.660184268380274,1.44571375052289e-07,trans,Towards UnRx
ALKBH2,ENSG00000189046,-0.916630214507153,9.5697455894184e-06,-0.804652068460666,7.43586220579516e-06,trans,Towards UnRx
ALKBH4,ENSG00000160993,-0.865559672699839,3.17557946669089e-05,-1.12982526087986,6.87285727119539e-10,trans,Towards UnRx
ALYREF,ENSG00000183684,-0.627188468988655,0.00152759226818868,-1.28729360968969,3.88806099846316e-14,trans,Towards UnRx
ANAPC11,ENSG00000141552,1.20030367140059,8.21689728907672e-22,1.28799111877224,2.80237397592622e-35,trans,Towards UnRx
ANGPTL4,ENSG00000167772,-1.22244397857419,9.84834086154275e-07,-1.65282562787633,4.28927346110241e-10,trans,Towards UnRx
ANK3,ENSG00000151150,-0.743339991192849,0.000447326956378236,-0.448399149529896,0.0136257905732335,trans,Towards UnRx
ANKH,ENSG00000154122,-0.954069668115572,1.19512591201006e-05,-0.703791730894302,0.000155938144467047,trans,Towards UnRx
ANKLE2,ENSG00000176915,-0.546735320790809,0.00320841772310147,0.289994910792293,0.0815982706806593,trans,Away from UnRx
ANKRD13C,ENSG00000118454,-0.577537999418194,0.00852429853892484,-0.639223476559155,0.000597278031705354,trans,Towards UnRx
ANKRD36,ENSG00000135976,-0.908756367549686,9.31285915987261e-06,-0.42229219465722,0.0230000011821428,trans,Towards UnRx
ANKRD37,ENSG00000186352,1.03895899944907,2.03902984203042e-05,0.313631994176836,0.174224056653853,trans,Towards UnRx
ANKRD49,ENSG00000168876,1.21121446556529,1.38334239076268e-10,1.30790877461732,1.53881804109158e-17,trans,Towards UnRx
ANKZF1,ENSG00000163516,-0.60170139498202,0.00199248615300652,-0.443598488223548,0.0122275042287146,trans,Towards UnRx
ANXA1,ENSG00000135046,-0.924487854108015,0.000127327839103602,-1.51529618995807,1.66404031115775e-11,trans,Towards UnRx
ANXA11,ENSG00000122359,-0.650057408977535,0.000178650822325253,-0.798793133575637,1.52945758492679e-07,trans,Towards UnRx
ANXA2,ENSG00000182718,-0.737925139440925,9.8058439242278e-13,-0.639314328669062,2.94198920826163e-11,trans,Towards UnRx
ANXA3,ENSG00000138772,-1.74716427544094,4.67119144231554e-11,-1.92185674590658,2.52810602221306e-15,trans,Towards UnRx
ANXA4,ENSG00000196975,-0.751325269509841,5.46691429329834e-07,-0.526498659054734,4.09437867245078e-05,trans,Towards UnRx
ANXA6,ENSG00000197043,-0.594255583454419,0.00435418219591145,-0.723797880644261,5.56537618126489e-05,trans,Towards UnRx
AP1AR,ENSG00000138660,0.869506803980076,3.95576821944752e-08,0.934158312428569,1.01820934149537e-11,trans,Towards UnRx
AP1S1,ENSG00000106367,-1.18422620385095,3.19215597050485e-24,-1.17534984925604,7.34642966881792e-36,trans,Towards UnRx
AP2B1,ENSG00000006125,1.3164625467563,3.84390414420041e-17,1.56813425570083,8.62746475296075e-30,trans,Towards UnRx
AP3S1,ENSG00000177879,-0.533060130914592,0.00344571071322549,-0.602297034400496,8.54738414104787e-05,trans,Towards UnRx
APOBEC3B,ENSG00000179750,-1.21579226363608,5.16316794646091e-09,-0.410517088080575,0.0369955898006922,trans,Towards UnRx
APOE,ENSG00000130203,-0.65315479536615,0.00163427102409804,-0.865194693356801,3.2563535765389e-06,trans,Towards UnRx
APOL2,ENSG00000128335,0.719752372122522,0.00263969476645849,0.412800188136459,0.0471267481624008,trans,Towards UnRx
APOPT1,ENSG00000256053,1.03290987853046,1.08948184616759e-10,1.04962457687817,2.43675725378844e-15,cis,Towards UnRx
APPL1,ENSG00000157500,0.951443142958097,2.84936923780361e-08,0.954981324822087,3.28920002966097e-11,trans,Towards UnRx
AREG,ENSG00000109321,-1.38979286274582,6.16910171852535e-07,-1.16659047201044,1.93072867633556e-06,trans,Towards UnRx
ARF1,ENSG00000143761,-0.510776328507105,1.73501591249572e-09,-0.687019530777092,4.17280565560464e-23,trans,Towards UnRx
ARF5,ENSG00000004059,-0.881702793249364,7.75125460734192e-18,-0.69882930168719,2.31627575103994e-17,trans,Towards UnRx
ARHGAP1,ENSG00000175220,0.821527793212562,8.78732184174572e-06,0.709927188017815,6.17858270014514e-06,trans,Towards UnRx
ARHGAP26,ENSG00000145819,-0.91437356642498,1.63483640680613e-05,-1.11353269181834,5.56261395939123e-09,trans,Towards UnRx
ARHGAP29,ENSG00000137962,-0.848132624206364,6.63468882703486e-05,-1.01937966258656,1.38453237238751e-08,trans,Towards UnRx
ARHGDIA,ENSG00000141522,-0.962148552997144,1.36307584026149e-11,-0.823249720628487,1.36366379273567e-11,trans,Towards UnRx
ARHGEF19,ENSG00000142632,-0.588429702023547,0.00423965039170033,-0.0715407973666892,0.722146333375213,trans,Towards UnRx
ARHGEF35,ENSG00000213214,-0.837540542251308,3.01724207113401e-06,-0.00246685828603542,0.995142519992551,trans,Towards UnRx
ARHGEF5,ENSG00000050327,-0.902314420889622,3.19125415337632e-05,-0.340218052581657,0.119524435580977,trans,Towards UnRx
ARHGEF5,ENSG00000050327,-0.902314420889622,3.19125415337632e-05,-0.340218052581657,0.119524435580977,trans,Towards UnRx
ARHGEF9,ENSG00000131089,0.702441258570253,0.000153291993671295,0.977361297372832,2.98582983674882e-10,trans,Towards UnRx
ARID1A,ENSG00000117713,0.764905147506293,2.51992842180324e-05,0.733045596758356,1.48130321758746e-06,trans,Towards UnRx
ARL4C,ENSG00000188042,-1.023355769268,9.62019176977401e-07,-0.846768734458671,1.14902379789214e-05,trans,Towards UnRx
ARL5A,ENSG00000162980,-0.86529226712581,4.42025217540243e-06,-0.112826731455977,0.560958229807725,trans,Towards UnRx
ARL6IP5,ENSG00000144746,-0.907237331354961,5.87842722925813e-11,-0.951765422938139,1.30146216623794e-15,trans,Towards UnRx
ARMC1,ENSG00000104442,0.531136436057155,0.000480018914235863,0.503325072792957,0.000106384263282427,cis,Towards UnRx
ARMC10,ENSG00000170632,-0.850594218753762,8.80384190675872e-11,-0.664491427082532,2.9000798915745e-08,trans,Towards UnRx
ARMC8,ENSG00000114098,-0.78079117887402,7.92746263407933e-05,-0.745370077296069,1.7370362533391e-05,trans,Towards UnRx
ARPC1A,ENSG00000241685,-1.13627000814366,1.42326961984254e-25,-1.2082797659746,7.74517216683127e-39,trans,Towards UnRx
ARPC1B,ENSG00000130429,-1.31948922597333,6.83307309017089e-24,-0.853048580759031,1.32443774093684e-12,trans,Towards UnRx
ARPC2,ENSG00000163466,-0.61404817183006,1.12961517069676e-13,-0.734292924181416,3.24347418310057e-27,trans,Towards UnRx
ARPC4,ENSG00000241553,-0.673768894735904,4.9127794994089e-07,-0.975840356142807,1.0300962017072e-17,trans,Towards UnRx
ARSA,ENSG00000100299,-0.689668591025825,0.000681033249193216,-1.00207750996096,1.35646143022289e-08,trans,Towards UnRx
ARSG,ENSG00000141337,-0.600429103882185,0.004582488496229,-0.251027830688219,0.21531405311961,trans,Towards UnRx
ART3,ENSG00000156219,0.663982783553835,0.00328754635801677,0.834898356819315,5.12598698316563e-06,trans,Towards UnRx
ASAP2,ENSG00000151693,0.502788397656928,0.00213581266328231,0.662256230350429,2.06473212750151e-06,trans,Towards UnRx
ASB8,ENSG00000177981,-0.584880432102347,0.00657530254103528,-0.496039902102713,0.00719128594539636,trans,Towards UnRx
ASCC2,ENSG00000100325,-0.884754312536992,1.15485273102317e-05,-0.300658382010165,0.114626514061319,trans,Towards UnRx
ASNA1,ENSG00000198356,-0.76587172804599,1.10599437582239e-07,-0.658703516115247,4.73480252766004e-07,trans,Towards UnRx
ASNS,ENSG00000070669,-0.740896691056294,0.00151008866169779,-0.432488437787811,0.0529017367784427,trans,Towards UnRx
ASPH,ENSG00000198363,-1.30188899335624,6.6188002990487e-15,0.718304925557405,9.95070122025559e-07,cis,Away from UnRx
ASS1,ENSG00000130707,0.549747119783478,0.000205923770416348,-0.0825266624223643,0.543796550491288,trans,Away from UnRx
ATAD2,ENSG00000156802,0.674174984407774,0.00104915659132938,1.19315039233429,1.22148651675087e-12,trans,Towards UnRx
ATAD3A,ENSG00000197785,-0.779138246641265,1.81028366762559e-05,-0.480909308957162,0.00418163634557634,trans,Towards UnRx
ATAD3B,ENSG00000160072,-0.666614532651837,0.000670432012175608,-0.264257742559435,0.153279302761785,trans,Towards UnRx
ATAT1,ENSG00000137343,-0.971048572552518,7.89033666855451e-06,-0.0763080298023208,0.754593094326091,trans,Towards UnRx
ATF3,ENSG00000162772,-0.54853132028284,0.00869806993224845,-0.637534995504436,0.000156359087284696,trans,Towards UnRx
ATF4,ENSG00000128272,-0.846898932208315,2.24884641026116e-10,-0.186241770341667,0.146960613070467,trans,Towards UnRx
ATG2A,ENSG00000110046,-0.854236978065069,0.000106398301628495,-0.256786293706336,0.188247023935593,trans,Towards UnRx
ATN1,ENSG00000111676,0.683159469226366,0.000200636764499159,0.730110008770178,1.23229226358106e-06,trans,Towards UnRx
ATOX1,ENSG00000177556,1.87871973577651,1.35373144834865e-42,2.40280611469644,1.00960287089724e-87,trans,Towards UnRx
ATP1B1,ENSG00000143153,-0.969111111085163,2.29512213393614e-05,-2.08575582367573,8.69036314172448e-26,trans,Towards UnRx
ATP1B3,ENSG00000069849,-0.657100224250406,5.63869337711963e-06,-0.55787227083206,7.16081227100417e-06,trans,Towards UnRx
ATP6V0A4,ENSG00000105929,-0.954951728695553,9.92032977272225e-06,-1.03576825659973,2.21597494070561e-07,trans,Towards UnRx
ATP6V0B,ENSG00000117410,-1.27938635110628,3.43351887909978e-27,-1.35229853446184,5.0295775282138e-43,cis,Towards UnRx
ATP6V0E2,ENSG00000171130,-1.82185125287893,3.46837748640976e-18,-1.13114461029086,1.32891446394841e-09,trans,Towards UnRx
ATP6V1B1,ENSG00000116039,-1.42194972582684,1.09833390021816e-09,-0.311653482118826,0.0993145389124755,trans,Towards UnRx
ATP6V1B2,ENSG00000147416,-0.699040149762799,0.000267768563620892,-0.558584551153497,0.000643332952098721,trans,Towards UnRx
ATP6V1C1,ENSG00000155097,0.505664188281864,0.000820329107645076,0.342089237174147,0.00922186931836383,cis,Towards UnRx
ATP6V1C2,ENSG00000143882,-1.42725188924152,6.94724982654335e-12,-0.145252572078194,0.501656982845309,trans,Towards UnRx
ATP6V1F,ENSG00000128524,0.501327404739427,4.18453502886349e-07,1.04888165484387,8.73395183427878e-39,trans,Towards UnRx
ATP9A,ENSG00000054793,0.636063991803604,0.00317445862563841,0.843345493288892,1.56831439469971e-06,trans,Towards UnRx
ATXN7L3B,ENSG00000253719,0.992201300770598,5.02777358739261e-08,1.26303982372562,1.18511167991432e-16,trans,Towards UnRx
AURKA,ENSG00000087586,0.921405532773733,0.000178650822325253,0.630866240539228,0.00265803189912092,trans,Towards UnRx
AURKB,ENSG00000178999,-0.63106066225553,0.00431582917273195,-0.255991762159286,0.203391991266806,trans,Towards UnRx
AVL9,ENSG00000105778,-0.600549677409537,0.00230130134142835,-0.0548704726017759,0.852268273228403,trans,Towards UnRx
AXIN1,ENSG00000103126,-0.567800500029929,0.0015690612124135,-0.408412182868699,0.0108447891523229,trans,Towards UnRx
B3GALNT2,ENSG00000162885,-0.513685497639348,0.00388016438854189,-0.752368378917423,1.84699838357572e-08,cis,Towards UnRx
B3GALT6,ENSG00000176022,-0.646197505572912,9.72858564305996e-05,-0.773165621023505,4.26102450656491e-08,trans,Towards UnRx
B3GNT5,ENSG00000176597,-0.786932077369852,7.84866909632851e-05,-0.795711266287274,5.78774451907236e-06,trans,Towards UnRx
B4GALT2,ENSG00000117411,-1.17169570331878,1.43112046635489e-10,-1.42242448055404,5.16673653275302e-21,cis,Towards UnRx
B4GALT5,ENSG00000158470,0.57746313479438,0.00227469857267033,0.668455558312378,2.20317461870592e-05,trans,Towards UnRx
BACH1,ENSG00000156273,-0.665574725706835,0.00208518929188438,-0.127969746729808,0.557662319322054,trans,Towards UnRx
BACH1,ENSG00000156273,-0.665574725706835,0.00208518929188438,-0.127969746729808,0.557662319322054,trans,Towards UnRx
BAG1,ENSG00000107262,-0.721822351610238,7.92380383474624e-06,-0.635230185201237,1.23930741526423e-05,trans,Towards UnRx
BAG3,ENSG00000151929,-0.702348424891142,0.00150230548500015,-0.520050465378752,0.00382085667573507,trans,Towards UnRx
BAG5,ENSG00000166170,0.504787634814209,0.00360663277561431,0.815075448359798,8.62108513446455e-09,cis,Towards UnRx
BAIAP2,ENSG00000175866,-1.18062141461499,3.08342120457169e-13,-0.845308838624598,5.59206665638675e-08,trans,Towards UnRx
BAMBI,ENSG00000095739,-0.781880582094815,0.000746275143703062,-1.11582222395216,1.71029770240231e-07,trans,Towards UnRx
BARX1,ENSG00000131668,0.651288084185674,0.000317339930103989,0.907622231179794,9.71602541718543e-09,trans,Towards UnRx
BARX2,ENSG00000043039,-1.42801119985267,2.51794143404917e-12,-1.95791113589176,1.47696458440598e-27,cis,Towards UnRx
BASP1,ENSG00000176788,-0.994321450851327,0.000157614982729308,-0.347561695123844,0.157214933771471,trans,Towards UnRx
BAZ1A,ENSG00000198604,-0.552866461767168,0.000397907343132182,-0.260016569339866,0.0783041534737555,trans,Towards UnRx
BBC3,ENSG00000105327,-1.27587420209116,1.48978402103811e-08,-0.192276929384611,0.353178237745421,trans,Towards UnRx
BBS7,ENSG00000138686,1.17340136239352,1.24903227583532e-09,0.845290677409526,5.09061783534981e-08,trans,Towards UnRx
BCAP29,ENSG00000075790,-1.04609845593099,1.01840741874962e-05,-1.37472590514026,6.489123909071e-12,trans,Towards UnRx
BCAS2,ENSG00000116752,-1.16596669707985,3.56470566469158e-14,-1.10891560901169,6.03419567750581e-16,cis,Towards UnRx
BCKDK,ENSG00000103507,-0.662187032011168,0.000110437847990525,-1.02612735186302,2.96194475258408e-13,trans,Towards UnRx
BCL10,ENSG00000142867,-1.22346488845955,4.05415521108635e-11,-0.852754985079303,1.28312846837886e-06,trans,Towards UnRx
BCL2L13,ENSG00000099968,0.630475639276785,0.00501332631200446,0.289776849800273,0.131823629869631,trans,Towards UnRx
BCL3,ENSG00000069399,0.900974380601611,2.49875688376063e-06,0.959616087154852,2.21419804733742e-09,trans,Towards UnRx
BCL6,ENSG00000113916,0.862951400200702,4.15688499978625e-05,0.0839165708330142,0.699625814444668,trans,Towards UnRx
BDH2,ENSG00000164039,-0.800529872796071,0.000193189246110467,-0.659883077184594,0.00060097807040932,trans,Towards UnRx
BDP1,ENSG00000145734,0.520817125760003,0.00460031968048392,0.445637609527789,0.00388385426371792,trans,Towards UnRx
BEND7,ENSG00000165626,0.556192328374491,0.00148739928046739,0.475534797498734,0.00126538207388294,trans,Towards UnRx
BEX2,ENSG00000133134,0.777684406307435,3.02475316926923e-06,0.668998704687215,2.36970580652873e-06,trans,Towards UnRx
BEX3,ENSG00000166681,0.979472418356349,4.06591897199019e-13,0.557867131987782,8.13793913321146e-07,trans,Towards UnRx
BFAR,ENSG00000103429,-0.515571340740583,0.0038413927946569,-0.392965594990525,0.0109667642763766,trans,Towards UnRx
BHLHE40,ENSG00000134107,-0.876777527868172,2.51108985567331e-08,-0.391968918263499,0.0100293294733275,trans,Towards UnRx
BIN3,ENSG00000147439,-0.840123361037516,7.49478627179267e-05,-0.74060654788554,3.01235941317148e-05,trans,Towards UnRx
BIRC3,ENSG00000023445,-0.773362992830891,0.00423965039170033,-0.755528381647842,0.00162097546795909,trans,Towards UnRx
BLOC1S1,ENSG00000135441,1.86794112702541,1.6371410008406e-24,1.76184532513364,5.97707148062333e-35,trans,Towards UnRx
BLOC1S4,ENSG00000186222,-0.525078196216845,0.00554742588004371,-0.709657769924313,1.63095519394055e-06,trans,Towards UnRx
BLVRA,ENSG00000106605,-0.840362661212196,2.15111066782637e-08,-0.799171788991466,5.23664749270596e-10,trans,Towards UnRx
BLVRB,ENSG00000090013,0.96924192174559,1.97728561470569e-09,0.826986054604068,2.82753346443415e-10,trans,Towards UnRx
BNIP1,ENSG00000113734,-0.972101921225042,2.55604431893226e-06,-0.952636263225926,3.56433983341011e-07,trans,Towards UnRx
BNIP3L,ENSG00000104765,-0.805131717821861,1.8925377999828e-06,-1.1488265203151,3.6597403394225e-13,trans,Towards UnRx
BOD1,ENSG00000145919,-0.699818560955727,4.9127794994089e-07,-0.472686591039063,5.08793764893487e-05,trans,Towards UnRx
BOK,ENSG00000176720,-0.965221289500207,1.67264495648798e-06,-0.901042081807919,3.80942022088419e-07,trans,Towards UnRx
BOLA3,ENSG00000163170,1.64467480200674,1.16514296445624e-19,1.92074511381708,2.50278814679877e-41,trans,Towards UnRx
BPGM,ENSG00000172331,-0.959362851060155,4.61179681382124e-07,-1.04767472205413,4.49156751782766e-09,trans,Towards UnRx
BRAF,ENSG00000157764,-0.514973776291485,0.00190877182539703,0.294774412148604,0.0650423894541706,trans,Away from UnRx
BRD2,ENSG00000204256,-0.601983252658781,3.19138165892318e-05,-0.264559629741726,0.0478939954889904,trans,Towards UnRx
BRD8,ENSG00000112983,1.09319101825234,2.66403221016339e-07,1.01385803429286,1.15763547453105e-09,trans,Towards UnRx
BRD9,ENSG00000028310,0.932759795507598,1.66615992027069e-06,0.964622330583707,6.57032981247528e-10,trans,Towards UnRx
BRIX1,ENSG00000113460,-0.970531920706277,3.88098351452818e-09,-0.500095773479278,0.00070932851864959,trans,Towards UnRx
BRMS1,ENSG00000174744,-0.56287195057394,0.000549504036944001,-0.529938613807123,0.000328659150643808,trans,Towards UnRx
BRPF3,ENSG00000096070,0.794943648979006,0.000144703760912703,0.785017963977341,3.68928422142485e-06,trans,Towards UnRx
BSG,ENSG00000172270,-0.626026285316677,9.43747111983815e-09,-0.915100569281648,4.52573360670192e-24,trans,Towards UnRx
BST2,ENSG00000130303,3.30599422359912,1.12512073000613e-44,1.56299891017433,9.26382317948655e-18,trans,Towards UnRx
BTBD6,ENSG00000184887,0.781735403521541,1.04808711151168e-05,0.466807514221356,0.00181577342213868,cis,Towards UnRx
BTF3,ENSG00000145741,-0.66180106875577,1.64199530610092e-11,-0.549314720186175,4.90545257377642e-12,trans,Towards UnRx
BTF3L4,ENSG00000134717,-0.985356266316464,5.30924591607542e-12,-1.1000451916784,4.99815921671431e-19,trans,Towards UnRx
BTG1,ENSG00000133639,-0.648965479828916,0.000584329093764715,-0.810933986899439,3.39698727993712e-06,trans,Towards UnRx
BTG3,ENSG00000154640,-0.539102793906065,0.000137360613473883,-0.50757229115492,5.3036781385791e-05,trans,Towards UnRx
BTN3A2,ENSG00000186470,0.685961021979851,0.00123555678513117,0.597083967223722,0.000654801003288676,trans,Towards UnRx
BUD31,ENSG00000106245,-0.954979546642546,1.34555229169671e-16,-0.628591435587525,1.30665613752045e-09,trans,Towards UnRx
BYSL,ENSG00000112578,-0.718078034486052,6.39427489461941e-05,-0.606995765949058,0.000233686226238114,trans,Towards UnRx
BZW2,ENSG00000136261,-0.559463845263918,0.000620356124891088,-0.486582779725336,0.000686217876407552,trans,Towards UnRx
C11orf71,ENSG00000180425,0.620510748909785,0.00548918536381018,0.00878468742276096,0.984974290761193,cis,Towards UnRx
C11orf96,ENSG00000187479,-1.82079502930152,1.32067645240321e-07,-1.60154267695696,1.42495336684656e-06,trans,Towards UnRx
