gene_symbol,logFC.x,logCPM.x,F.x,PValue.x,FDR.x,ensembl_gene_id.x,logFC.y,logCPM.y,F.y,PValue.y,FDR.y,ensembl_gene_id.y,A,B,C,D,E,G,H,R,ct,col,label,color
CRIP2,0.892788806731018,7.00284619710802,299.964850737217,9.69236411151165e-60,1.26227308195115e-58,ENSG00000182809,0.82831848294896,6.74337239092559,198.033843490137,6.88422154100874e-44,3.35736724116138e-43,ENSG00000182809,2,NA,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
CRISPLD1,-0.518181104071033,7.17023988474039,122.221247246249,4.51346262345856e-28,2.51450017711347e-27,ENSG00000121005,0.811259770439032,6.76578160661446,208.001155462201,5.92547427593029e-46,3.0309316678332e-45,ENSG00000121005,NA,NA,NA,3,3,3,3,NA,unkn,FALSE,0,0
CRK,0.906478056437424,7.47387732821924,500.639796928106,1.55916322645688e-105,4.31914056212973e-104,ENSG00000167193,-0.0315510091824194,7.47155165056537,0.694987983587111,0.404525091732015,0.429668281990286,ENSG00000167193,3,3,3,3,3,3,3,3,trans,FALSE,Away from UnRx trans,coral2
CRKL,-0.624284658245329,6.98175007156367,161.237199755733,5.85849885455761e-30,3.50740456797037e-29,ENSG00000099942,-0.383473987392379,6.66636301314659,48.5247054029641,1.50635477130606e-10,2.69477773902849e-10,ENSG00000099942,2,2,2,2,2,2,2,1,trans,TRUE,Towards UnRx trans,deepskyblue
CRMP1,0.535999900335993,7.26797022630503,127.720031911542,3.03227922921896e-29,1.7730435049917e-28,ENSG00000072832,1.24050159995861,6.97837161382066,523.137955298788,1.28374831066659e-108,2.00583303253045e-107,ENSG00000072832,NA,NA,3,3,3,3,2,NA,unkn,TRUE,0,0
CRYBG3,-0.573585011148803,7.14504125901867,126.932311818964,4.4633760208119e-29,2.59470926009865e-28,ENSG00000080200,0.847596353238143,6.73233329411572,210.346896043719,1.93874361912754e-46,1.00136865249664e-45,ENSG00000080200,4,4,4,4,4,4,3,4,cis,FALSE,Away from UnRx cis,darkred
CS,-0.712380540398912,7.25843841887963,263.973711114983,8.11412446419345e-58,1.00953399661206e-56,ENSG00000062485,-0.682987222502272,7.00820749386573,215.013257686671,2.1048649372964e-47,1.11493546853887e-46,ENSG00000062485,3,3,3,3,3,3,3,2,trans,TRUE,Towards UnRx trans,deepskyblue
CSGALNACT2,0.531846024795424,6.92788549019548,121.07123331883,1.40669443006966e-19,5.63802228007136e-19,ENSG00000169826,0.527007211790731,6.64182344458755,87.45827784532,1.20459345578449e-16,2.69847301467351e-16,ENSG00000169826,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
CSRP2,0.725257231222045,7.17422522763546,213.627558050342,2.31344340979757e-47,2.26998145924169e-46,ENSG00000175183,0.341951078646742,6.99042625140567,42.5212950261781,7.90669526793086e-11,1.42895989311759e-10,ENSG00000175183,3,2,NA,2,2,2,2,2,cis,TRUE,Towards UnRx cis,deepskyblue4
CSTB,0.549343198388774,7.94250713546854,309.3541456263,3.81130374488584e-67,5.73009804403527e-66,ENSG00000160213,0.199653042165836,7.90928670072354,41.5592971264131,1.2862283765873e-10,2.30957796087939e-10,ENSG00000160213,NA,3,3,3,3,3,3,NA,unkn,TRUE,0,0
CTDNEP1,0.584906026715014,7.7309443383244,300.170801641493,2.89478513846582e-65,4.21319381255954e-64,ENSG00000175826,-0.126527242309565,7.75186652241407,16.1560526706997,5.94572614408639e-05,8.30172797678799e-05,ENSG00000175826,3,3,3,3,3,3,3,3,trans,FALSE,Away from UnRx trans,coral2
CTGF,-0.518138730406066,6.94705991642876,85.9042016802411,3.44470415255426e-19,1.35784171548011e-18,ENSG00000118523,-2.12535467946187,6.89952874359253,1002.06638591927,1.68243950031997e-195,7.50921731408636e-194,ENSG00000118523,NA,NA,NA,3,3,3,4,NA,unkn,TRUE,0,0
CTNNBIP1,0.70630523597829,7.14208850272616,215.079139436697,1.15135053662172e-47,1.13863344982668e-46,ENSG00000178585,0.41876503440567,6.93817307379422,67.0508200100299,3.57024647878403e-16,7.8712103485989e-16,ENSG00000178585,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
CTNND1,0.707774092663177,6.99609531426222,203.611466043532,9.46065556954721e-38,7.10115674037571e-37,ENSG00000198561,0.141299263861215,6.77577982016984,6.66432352336401,0.012228737886768,0.0148394618981566,ENSG00000198561,3,NA,NA,NA,NA,NA,2,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
CTPS2,0.579380458266246,7.29461394941161,172.412418370782,1.02427508854646e-38,7.93160663161695e-38,ENSG00000047230,0.393002148791628,7.11177055889202,73.1286946201446,1.73258320441313e-17,3.99983961944174e-17,ENSG00000047230,NA,NA,NA,NA,7,NA,NA,5,unkn,TRUE,0,0
CTSC,1.65780037343952,7.56237313184329,1439.39398412481,1.61523639587848e-275,2.45418039058628e-273,ENSG00000109861,0.0216073694847729,7.69394360572939,0.295867073095385,0.586516828394395,0.610046707055645,ENSG00000109861,4,NA,4,4,4,4,3,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
CTSH,-0.568447797423676,7.47042761331297,202.596833706181,4.68148024850457e-45,4.33080110073836e-44,ENSG00000103811,0.951451473911134,7.01266519892147,347.893853520112,2.24066589183759e-74,2.05387901246603e-73,ENSG00000103811,NA,NA,NA,NA,2,2,2,NA,unkn,FALSE,0,0
CTU1,0.90863125116338,7.19683066722927,385.579425800177,1.28151739974343e-82,2.52476551760847e-81,ENSG00000142544,0.540341399525174,7.01514200647477,123.73518067024,2.60948191641395e-28,8.31919822538481e-28,ENSG00000142544,3,NA,NA,3,3,3,2,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
CTXN1,0.596074419547574,7.23910711008066,163.63716953525,7.27704869362551e-37,5.33827683245622e-36,ENSG00000178531,0.465139613533047,7.03698520162135,87.5354627620242,1.37225539419204e-20,3.48684063410123e-20,ENSG00000178531,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
CUEDC1,0.599148345315087,7.01326747765201,141.271322357133,2.90044532623437e-29,1.69793728730171e-28,ENSG00000180891,0.594302490665237,6.74818228471277,111.032562894589,1.30335837696195e-25,3.86947092660778e-25,ENSG00000180891,4,NA,3,3,3,3,3,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
CWC15,0.706008038882503,7.98573683236903,541.475465597376,1.5243717999275e-113,4.60433747279306e-112,ENSG00000150316,0.70104325741537,7.88321571537908,495.19729189551,2.96727430452797e-103,4.25886398823567e-102,ENSG00000150316,NA,NA,NA,NA,NA,NA,2,NA,unkn,TRUE,0,0
CXXC4,-0.538974232191877,7.00835827548852,112.797698675443,8.5383722582306e-24,4.05027421975101e-23,ENSG00000168772,0.0305407089479987,6.66825856330083,0.263277887237287,0.682404239804453,0.702527693299416,ENSG00000168772,2,2,2,2,2,2,2,3,trans,FALSE,Away from UnRx trans,coral2
CYB5R1,0.5552896061794,7.13001113233892,126.685114153578,5.03916127061639e-29,2.91759291118598e-28,ENSG00000159348,0.717960880568987,6.87301385974079,173.443500373093,9.05856099112069e-39,3.87627257945286e-38,ENSG00000159348,NA,NA,NA,4,4,4,4,NA,unkn,TRUE,0,0
CYB5R2,0.529453532557009,6.91025846468427,129.52115078856,4.71118640158573e-19,1.84546004824616e-18,ENSG00000166394,-0.478167774692153,6.69918754049588,77.1958122717957,2.31921637062677e-16,5.1485143270703e-16,ENSG00000166394,2,2,2,2,2,2,2,2,trans,FALSE,Away from UnRx trans,coral2
CYBA,1.69185946982729,7.14009978458945,1097.18995262943,9.48482842936994e-217,8.72604215502034e-215,ENSG00000051523,1.07625385921982,6.96172019767495,377.040224780143,3.5821511087487e-80,3.66815047709039e-79,ENSG00000051523,NA,3,NA,2,3,3,2,NA,unkn,TRUE,0,0
CYC1,0.513210556183118,7.99763930241854,264.30185845984,6.94174837159455e-58,8.67978212847259e-57,ENSG00000179091,0.665201702573689,7.85575156906681,393.886832015617,1.67032378046076e-83,1.82151391234164e-82,ENSG00000179091,NA,2,2,1,4,NA,1,2,unkn,TRUE,0,0
CYP2U1,0.686723439999179,6.92334817564256,208.736921762768,1.55088249621141e-31,9.73232144681354e-31,ENSG00000155016,0.767486554819035,6.63339917116295,186.641643718775,7.03082337941762e-33,2.54263417803349e-32,ENSG00000155016,2,2,2,2,2,2,2,3,trans,TRUE,Towards UnRx trans,deepskyblue
CYTH2,0.714085144247979,7.22810591574432,233.346356967118,1.80209168107358e-51,1.96001902145399e-50,ENSG00000105443,0.787251277210429,7.00173352399102,233.341860115252,3.52610500939318e-51,2.01073524470949e-50,ENSG00000105443,3,NA,NA,3,3,3,2,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
CYTH3,0.999879027686678,7.00210412190608,386.454092395121,9.52540353565313e-73,1.60539070009293e-71,ENSG00000008256,0.901145197205262,6.74528987144619,238.832849385991,2.62818578168618e-52,1.54192729887279e-51,ENSG00000008256,NA,4,4,4,3,NA,NA,NA,unkn,TRUE,0,0
DALRD3,0.751693253079413,7.14441533440762,248.451518044118,1.3197541754632e-54,1.53177023976215e-53,ENSG00000178149,-0.042237574803735,7.00858353267171,0.757337089407262,0.384217864375784,0.409208273194427,ENSG00000178149,2,2,2,2,2,2,2,2,trans,FALSE,Away from UnRx trans,coral2
DARS,-0.502135614122064,8.25526206257674,351.510013933527,9.86275727354419e-76,1.75050849449736e-74,ENSG00000115866,-0.0592998568223889,7.98020756246251,3.90659428165545,0.0481688212337559,0.0558205292518262,ENSG00000115866,3,NA,3,3,3,3,3,NA,trans,TRUE,Towards UnRx trans,deepskyblue
DAZAP2,-0.675338661344133,7.51231381279864,292.646648579018,1.01175075160586e-63,1.4330277594779e-62,ENSG00000183283,-0.833773285003843,7.3452096649865,427.927311666275,3.41166549115703e-90,4.11500542365553e-89,ENSG00000183283,3,3,3,3,3,3,3,2,trans,TRUE,Towards UnRx trans,deepskyblue
DCDC2,0.623603082510457,7.00790944724065,126.426320740691,5.72174599725692e-29,3.3032624559869e-28,ENSG00000146038,1.28013299914149,6.7005090221681,393.101764804077,2.38638173102599e-83,2.59436237932096e-82,ENSG00000146038,NA,NA,NA,NA,4,4,NA,NA,unkn,TRUE,0,0
DCPS,0.579116725330467,7.03130282005929,136.273847862081,3.49669937438973e-28,1.95456529132554e-27,ENSG00000110063,0.874668907145739,6.74823421470499,239.339883662719,2.06829758250621e-52,1.21614518219848e-51,ENSG00000110063,NA,NA,3,3,3,3,2,NA,unkn,TRUE,0,0
DCXR,0.550909446268896,7.94515315057308,272.972756360772,1.12814051834576e-59,1.46541361631753e-58,ENSG00000169738,1.25909699249523,7.70928223213159,1077.9992478462,1.79595015996747e-208,9.00358331380851e-207,ENSG00000169738,NA,NA,3,3,3,3,NA,NA,unkn,TRUE,0,0
DDAH2,0.756304860991145,7.96581858695145,483.308188118641,4.0887115743849e-102,1.07334030544324e-100,ENSG00000213722,1.5990018998101,7.7326115773105,1469.78877618756,2.39299594207487e-272,1.96225667250139e-270,ENSG00000213722,NA,NA,NA,NA,4,4,NA,5,unkn,TRUE,0,0
DDHD1,0.891488426845015,7.33814880784101,338.039538566451,5.36852696621617e-73,9.10923661881823e-72,ENSG00000100523,1.04759971320455,7.12513334624228,372.849138762984,2.42689015570171e-79,2.44958435753937e-78,ENSG00000100523,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
DDIT3,-0.971383252425498,7.30868864525757,302.278747543153,1.07062940428328e-65,1.57423338213383e-64,ENSG00000175197,-0.464263019190372,6.96345913392572,54.7899161510722,1.6411019803677e-13,3.2828246498354e-13,ENSG00000175197,3,3,3,3,3,3,3,2,trans,TRUE,Towards UnRx trans,deepskyblue
DDT,-0.635249633365975,8.18666157725706,514.950147651663,2.39211156054237e-108,6.77629794607879e-107,ENSG00000099977,-1.19078935445603,8.26215849445083,1846.11522529621,0,0,ENSG00000099977,2,2,2,2,2,2,2,1,trans,TRUE,Towards UnRx trans,deepskyblue
DDX23,-0.666164511530041,7.5166305638118,289.370324178474,4.76338885745227e-63,6.65282220926621e-62,ENSG00000174243,0.170807178001217,7.13443746237058,14.0535672528564,0.000180306741383519,0.00024449233564349,ENSG00000174243,3,3,3,3,3,3,3,2,trans,FALSE,Away from UnRx trans,coral2
DDX25,0.621851263456505,7.53685157040539,256.506090423284,2.83675943433943e-56,3.41911341436968e-55,ENSG00000109832,2.27632718119322,7.20012105022455,2017.65158246357,0,0,ENSG00000109832,NA,NA,3,3,3,3,2,NA,unkn,TRUE,0,0
DDX51,0.575631319649775,7.1874986327923,147.212665990626,2.17750222124418e-33,1.43941939845989e-32,ENSG00000185163,0.590007862968294,6.95694403814389,131.464099778758,6.02528733930227e-30,2.01248782681211e-29,ENSG00000185163,NA,3,NA,3,2,NA,3,3,unkn,TRUE,0,0
DDX54,0.960297625920407,7.1720476043589,416.8037645992,6.88195891578896e-89,1.49054609087541e-87,ENSG00000123064,0.194428404221715,7.03672492859086,17.0929393016649,3.6359268420212e-05,5.12218363714225e-05,ENSG00000123064,NA,2,NA,2,2,2,2,2,unkn,TRUE,0,0
DECR1,-1.25622726121794,7.35351289235707,856.918997792204,2.16437226551983e-173,1.3315536858057e-171,ENSG00000104325,0.436159032798693,6.82453531807205,64.7184322480494,1.14266632644713e-15,2.47231016591487e-15,ENSG00000104325,1,3,1,1,1,1,1,1,trans,FALSE,Away from UnRx trans,coral2
DEF8,0.621217111943313,7.22944153947403,178.718149095513,4.81165034220447e-40,3.87560077362462e-39,ENSG00000140995,0.531786842970839,7.01975484875683,116.819535540263,7.66156636864451e-27,2.3463824275484e-26,ENSG00000140995,NA,3,NA,2,3,3,2,NA,unkn,TRUE,0,0
DENR,0.614561496439784,7.89203777211389,380.635053020123,1.27108627512277e-81,2.47024286180836e-80,ENSG00000139726,-0.264831498212915,7.99448416438439,83.8295919845178,8.5797250615432e-20,2.1244459667838e-19,ENSG00000139726,NA,3,NA,3,3,3,3,3,unkn,FALSE,0,0
DERL3,-1.23823050994271,6.97713596088179,641.765227431468,5.27083719644136e-110,1.53205667843229e-108,ENSG00000099958,-0.12456206805515,6.57411213786686,6.1748726842345,0.0415558936295268,0.0483957109779957,ENSG00000099958,2,2,2,2,2,2,2,1,trans,TRUE,Towards UnRx trans,deepskyblue
DESI2,0.867227900105225,7.47176775920609,445.040157328507,1.58875286286451e-94,3.7399093213158e-93,ENSG00000121644,0.089428396689255,7.43719021386341,5.19321961567023,0.022730136676268,0.0270065579873708,ENSG00000121644,NA,NA,NA,4,4,4,4,3,unkn,TRUE,0,0
DGAT2,0.697532609849148,6.98433565194353,201.833101750334,6.96154899886816e-37,5.11057198833455e-36,ENSG00000062282,0.18330314335199,6.75569138318255,11.4263926431666,0.000731349420756471,0.00095875748825901,ENSG00000062282,3,3,3,3,3,3,2,3,cis,TRUE,Towards UnRx cis,deepskyblue4
DGCR6L,-0.646786048320717,7.41264379090118,258.133144601609,1.30706063356674e-56,1.59068010114166e-55,ENSG00000128185,0.190398068043588,7.03511088452104,16.4051097342171,5.21631950695409e-05,7.2987073736191e-05,ENSG00000128185,2,2,2,2,2,2,2,1,trans,FALSE,Away from UnRx trans,coral2
DGCR8,-0.825548520628807,6.95481017869877,285.720511451189,1.40126179581752e-47,1.38033922283478e-46,ENSG00000128191,-0.116599007317282,6.59498458852885,4.69513837463351,0.0767343290445799,0.0874201112152468,ENSG00000128191,2,2,2,2,2,2,2,1,trans,TRUE,Towards UnRx trans,deepskyblue
DGKH,-0.53196894172221,6.90315555633381,130.693441999329,2.00234913186699e-19,7.98709510515601e-19,ENSG00000102780,-0.519400113768965,6.59709123186214,94.3199943100631,1.89168492088397e-15,4.06464413835276e-15,ENSG00000102780,2,2,2,2,2,2,2,1,trans,TRUE,Towards UnRx trans,deepskyblue
DHCR24,-0.777335622180449,7.20187075859712,263.987957566492,8.05933529900476e-58,1.00396291153316e-56,ENSG00000116133,-0.972512188119325,6.9872142406367,382.695585506152,2.71825340411053e-81,2.84972096220824e-80,ENSG00000116133,3,3,NA,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
DHCR7,0.548578237502509,7.13581368435332,128.212492255931,2.38135481689895e-29,1.39895876413958e-28,ENSG00000172893,0.131777930555744,6.9456059038024,6.6663458387422,0.00986196506275534,0.0120489566220635,ENSG00000172893,3,3,3,3,3,3,2,3,cis,TRUE,Towards UnRx cis,deepskyblue4
DHRS4L2,-0.601088394357237,7.12090109648405,159.196748957299,6.31451488269551e-36,4.51011077234121e-35,ENSG00000187630,-0.354489410801855,6.82155937234958,44.143897310432,3.48258901696126e-11,6.4011862070228e-11,ENSG00000187630,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
DHRS7,0.680613614492404,7.27230456690674,225.920911971899,6.32130685437569e-50,6.62383125764675e-49,ENSG00000100612,0.0681827758617634,7.15091878891404,2.25121374172824,0.133592324624861,0.14892397617049,ENSG00000100612,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
DHRS7B,0.782554245289989,7.04170121836508,258.190441488488,7.82305190272827e-51,8.40831344914888e-50,ENSG00000109016,0.610658994519073,6.79899945997869,126.165031873955,7.97284739035423e-29,2.58543162768752e-28,ENSG00000109016,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
DHX33,0.549912921509438,7.30837431258616,157.498111185497,1.44402494846437e-35,1.01761645700637e-34,ENSG00000005100,-0.441668053578696,7.28210876893925,113.85722931355,3.26614141498983e-26,9.85994403189566e-26,ENSG00000005100,3,3,3,3,3,3,3,3,trans,FALSE,Away from UnRx trans,coral2
DIS3,-0.817857517643671,7.92440623730431,577.185147432323,1.69798766621599e-120,5.71389943517248e-119,ENSG00000083520,0.174938473051383,7.47976263040353,18.4868806207915,1.75351524327694e-05,2.51507582961132e-05,ENSG00000083520,NA,NA,NA,3,3,3,2,3,unkn,FALSE,0,0
DLG1,0.504017649532709,7.32060868723357,129.113842459208,1.53030590458023e-29,9.01639695131056e-29,ENSG00000075711,0.737250347308217,7.08342968412459,226.442296818747,9.25824914244203e-50,5.14087976003947e-49,ENSG00000075711,NA,3,3,3,3,3,3,3,unkn,TRUE,0,0
DLG2,0.520771982790544,6.92610398272478,114.388741588925,6.54849521174725e-19,2.54923563600161e-18,ENSG00000150672,0.658422403477432,6.63128182440072,132.526423649021,1.63005582409103e-24,4.67916703045723e-24,ENSG00000150672,4,4,4,4,4,4,3,4,cis,TRUE,Towards UnRx cis,deepskyblue4
DLGAP4,0.548371980739653,7.50840118434657,186.906893900362,9.12994974304771e-42,7.71965733754489e-41,ENSG00000080845,1.02853331352524,7.2653148000975,518.13659379652,1.16420107863154e-107,1.79256463024228e-106,ENSG00000080845,4,4,NA,3,3,3,2,4,cis,TRUE,Towards UnRx cis,deepskyblue4
DLX4,0.862595537325561,7.04768969658043,294.104873848572,1.0640741874012e-59,1.38398650470289e-58,ENSG00000108813,0.704139588619973,6.80527424122719,156.287036374105,3.54620613006481e-35,1.37154546412525e-34,ENSG00000108813,4,NA,3,3,3,3,3,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
DLX5,-1.33750823339908,7.06796468128895,501.918556788356,8.73189242527399e-106,2.43909240224645e-104,ENSG00000105880,-0.0789826948753239,6.63313690832114,1.89607827565216,0.209216990697448,0.228838520070065,ENSG00000105880,3,3,3,2,2,2,2,3,cis,TRUE,Towards UnRx cis,deepskyblue4
DMAC2,0.740835934937176,7.18834956076208,251.902225669433,2.54497573109633e-55,2.98840944161991e-54,ENSG00000105341,-0.237386010102294,7.10134741400538,27.9352092773537,1.32464659060577e-07,2.10423661742422e-07,ENSG00000105341,3,NA,NA,3,3,3,2,3,cis,FALSE,Away from UnRx cis,darkred
DMWD,0.590134557984843,7.27603680694282,178.605882751575,5.08068992744759e-40,4.07593268739555e-39,ENSG00000185800,0.570230909637019,7.06636180774217,147.394719894875,2.62379840078813e-33,9.60032496836278e-33,ENSG00000185800,3,NA,NA,3,3,3,2,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
DNAAF4,0.538188722921533,6.93524251740672,122.790995805919,3.0110033309938e-20,1.23950498371124e-19,ENSG00000256061,-0.776121147926763,6.77686427159171,211.993887240293,8.85184280962044e-47,4.61710025839078e-46,ENSG00000256061,2,NA,2,2,2,2,2,2,trans,FALSE,Away from UnRx trans,coral2
DNAJB1,-0.511594472201985,7.09056989385916,97.872413913949,7.39505962860005e-23,3.39705258614756e-22,ENSG00000132002,-0.148606864004469,6.77697499941882,6.7155178981397,0.00959414349725656,0.0117380117874138,ENSG00000132002,1,1,1,1,1,1,1,1,trans,TRUE,Towards UnRx trans,deepskyblue
DNAJB4,-0.739461122752328,7.12049163759957,227.800337455217,2.56751657067089e-50,2.72744239096268e-49,ENSG00000162616,0.329760538622835,6.72763408348083,33.4764058011188,7.79276231028366e-09,1.30533396228314e-08,ENSG00000162616,4,4,NA,3,3,3,3,4,cis,FALSE,Away from UnRx cis,darkred
DNAJC21,-0.510929087528902,8.37651965905189,369.729295646989,2.02088394031858e-79,3.77382200251671e-78,ENSG00000168724,0.457741560675955,7.96634025365657,195.181965739344,2.69012093118245e-43,1.29287138619027e-42,ENSG00000168724,NA,NA,NA,5,5,5,5,NA,unkn,FALSE,0,0
DOCK4,1.75822167269776,7.08515039179436,1011.98812986091,1.39460964463773e-201,1.15579715011795e-199,ENSG00000128512,2.15585521077231,6.83147050817965,1079.08266539511,1.17673613530726e-208,5.98438213426934e-207,ENSG00000128512,3,3,3,2,2,2,2,3,cis,TRUE,Towards UnRx cis,deepskyblue4
DONSON,0.628900198809496,7.15376916949253,173.393443039571,6.36301565030231e-39,4.95406218487823e-38,ENSG00000159147,0.655065854534176,6.91791370557103,157.229107727784,2.24918604728443e-35,8.73096881033932e-35,ENSG00000159147,NA,3,3,3,3,3,3,NA,unkn,TRUE,0,0
DPF1,0.534022031127803,7.00572211677936,111.852407107711,1.3987101361322e-23,6.59129005880345e-23,ENSG00000011332,1.02254092086857,6.70556374453473,307.385911454052,8.433930904063e-65,6.48829971659479e-64,ENSG00000011332,4,NA,NA,3,3,3,2,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
DPF2,0.624993710805726,7.29599958759357,203.446981444685,3.10774693782316e-45,2.89632772235044e-44,ENSG00000133884,0.720463337259723,7.07509638659591,232.859394282503,4.43050819809952e-51,2.52374344208383e-50,ENSG00000133884,3,3,3,3,3,3,2,3,cis,TRUE,Towards UnRx cis,deepskyblue4
DPP10-AS1,-0.593598925689362,7.15513738243685,151.344659325968,2.89849249974625e-34,1.96259843264385e-33,ENSG00000235026,-0.217082348725162,6.84231363268159,16.7081464509493,4.44902159257983e-05,6.24243936945344e-05,ENSG00000235026,3,3,3,3,3,3,3,3,trans,TRUE,Towards UnRx trans,deepskyblue
DPP3,0.780427715303184,6.99644895335604,247.653421972648,8.07415077063043e-46,7.63125201959302e-45,ENSG00000254986,0.126683925127001,6.78473830424808,5.47787918072289,0.0193098282997003,0.023082762318254,ENSG00000254986,3,3,3,3,3,3,2,3,cis,TRUE,Towards UnRx cis,deepskyblue4
DPY19L3,0.502618326428762,6.96104929846045,104.015553658318,5.6485434806815e-19,2.20746664163188e-18,ENSG00000178904,0.58328085218551,6.67690366191963,106.997455304742,1.41188871922838e-21,3.70227041943427e-21,ENSG00000178904,4,NA,3,3,3,3,2,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
DPYSL5,0.731314182295426,7.05261951599134,209.358829910079,4.54822655987605e-46,4.32728804007942e-45,ENSG00000157851,0.646280590885516,6.80634069598326,131.560731284255,5.74832388987054e-30,1.92119336831124e-29,ENSG00000157851,NA,NA,3,3,3,3,3,3,unkn,TRUE,0,0
DRAP1,0.832496289880164,8.41327810772664,1129.54781757876,1.88218699963758e-222,1.79757821260625e-220,ENSG00000175550,1.06174645618658,8.31455973597223,1594.56196693906,1.07124722694123e-291,1.0301502878713e-289,ENSG00000175550,3,3,3,3,3,3,2,3,cis,TRUE,Towards UnRx cis,deepskyblue4
DROSHA,-0.523906461145642,7.4159933414412,167.983336504982,8.79938512157705e-38,6.60975535574342e-37,ENSG00000113360,-0.154630114211911,7.1243625893395,11.5485897034577,0.000684948595411925,0.000900142010358634,ENSG00000113360,NA,NA,NA,5,5,5,5,NA,unkn,TRUE,0,0
DSCR8,0.66628294737689,8.06098001201769,529.600134657827,3.20565369591068e-111,9.39950153876968e-110,ENSG00000198054,0.70867131345118,7.95459027528323,553.229781482561,2.34806020591788e-114,3.99964265027364e-113,ENSG00000198054,NA,3,3,3,3,3,3,NA,unkn,TRUE,0,0
DSE,-0.891683522256049,7.12110804154499,341.040632886722,1.31729078983259e-73,2.25423072362479e-72,ENSG00000111817,-0.246309201496863,6.76128693513446,19.9071648604187,8.36378036515013e-06,1.2171147159521e-05,ENSG00000111817,3,NA,3,3,3,3,4,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
DSP,1.14071140653382,7.28721166538846,446.034967372303,1.00702539530847e-94,2.38734058254216e-93,ENSG00000096696,1.82482496652678,7.03148683123872,853.077057266816,1.93042390767726e-169,6.56592414643412e-168,ENSG00000096696,NA,NA,NA,6,5,6,NA,NA,unkn,TRUE,0,0
DUSP15,0.550728620151033,7.09789470228772,127.186270265888,2.75029545402701e-28,1.54336669350771e-27,ENSG00000149599,1.25644683163789,6.7953547945944,482.358592423287,8.89023614029191e-101,1.24557507141732e-99,ENSG00000149599,4,4,NA,3,3,3,2,4,cis,TRUE,Towards UnRx cis,deepskyblue4
DUSP22,0.610604310807396,7.15097841387111,162.293379735813,1.39903997330286e-36,1.01443043038909e-35,ENSG00000112679,-0.0221522748382128,6.99508797198125,0.21123650978477,0.645826127103591,0.667338944270957,ENSG00000112679,NA,NA,NA,NA,5,NA,NA,NA,unkn,FALSE,0,0
EBF1,1.30002186960844,7.03505846218196,549.394606871867,4.33545675438965e-115,1.34600496387057e-113,ENSG00000164330,1.40986827930784,6.77538585027501,481.924625874473,1.07834042527765e-100,1.50682761143817e-99,ENSG00000164330,2,2,2,2,2,2,2,2,trans,TRUE,Towards UnRx trans,deepskyblue
ECI2,0.652113923450204,7.92915771480667,423.649866909376,2.93884464138094e-90,6.5200739079133e-89,ENSG00000198721,-0.0181604858004425,7.9767000457106,0.323520092513714,0.569533289033385,0.593198417821499,ENSG00000198721,NA,NA,NA,6,5,6,NA,NA,unkn,FALSE,0,0
EED,0.620427955092214,7.13568569907158,168.626476629723,6.43816083048153e-38,4.86525070143698e-37,ENSG00000074266,0.260612857457032,6.93805184471529,27.0546592200582,2.08168420556295e-07,3.27679397714954e-07,ENSG00000074266,4,NA,4,4,4,4,3,NA,cis,TRUE,Towards UnRx cis,deepskyblue4
EEF1A1,-0.769590156161846,12.6717800080762,3292.00088874448,0,0,ENSG00000156508,-0.733251944779758,12.5536941404447,2354.10998172356,0,0,ENSG00000156508,NA,NA,NA,3,3,3,2,4,unkn,TRUE,0,0
EEF1A2,0.696787391813281,7.21238934430024,191.73147978053,8.8620073271011e-43,7.64786656421427e-42,ENSG00000101210,0.441397324526774,7.02132507618571,74.6797997079055,8.01522478874368e-18,1.86957106538767e-17,ENSG00000101210,NA,4,NA,3,3,3,2,4,unkn,TRUE,0,0
EEF1E1,0.575081352872915,8.27250538843692,427.375834524624,5.29165538786938e-91,1.18184232137092e-89,ENSG00000124802,-0.295881483526224,8.44265052834967,122.910900082064,3.90236544417484e-28,1.2392441209391e-27,ENSG00000124802,NA,NA,NA,6,5,6,NA,NA,unkn,FALSE,0,0
