gene_symbol,ensembl_gene_id,TvsH.logFC,TvsH.FDR,TvsU.logFC,TvsU.FDR,cistrans,direction
ANKRD26,ENSG00000107890,-0.502443093647006,0.000782431430648393,-0.49902065016716,5.49826060868216e-05,cis,Towards UnRx
ANKRD36B,ENSG00000196912,0.668207811154792,0.000157680455563538,0.0998872636461213,0.574068280965717,trans,Towards UnRx
ANKS3,ENSG00000168096,0.660962195927651,6.92174126491387e-05,-0.0398271359058445,0.846550375902484,cis,Away from UnRx
ANO1,ENSG00000131620,0.554997159736828,0.00262973980563932,-0.346996943481246,0.0151313871712883,trans,Away from UnRx
ANPEP,ENSG00000166825,-0.648451213350564,1.45115627409615e-05,-0.388237272925412,0.00263881204240607,trans,Towards UnRx
ANXA1,ENSG00000135046,0.532801711142537,7.29426852544154e-05,-0.167076481249802,0.18726853925068,trans,Away from UnRx
ANXA11,ENSG00000122359,-0.511689942423695,1.06526551011004e-08,-0.383508489375387,2.67350605351901e-07,trans,Towards UnRx
ANXA2R,ENSG00000177721,-0.809650751841134,1.23019790953968e-05,-0.464012290601789,0.00642239383012711,trans,Towards UnRx
ANXA9,ENSG00000143412,-1.49537612523886,1.47640809291101e-23,-0.970608263747627,7.16931876161805e-12,trans,Towards UnRx
AP1B1,ENSG00000100280,0.535912328929944,0.000358006532293652,0.0966769039664575,0.500130567175491,trans,Towards UnRx
AP1M2,ENSG00000129354,-0.607447190994298,1.76201796245094e-10,-0.218869975577304,0.0105606055418674,trans,Towards UnRx
AP1S1,ENSG00000106367,-0.568808910796523,6.08621728792693e-12,-0.44847662704213,3.58563317951147e-09,cis,Towards UnRx
AP1S2,ENSG00000182287,0.59660409449792,0.0037315059192315,0.440312748156061,0.00433808032079963,cis,Towards UnRx
AP5Z1,ENSG00000242802,-0.838729533599283,4.9688834146035e-08,-1.04803133472573,1.85443989617467e-15,cis,Towards UnRx
APAF1,ENSG00000120868,-0.67956315010713,0.000231117469887414,-0.349609602166798,0.0373209013171331,trans,Towards UnRx
APOC1,ENSG00000130208,-0.584578078511249,2.47645576160393e-05,-0.716677501890098,2.59919807132089e-09,trans,Towards UnRx
APOE,ENSG00000130203,-0.557398540452588,1.07785579478451e-06,-0.464478899555029,1.67416959190194e-06,trans,Towards UnRx
APTR,ENSG00000214293,-0.859486137579722,8.34861691226274e-06,-0.938432271158796,1.22936459392828e-08,cis,Towards UnRx
ARAF,ENSG00000078061,0.697100114462938,0.000225718336139905,0.464094480629172,0.00288900092913837,cis,Towards UnRx
ARCN1,ENSG00000095139,0.522979597596662,0.000110725844276814,0.158688027880782,0.178197539850335,trans,Towards UnRx
AREG,ENSG00000109321,1.01538946946914,3.66703333516181e-09,0.575632907848272,0.000104494704283597,trans,Towards UnRx
ARFRP1,ENSG00000101246,0.514484627460231,0.000274590038647313,0.312146243364593,0.00848509053014433,trans,Towards UnRx
ARGLU1,ENSG00000134884,1.39839934510415,1.00161068951168e-33,0.406268119518183,3.24138224247294e-06,cis,Towards UnRx
ARHGAP17,ENSG00000140750,0.900463577032521,1.259295357295e-06,-0.277079984071178,0.0565660053400748,trans,Away from UnRx
ARHGAP21,ENSG00000107863,-0.503832530390488,0.000440506603872238,-0.514903456118677,2.7999298443368e-05,cis,Towards UnRx
ARHGAP22,ENSG00000128805,0.632413706263147,0.00136524831663327,0.0566585468231781,0.802483642429452,trans,Towards UnRx
ARHGDIA,ENSG00000141522,0.717205749566046,5.77639655814621e-11,0.162786070110499,0.0796011704843591,trans,Towards UnRx
ARHGDIB,ENSG00000111348,1.22774275608183,1.20940370990651e-19,-0.199510337947517,0.0982804815621291,trans,Away from UnRx
ARHGEF19,ENSG00000142632,0.970344149424853,1.49041066320999e-07,0.574599872670038,9.77683422338268e-05,trans,Towards UnRx
ARHGEF37,ENSG00000183111,-0.973233566685479,2.30154275067729e-10,-0.250535732761455,0.102694811216301,trans,Towards UnRx
ARHGEF4,ENSG00000136002,0.729278346055576,0.000166527462172826,0.658279057867403,1.24587255097256e-05,trans,Towards UnRx
ARHGEF7,ENSG00000102606,1.16534013413852,9.33023712416729e-22,0.420977136855045,6.55151696123685e-06,cis,Towards UnRx
ARID1B,ENSG00000049618,0.641047013473506,7.09392021724897e-08,0.168337066391835,0.113872503579605,trans,Towards UnRx
ARID5B,ENSG00000150347,-0.817961411382498,2.34606788661821e-11,-0.718192186612883,2.35168352913805e-12,cis,Towards UnRx
ARL1,ENSG00000120805,-0.58350905165458,6.96583421970283e-11,0.0384001761379285,0.733096457618009,trans,Away from UnRx
ARL16,ENSG00000214087,0.528687279606365,2.43482592513356e-05,0.164560645065936,0.115559905130247,trans,Towards UnRx
ARL2BP,ENSG00000102931,0.517155398053824,0.000214074711633421,0.584037127301012,1.09277707669218e-07,trans,Towards UnRx
ARL3,ENSG00000138175,-0.561300561519885,3.28919326706389e-06,0.329749663184183,0.00364769897700648,trans,Away from UnRx
ARL4A,ENSG00000122644,-0.537696562968113,0.00100163010499588,-1.04031667547458,2.08784811445814e-16,cis,Towards UnRx
ARL4C,ENSG00000188042,-0.533483468899962,0.00368951628217303,-0.321423389649352,0.0541272336635202,trans,Towards UnRx
ARL5B,ENSG00000165997,-0.669644468822013,6.68987835719083e-06,-0.412467824271201,0.00224157323079924,cis,Towards UnRx
ARL6,ENSG00000113966,-0.634897148281429,0.000927310742034176,-0.171992179740357,0.322307466209313,cis,Towards UnRx
ARL6IP1,ENSG00000170540,1.06011849004496,8.72775729966052e-18,0.807510230178648,2.7957522060467e-18,trans,Towards UnRx
ARL6IP4,ENSG00000182196,-0.529857466057222,7.17516257097579e-11,-0.0096350679979925,0.940815109416331,trans,Towards UnRx
ARPC1A,ENSG00000241685,-0.658839478813276,9.36511669408035e-18,-0.556766172972176,1.00459009187529e-16,cis,Towards UnRx
ARPC1B,ENSG00000130429,-0.52517346611042,8.4363418439393e-09,-0.669103963209277,3.32035708735114e-17,cis,Towards UnRx
ARPC3,ENSG00000111229,-0.587513551411442,1.09823161987996e-20,0.222215997031856,0.000204433878497519,trans,Away from UnRx
ARRB1,ENSG00000137486,0.52193485141096,0.00195337475720938,0.643954957293229,4.4563261760609e-07,trans,Towards UnRx
ARRDC2,ENSG00000105643,-0.994892655114271,1.74632382406256e-10,-0.549378193843892,0.000129546587351505,trans,Towards UnRx
ARSD,ENSG00000006756,0.708357927709328,3.14841537972256e-06,-0.0324967712378628,0.877130297013989,cis,Away from UnRx
ART3,ENSG00000156219,0.527283823065545,4.8013392601951e-07,0.300972999490633,0.000256147850287357,trans,Towards UnRx
ASAH1,ENSG00000104763,-0.530486687043504,5.39971712693422e-05,0.396835466929612,0.000552000259697438,trans,Away from UnRx
ASL,ENSG00000126522,-0.569163352770352,0.000232127239103204,-1.03231405087192,9.05346577151806e-17,cis,Towards UnRx
ASNS,ENSG00000070669,-0.980820442384178,2.24919268080365e-11,-0.467940254691079,0.0010232277746147,cis,Towards UnRx
ASPG,ENSG00000166183,-0.8171219278426,4.49726679293708e-06,-0.673656659740173,3.27367758601316e-05,trans,Towards UnRx
ASRGL1,ENSG00000162174,0.521754289632871,0.00542709835516458,0.474172034368634,0.00120538764967296,trans,Towards UnRx
ATAD3C,ENSG00000215915,0.851335317263408,1.45759423805933e-05,-1.33516931351959,1.60359395598474e-18,cis,Away from UnRx
ATAT1,ENSG00000137343,0.663756553340202,0.000177769626663345,0.354731448406629,0.0104736643563253,cis,Towards UnRx
ATF3,ENSG00000162772,-0.517254742822784,0.00277921437160648,0.182056076361283,0.252494685364889,trans,Away from UnRx
ATF6,ENSG00000118217,-0.610597728709617,5.79653583194454e-05,-0.580744855330963,4.70575639735421e-06,trans,Towards UnRx
ATF7IP2,ENSG00000166669,1.46943395629331,6.26317191547322e-18,0.873772491234559,3.32684431751471e-12,trans,Towards UnRx
ATG3,ENSG00000144848,-0.798897047651145,7.90437044498226e-17,-0.49089193533515,6.60000085599504e-09,cis,Towards UnRx
ATP11A,ENSG00000068650,0.554915464123464,5.87434579851626e-05,-0.0728017007296137,0.587672555008396,cis,Away from UnRx
ATP11B,ENSG00000058063,0.809091117371946,1.16340923263203e-06,0.436910513945672,0.00119154612368348,trans,Towards UnRx
ATP13A5,ENSG00000187527,1.3233809260019,2.23509845745514e-13,0.648701021158975,4.41909425526276e-06,trans,Towards UnRx
ATP1B1,ENSG00000143153,-1.30682407431807,9.37119905192761e-18,-1.28183922680349,8.46316571328161e-23,trans,Towards UnRx
ATP2A2,ENSG00000174437,-0.508528995911211,3.65120205273554e-05,0.064360962426149,0.804471015001981,trans,Away from UnRx
ATP2B1,ENSG00000070961,-0.742116774549586,1.80103458437276e-06,0.158526596347553,0.491285829022716,trans,Away from UnRx
ATP6V0A1,ENSG00000033627,0.644902476913229,8.33327342957103e-05,0.108862518275467,0.469106201795939,trans,Towards UnRx
ATP6V1A,ENSG00000114573,-0.791288431688492,4.85112033384678e-10,-0.510951963165627,3.69647524301612e-06,cis,Towards UnRx
ATP8B1,ENSG00000081923,-0.508348853245169,0.00188014827469262,0.101637007699834,0.641108493887021,trans,Away from UnRx
ATXN2,ENSG00000204842,-0.797723793082347,1.48084372291022e-12,-0.311024594498773,0.00251647457673535,trans,Towards UnRx
ATXN2L,ENSG00000168488,0.573598176772291,7.6763390509079e-05,-0.159079209266586,0.19314019973344,trans,Away from UnRx
AUH,ENSG00000148090,-0.527876594989266,0.00177010119080401,-0.294030603834272,0.0461411764413651,trans,Towards UnRx
AURKB,ENSG00000178999,0.683657958470536,0.000213918964977163,0.836221402081037,1.7675126382682e-08,trans,Towards UnRx
AUTS2,ENSG00000158321,-0.56072501200257,0.000372221390443276,-1.07148909931466,2.38492042152e-17,cis,Towards UnRx
B2M,ENSG00000166710,0.621711656645529,5.25551309041222e-08,0.0592711169633046,0.612964109968556,trans,Towards UnRx
B3GAT3,ENSG00000149541,0.885075443148398,1.77466906167281e-09,0.529157896729308,1.9108307764065e-06,trans,Towards UnRx
B4GALT1,ENSG00000086062,-0.683016030131581,1.69702521958425e-06,-0.162657881818969,0.252107308906453,trans,Towards UnRx
B4GALT4,ENSG00000121578,-1.15116490356598,1.76560541581176e-23,-0.397735175327137,0.000240206790314374,cis,Towards UnRx
B4GALT5,ENSG00000158470,-0.928573611231871,4.72585709344614e-13,0.188014168258157,0.159243674953281,trans,Away from UnRx
BAG1,ENSG00000107262,-0.829602025695648,1.04070310829499e-13,-0.109935244881187,0.335829656042635,trans,Towards UnRx
BAG3,ENSG00000151929,0.735980642397798,2.46489769795577e-06,0.447770105431471,0.000184600168680973,trans,Towards UnRx
BBOX1,ENSG00000129151,0.995899521345617,3.00206563654444e-08,0.713672634801071,1.71804668766625e-07,trans,Towards UnRx
BBX,ENSG00000114439,-0.724134246603555,5.65241040120698e-12,-0.429271600435806,5.72407991745851e-06,cis,Towards UnRx
BCL2L2,ENSG00000129473,0.532561097004983,0.00720901479176976,0.0261887481840149,0.979063099916048,trans,Towards UnRx
BCL3,ENSG00000069399,-0.760834567026544,3.49122805726733e-06,-1.18942054781279,1.6352353764792e-15,trans,Towards UnRx
BCL7B,ENSG00000106635,-0.760861785195519,5.47397907238706e-10,-1.03814214050289,4.6690841135327e-24,cis,Towards UnRx
BCL7C,ENSG00000099385,0.708488878483766,2.33920011759091e-13,0.414564393469011,6.86004650302195e-08,trans,Towards UnRx
BCOR,ENSG00000183337,0.601522878116173,0.000633214757589311,0.449836802358733,0.000973406801940557,cis,Towards UnRx
BDH2,ENSG00000164039,-0.500434567815874,0.00510897044465191,-0.388264440025648,0.0144099763962686,trans,Towards UnRx
BET1,ENSG00000105829,-0.527123009092417,4.94773661232483e-06,-0.403032594252865,5.78050354109202e-05,cis,Towards UnRx
BEX2,ENSG00000133134,0.729851089291352,4.05337092363423e-05,-0.425285685433158,0.00202151548954522,cis,Away from UnRx
BFAR,ENSG00000103429,0.637014791061776,3.80926608246429e-07,0.251779435519508,0.0118128573203374,trans,Towards UnRx
BHLHE41,ENSG00000123095,-0.977795204737865,4.10393800568633e-08,-0.600240524875845,0.000390376918020997,trans,Towards UnRx
BICD1,ENSG00000151746,0.526050905958716,0.0022503451907553,0.419039906743599,0.00188186879643797,trans,Towards UnRx
BID,ENSG00000015475,-0.506551808111244,9.20271111916838e-09,-0.065829744621544,0.477613603932241,trans,Towards UnRx
BIN3,ENSG00000147439,0.756371802043242,3.82834887804638e-05,0.488568636430847,0.00048506532987619,trans,Towards UnRx
BIRC5,ENSG00000089685,0.92043093738227,8.71981355252604e-08,0.591662055308569,8.58556061727893e-05,trans,Towards UnRx
BIVM,ENSG00000134897,0.513215175605488,0.00194139279154841,0.610995430714054,1.42046848271945e-06,trans,Towards UnRx
BLVRA,ENSG00000106605,0.593521543124662,6.27767674847434e-05,0.880157845740485,4.7063093487951e-13,cis,Towards UnRx
BMI1,ENSG00000168283,-0.549709947434467,0.000100650270303783,-0.155377055082473,0.267580786880445,cis,Towards UnRx
BMP6,ENSG00000153162,0.549243332526651,6.78126102969436e-06,0.895331267152549,2.8525247207182e-17,trans,Towards UnRx
BNIPL,ENSG00000163141,0.805208380424104,5.73623383157046e-06,-0.166749137088033,0.313600125195622,trans,Away from UnRx
BOLA1,ENSG00000178096,0.716641261801903,3.49288115874572e-07,0.163042695512891,0.171706449986658,cis,Towards UnRx
BORCS7,ENSG00000166275,-0.624513823322693,1.5289755040866e-05,-0.0800652342977445,0.697163663280827,trans,Towards UnRx
BRD7,ENSG00000166164,0.634485164081504,4.10393800568633e-08,0.894571664077353,1.75941087708277e-24,trans,Towards UnRx
BRF1,ENSG00000185024,0.575805002236735,0.00233756307805688,0.280234729446616,0.0445595244839785,trans,Towards UnRx
BRWD1,ENSG00000185658,0.867364694802458,1.97205890590226e-13,0.176663934655687,0.0842862845809015,trans,Towards UnRx
BSDC1,ENSG00000160058,0.538193878505111,0.000222260774019234,0.164365300194559,0.197440503052606,trans,Towards UnRx
BTBD3,ENSG00000132640,-0.795693663000874,6.37228283339938e-09,0.304316499083073,0.0162704680705204,trans,Away from UnRx
BTG1,ENSG00000133639,-0.645707933369522,4.17190608195081e-08,0.0892172538675883,0.485793776037626,trans,Away from UnRx
BTG3,ENSG00000154640,1.84966634546549,3.9303123897271e-62,2.21421759139701,2.88426639936551e-135,cis,Towards UnRx
BUD23,ENSG00000071462,-0.737075581641105,2.61811055095053e-15,-0.737040449931088,1.61394518377788e-21,cis,Towards UnRx
C12orf29,ENSG00000133641,-0.652531311923554,1.24671947565433e-05,-0.170741202325841,0.232708872924222,trans,Towards UnRx
C12orf45,ENSG00000151131,-0.569986216223422,1.80103458437276e-06,-0.0843960464306502,0.511921270573188,trans,Towards UnRx
C12orf75,ENSG00000235162,0.592876607156365,0.000183587398464499,1.19193290902416,7.24750877897021e-21,trans,Towards UnRx
C15orf48,ENSG00000166920,-1.43637520804962,4.81399458561549e-17,-0.111304340725917,0.581057849462336,trans,Towards UnRx
C16orf58,ENSG00000140688,0.576193936143135,0.000521521041290437,-0.331369137968533,0.0133022598826013,trans,Away from UnRx
C16orf74,ENSG00000154102,0.561220588384294,0.00505604439563359,0.582301155544042,0.000448089523407182,trans,Towards UnRx
C16orf91,ENSG00000174109,0.577564995626249,4.61962762037772e-05,-0.112051842984842,0.368577911763892,cis,Away from UnRx
C18orf21,ENSG00000141428,-0.662532998348382,1.66856718298294e-05,-0.0780234053809914,0.72807876024533,trans,Towards UnRx
C19orf33,ENSG00000167644,-0.84485321821578,1.82577084942912e-11,0.622502792953882,2.97945963974986e-05,trans,Away from UnRx
C19orf66,ENSG00000130813,0.861592016630024,1.28639090135256e-07,0.629181521950135,1.64337559739781e-06,trans,Towards UnRx
C1GALT1,ENSG00000106392,-1.06256878659156,4.09558849252365e-11,-1.40510273915702,4.1860562512056e-22,cis,Towards UnRx
C1orf21,ENSG00000116667,0.737564279058764,1.13762947847195e-05,0.32235427866577,0.0255336002075896,trans,Towards UnRx
C21orf91,ENSG00000154642,1.75520481043104,8.5841982592916e-32,2.05311149966404,9.90779478686591e-71,cis,Towards UnRx
C22orf46,ENSG00000184208,0.654234235397635,0.000351533543879751,0.330369320307494,0.0288423152163091,trans,Towards UnRx
C2orf15,ENSG00000273045,-0.60271671855859,0.0023542782593334,-0.154059342967213,0.44514787630094,trans,Towards UnRx
C3,ENSG00000125730,-1.61127032886684,6.60141222097048e-32,-1.12330145448224,5.90364507374834e-22,trans,Towards UnRx
C5orf46,ENSG00000178776,0.796568041997305,6.07895299537393e-06,-0.29815989194321,0.0541689586287197,trans,Away from UnRx
C6orf120,ENSG00000185127,0.608616216144281,0.000153758846504597,0.655129642423063,1.81239771850374e-07,cis,Towards UnRx
C7orf26,ENSG00000146576,-0.586070769497556,5.75365181729885e-05,-0.99660689242095,4.18275005600993e-18,cis,Towards UnRx
C7orf50,ENSG00000146540,-0.60962128544183,1.20285804064235e-09,-0.906193320527236,3.38656670334944e-28,cis,Towards UnRx
C9orf116,ENSG00000160345,-0.699425345362176,3.49854253521289e-05,-0.350225335046495,0.0168342289550367,trans,Towards UnRx
C9orf152,ENSG00000188959,0.71038879963181,0.000249635101314612,0.888497251815844,1.05452773511583e-09,trans,Towards UnRx
CADM1,ENSG00000182985,0.645966565268156,0.000876043760390461,0.85925652929929,1.06942517921076e-08,trans,Towards UnRx
CALB2,ENSG00000172137,2.0216120313012,6.11749709795454e-42,1.52120192918766,3.87909947188006e-46,cis,Towards UnRx
CALD1,ENSG00000122786,1.47945034414645,2.56680963146637e-31,0.656031544618896,1.0703548467578e-12,cis,Towards UnRx
CAMK2N1,ENSG00000162545,0.659393754923355,4.99739741763049e-05,-0.28605549589352,0.0254832049817125,trans,Away from UnRx
CANT1,ENSG00000171302,0.69603288102011,7.94486463930874e-06,-0.00250424938369116,0.989886164498345,trans,Away from UnRx
CAPN2,ENSG00000162909,0.662015822077915,3.21703917042714e-06,0.134460184363149,0.329543141976539,trans,Towards UnRx
CARD9,ENSG00000187796,-0.557716234718474,0.00163317494488664,-0.431194434129287,0.00316156752417343,trans,Towards UnRx
CARHSP1,ENSG00000153048,0.536564896379802,8.74829063386967e-07,-0.175661824013244,0.0533701120920258,trans,Away from UnRx
CARS,ENSG00000110619,1.09392962826054,1.46303926454367e-23,1.11640441341315,4.01884142855524e-38,trans,Towards UnRx
CARS2,ENSG00000134905,0.704907674672643,1.06083823774889e-13,0.742511659525065,4.66496698244325e-22,cis,Towards UnRx
CASC8,ENSG00000246228,-0.730851938639413,5.86852297819338e-05,-0.608059224877711,6.84400964815905e-05,trans,Towards UnRx
CASKIN2,ENSG00000177303,0.976967531630568,8.19637452844094e-07,0.456596668576308,0.00587006555354052,trans,Towards UnRx
CASP4,ENSG00000196954,0.580692882877862,0.00330887189988297,0.175785792993834,0.283699472604981,trans,Towards UnRx
CAST,ENSG00000153113,0.662519044674304,2.13986722479494e-12,0.264133217932294,0.000735689290799635,trans,Towards UnRx
CAVIN3,ENSG00000170955,0.981423191819426,2.25544357538667e-08,0.729866694243365,2.65843435874331e-07,trans,Towards UnRx
CBR3,ENSG00000159231,-0.649642975359738,1.14850229844535e-06,0.102566676709318,0.466443356687751,trans,Away from UnRx
CBX2,ENSG00000173894,0.838900505302595,2.21388861261578e-07,0.118971641440229,0.438739935278,trans,Towards UnRx
CBX4,ENSG00000141582,0.536025161318627,0.000258316052977108,-0.336748561441134,0.00448275423425656,trans,Away from UnRx
CBX5,ENSG00000094916,0.528392696372027,0.000976734586597435,0.0701062219677352,0.666816218661091,trans,Towards UnRx
CBY1,ENSG00000100211,0.583671432099376,4.7754434438521e-05,0.537141599623559,2.11900463209243e-06,trans,Towards UnRx
CCDC102A,ENSG00000135736,0.666105605968437,0.000292110347735784,0.136931930875522,0.369656885705944,trans,Towards UnRx
CCDC106,ENSG00000173581,-0.582123414831679,0.000968170509284062,-0.623608916377111,4.95892960444346e-06,trans,Towards UnRx
CCDC126,ENSG00000169193,-0.723511203449434,6.44929253901896e-06,-0.674366165812127,1.2877683907119e-06,cis,Towards UnRx
CCDC137,ENSG00000185298,0.745270630735001,6.64092232809722e-07,0.00449539163048277,0.994633905968238,trans,Towards UnRx
CCDC144A,ENSG00000170160,0.707277304200021,0.000102568419244269,0.435602114790624,0.00433143004154589,trans,Towards UnRx
CCDC191,ENSG00000163617,-0.630214285968069,0.000957889645461359,-0.433081255037406,0.0213785595098679,cis,Towards UnRx
CCDC47,ENSG00000108588,0.528607525882288,2.70262729040507e-07,0.104801895371726,0.251262231889035,trans,Towards UnRx
CCDC57,ENSG00000176155,0.997244093345325,1.78059271511362e-10,0.408217534101937,0.00104601913141464,trans,Towards UnRx
CCDC66,ENSG00000180376,0.531649192802236,0.00190428046578891,0.316215961400884,0.0225690126920593,trans,Towards UnRx
CCDC71L,ENSG00000253276,-2.03296343660462,5.30686019400545e-42,-1.40016669956845,3.21996707613757e-24,cis,Towards UnRx
