gene_symbol,ensembl_gene_id,TvsH.logFC,TvsH.FDR,TvsU.logFC,TvsU.FDR,direction
ANKZF1,ENSG00000163516,-0.0999805061454642,0.568415900306049,-0.538729775303919,0.000636670477902433,Repressed
ANO1,ENSG00000131620,0.120807041873675,0.499056518087979,0.614846333246428,0.000792825203110126,Activated
ANXA11,ENSG00000122359,-0.231276603196048,0.11087928380555,-0.726021637926142,1.33059560462968e-06,Repressed
AP2B1,ENSG00000006125,0.0947604664628081,0.557403496212829,-0.589948872335888,0.000101882297822307,Repressed
APEX1,ENSG00000100823,0.0382406248404275,0.754901529755774,0.732958231031886,3.27285338985506e-09,Activated
APIP,ENSG00000149089,0.220924363898746,0.106598037171581,0.77657772255743,1.89806856885121e-07,Activated
ARCN1,ENSG00000095139,-0.0265624243626513,0.9436658065674,-1.23760182630109,1.04339542389731e-15,Repressed
ARHGAP29,ENSG00000137962,0.0746494096382603,0.696379971792653,-0.615207604042863,6.21016157247976e-05,Repressed
ARHGAP30,ENSG00000186517,-0.289151838353975,0.11571317425983,-0.519942383472985,0.00646732289715156,Repressed
ARHGEF1,ENSG00000076928,0.252563408857109,0.166620826019596,0.673882277270409,0.000384206165924102,Activated
ARHGEF1,ENSG00000076928,0.252563408857109,0.166620826019596,0.673882277270409,0.000384206165924102,Activated
ARHGEF12,ENSG00000196914,0.0256824345778815,0.999635826704923,-0.819057393078689,2.34550207532296e-06,Repressed
ARHGEF16,ENSG00000130762,0.280947421503985,0.11571317425983,0.584639777176528,0.00468743333469528,Activated
ARHGEF33,ENSG00000214694,-0.24481525798498,0.174011623106985,0.635460275437852,0.00100094712512295,Activated
ARID5A,ENSG00000196843,0.10707165467545,0.601312047279548,-0.615481814889469,0.000783768229904126,Repressed
ARRDC3,ENSG00000113369,0.22920052089523,0.206446764233567,1.04888256293784,7.19514559839137e-09,Activated
ATG10,ENSG00000152348,0.17261347581153,0.343395208836551,0.536769674213609,0.00605161599573634,Activated
ATL2,ENSG00000119787,0.154018064903526,0.211883137394368,0.542150817856544,4.09673417489674e-05,Activated
ATP2C1,ENSG00000017260,-0.00313456172393224,0.999909233932094,0.655782914652257,6.25275639192654e-05,Activated
ATP6V1H,ENSG00000047249,0.14889484451821,0.252574334598896,1.16834468657801,6.55652488515308e-15,Activated
AURKA,ENSG00000087586,0.140243535216649,0.493517633798514,0.564026368610497,0.00316559808191728,Activated
B3GNT3,ENSG00000179913,0.211051554175507,0.22045008534582,0.619212169563225,0.000576029195281038,Activated
BCAR1,ENSG00000050820,0.128158651402993,0.354815931675091,0.522662875959062,0.000475626535027911,Activated
BCL11A,ENSG00000119866,0.025851519052913,0.910102230260991,0.597234671283213,0.000850844930942992,Activated
BCR,ENSG00000186716,0.0418694641602354,0.832726915779995,0.698101885871683,9.02135838372718e-05,Activated
BIRC2,ENSG00000110330,-0.229730942239252,0.115765414739952,-0.722918406181397,1.30719570429318e-06,Repressed
BOLA3,ENSG00000163170,-0.00825393704925229,0.959130193288783,0.678666332604227,8.78819002602419e-07,Activated
BTG2,ENSG00000159388,-0.0335247537037038,0.888236262645427,1.22651812612307,1.6042846969576e-10,Activated
C11orf1,ENSG00000137720,-0.145239705510188,0.458750209776286,-0.749698519395885,8.61110798233336e-06,Repressed
C11orf80,ENSG00000173715,-0.189839214414703,0.406334991242644,-0.881875408144396,2.66563340499237e-06,Repressed
C18orf32,ENSG00000177576,-0.153028524715663,0.439659098398957,-1.57285357346737,7.08753060635863e-17,Repressed
C19orf12,ENSG00000131943,0.137146748924679,0.384199724839889,-0.578267391635534,7.52088259506879e-05,Repressed
C1orf43,ENSG00000143612,0.114245730580856,0.142977794919369,0.561377548181095,2.91212265454393e-09,Activated
C1orf56,ENSG00000143443,0.221641234475342,0.262020398675713,1.16670707893244,1.31552618215279e-10,Activated
C1QBP,ENSG00000108561,0.127771125964979,0.224923043024841,0.528474945641228,1.30525783941572e-06,Activated
CA2,ENSG00000104267,-0.0686728823424583,0.807286359675911,1.11445302440441,1.65236910169918e-07,Activated
CADM1,ENSG00000182985,-0.0217275873118238,0.952061966480475,-0.586069651344485,0.00187086069575141,Repressed
CAMKMT,ENSG00000143919,0.213818980535507,0.251352943240081,0.501962973148905,0.00722854335690674,Activated
CAPN2,ENSG00000162909,-0.0241769864098145,0.878638657402931,-0.617594828319358,1.9817432953571e-07,Repressed
CASC3,ENSG00000108349,0.199386858181655,0.140076364223216,0.577997192957282,0.000105054017394846,Activated
CASP4,ENSG00000196954,-0.148817410078105,0.422344474091153,-0.626955624661975,0.000556909720517398,Repressed
CAVIN1,ENSG00000177469,-0.14856365563064,0.495148973584926,-0.669844576078903,0.00121568004812512,Repressed
CBL,ENSG00000110395,0.152295548681805,0.592067720603814,-0.548490310760695,0.00141092838220964,Repressed
CBWD2,ENSG00000136682,0.0583724356040137,0.856255736825212,-0.62954954983463,0.000574008020283633,Repressed
CBX4,ENSG00000141582,0.0681319872481761,0.673397788708072,1.21607635635189,2.77190060460286e-16,Activated
CCAR2,ENSG00000158941,0.115766237117939,0.604467774826128,0.726031119041475,0.000172674517231502,Activated
CCDC102A,ENSG00000135736,0.228313902602796,0.202686446286191,0.675199759607709,0.000170191987401556,Activated
CCDC138,ENSG00000163006,0.305148283149468,0.102273512086793,0.550082830610694,0.00654959765936092,Activated
CCDC174,ENSG00000154781,-0.184280991842219,0.295773033710255,-0.680908844239949,5.15849935965727e-06,Repressed
CCDC186,ENSG00000165813,0.160886280869476,0.303424494808465,-0.630385441191351,0.000140784822233269,Repressed
CCZ1B,ENSG00000146574,-0.137287019220001,0.484367931120027,-0.622635267944398,0.000624309414327708,Repressed
CD9,ENSG00000010278,0.119613224234524,0.215590335147683,0.517126073214661,1.31676418848149e-06,Activated
CDC42SE1,ENSG00000197622,0.110455242534582,0.375037916770625,0.552874496593765,1.26224200213332e-05,Activated
CDK13,ENSG00000065883,-0.159376930582549,0.292370420239748,-0.792180741727472,1.12931100094758e-07,Repressed
CDK2AP1,ENSG00000111328,0.200074983996586,0.344933533038449,-2.24577470397135,3.19656472838251e-37,Repressed
CDK5,ENSG00000164885,0.145413615428287,0.368377056024545,0.730412147335252,1.66059623776131e-06,Activated
CDKAL1,ENSG00000145996,0.172779173269822,0.296605888706841,0.577691786117941,0.00267784222720154,Activated
CDKN2C,ENSG00000123080,-0.204837437483662,0.27470294765662,-0.529137363885677,0.00323924204587986,Repressed
CENPA,ENSG00000115163,0.102894158112016,0.64081809797512,0.702158212766605,0.000256212486501578,Activated
CENPH,ENSG00000153044,0.253101997388672,0.188927064672736,0.667166106746348,0.000581916869549121,Activated
CEP78,ENSG00000148019,0.0952903044283329,0.683122378379004,0.515103131515226,0.00356173925966248,Activated
CHAMP1,ENSG00000198824,0.297111330455615,0.105514426878055,0.639388275768114,0.0010687709223718,Activated
CHCHD5,ENSG00000125611,0.0593770911322134,0.765188878013338,0.551881549236885,4.89835437827623e-05,Activated
CHRAC1,ENSG00000104472,0.194438575474289,0.343395208836551,0.543729878888489,0.00140775221406027,Activated
CHURC1,ENSG00000258289,-0.0710710868507163,0.727657343014236,-0.548554035764045,0.00127090776264539,Repressed
CIPC,ENSG00000198894,0.242792865558073,0.128113513814764,0.518803661333048,0.00390377204929576,Activated
CKMT1A,ENSG00000223572,0.0196021981463406,0.959559192637995,-0.983442562691225,1.27527331024623e-09,Repressed
CLN8,ENSG00000182372,-0.233679090999831,0.164498565011833,-0.785567462024044,2.10159503895422e-06,Repressed
CMBL,ENSG00000164237,0.17720545883171,0.391667549669568,0.646461179126007,0.00144662577396461,Activated
CNPY4,ENSG00000166997,0.242349941744337,0.12174585057733,0.638763274272358,0.000405038316789406,Activated
COL9A2,ENSG00000049089,0.211629869173865,0.155621864941785,-0.903565375028846,8.98874994174862e-11,Repressed
COPG2,ENSG00000158623,-0.171546489788495,0.312207035960444,0.563231952400629,0.00192611609749256,Activated
COQ8A,ENSG00000163050,0.235955621004649,0.101347638374912,0.547308144922332,0.000536955886903767,Activated
COX14,ENSG00000178449,0.121945278846621,0.295863559290013,0.609250269348707,3.56320806913212e-06,Activated
COX5B,ENSG00000135940,0.0146779755414409,0.942554610672637,0.694669131886225,3.31293593197978e-19,Activated
COX6C,ENSG00000164919,0.0149340067381262,0.934544196358231,0.896949382496336,1.50409500540804e-33,Activated
COX8A,ENSG00000176340,0.0246924652325005,0.774044143106274,0.74721195789697,1.36950792769525e-20,Activated
CPNE2,ENSG00000140848,0.233166696779134,0.195125899436129,0.795046261273927,4.34127389189583e-06,Activated
CTBP1,ENSG00000159692,0.0676882412518425,0.887982511547945,0.576159039737866,0.000230941093253942,Activated
CUL1,ENSG00000055130,-0.178670537805184,0.239823326586618,0.601872392803291,0.000373833023024032,Activated
CXCL1,ENSG00000163739,-0.174054111470309,0.526373887374884,-1.34254912392587,5.99591903014655e-07,Repressed
CXXC5,ENSG00000171604,0.0683256592164436,0.747051010841956,1.80560951098656,1.16379885968267e-23,Activated
CYB5R2,ENSG00000166394,0.0954450680248812,0.601194794741932,-0.520889507750411,0.00164889095098391,Repressed
CYLD,ENSG00000083799,-0.105762715413789,0.554259822875908,-0.883468516789727,6.00201684106321e-09,Repressed
CYTH3,ENSG00000008256,-0.146801728885678,0.499534055662632,-0.586255484086406,0.0034493083208209,Repressed
DAPK3,ENSG00000167657,-0.0196452115007044,0.929910975183704,-0.682072416374608,1.39549088523992e-05,Repressed
DAZAP1,ENSG00000071626,0.128190513308852,0.232874274165269,0.505445584860679,9.94831618224887e-06,Activated
DBN1,ENSG00000113758,0.121969935702918,0.288517691285278,0.580277849227617,5.27788026354743e-06,Activated
DDIT3,ENSG00000175197,-0.226702539207494,0.279854058580052,-1.64234205231393,9.4698984718239e-17,Repressed
DDX54,ENSG00000123064,0.16961092165725,0.270600908717736,0.507008022329126,0.00077090646991917,Activated
DEGS1,ENSG00000143753,-0.0840191670889419,0.449615369156926,1.02116151621686,2.79911186995653e-19,Activated
DGCR6L,ENSG00000128185,-0.0522229717999886,0.86979110851391,-0.960772632030712,3.83759632815576e-09,Repressed
DHX16,ENSG00000204560,0.0851897617773586,0.631301589636875,0.502019754560326,0.00524827646522194,Activated
DIP2A,ENSG00000160305,-0.232670537950217,0.245877205014598,-0.653476425054929,0.000468146111718126,Repressed
DPP8,ENSG00000074603,0.217700310578291,0.222226824096518,0.654286376412583,0.000414050994300154,Activated
DSCC1,ENSG00000136982,0.163487658392465,0.441128904530195,0.519531078238786,0.0036206897061184,Activated
DUSP1,ENSG00000120129,-0.0501668734691649,0.76103103882597,0.80381121430397,8.21644513346867e-08,Activated
DUSP11,ENSG00000144048,0.229109405396748,0.10420487858365,0.623417023113637,3.80634297682455e-05,Activated
DUSP14,ENSG00000276023,-0.121369106874139,0.395568314806581,-0.533577928271825,7.55242312694847e-05,Repressed
DUSP2,ENSG00000158050,-0.303485627318992,0.136918453191257,0.582013943719035,0.00328634420720221,Activated
DUSP4,ENSG00000120875,0.274662858338738,0.139613934932263,1.05236066606864,7.87522976497121e-09,Activated
DUSP5,ENSG00000138166,-0.260419074199663,0.226151265720617,-0.603351259957613,0.00273429735611654,Repressed
DYNC1I2,ENSG00000077380,-0.0534035283601106,0.709141611025152,-0.578868585274145,1.4904203677507e-06,Repressed
EFNA5,ENSG00000184349,-0.0585987357748659,0.71195193703901,0.685430861516403,1.43309184627828e-06,Activated
EFR3A,ENSG00000132294,0.225591532808936,0.186602772072828,0.564466769394555,0.000725418897017929,Activated
EFTUD2,ENSG00000108883,0.163913293761791,0.424496786037011,0.898812092126299,2.70128310430038e-07,Activated
EHD1,ENSG00000110047,0.00861430209749879,0.982488044086349,-0.596709164995839,8.10178299870144e-05,Repressed
EIF2D,ENSG00000143486,-0.158748745961209,0.296801243886888,0.614062728241486,0.000112487570334538,Activated
ELF1,ENSG00000120690,-0.256809375432532,0.101810010890809,-0.633572357276159,4.49273879997269e-05,Repressed
ELL2,ENSG00000118985,-0.257058686749693,0.212272325967417,-0.732164926821018,0.000147513482262168,Repressed
EMP1,ENSG00000134531,-0.198421249721876,0.327835172204641,-0.901149060472983,4.33482008706463e-06,Repressed
ENDOD1,ENSG00000149218,-0.159371117204409,0.406571227702991,-0.677162277618132,0.000254743374542105,Repressed
EPB41L1,ENSG00000088367,0.123615104149681,0.439230297068389,0.88982217287399,3.98013103331252e-08,Activated
ERLIN1,ENSG00000107566,0.191431855496384,0.338537580613833,0.50219710227663,0.00901907776067267,Activated
ESF1,ENSG00000089048,-0.0285189257914186,0.881903285307342,0.534494208154759,0.000490347882506909,Activated
ESRP2,ENSG00000103067,0.235445803158651,0.122217728614589,0.786795728426296,4.0900723136403e-06,Activated
EXOC4,ENSG00000131558,-0.120111697500855,0.436212001689024,0.532088649787035,0.000933593907503512,Activated
EXOSC6,ENSG00000223496,0.209664741565084,0.125944845508417,0.695701297380879,1.03319713581904e-06,Activated
FABP5,ENSG00000164687,0.0493669938985163,0.79016901082698,0.731075019977865,3.45797218700749e-07,Activated
FAHD2A,ENSG00000115042,-0.190285735119775,0.347676497284378,-0.994119047224657,3.62086544716217e-10,Repressed
FAM171A1,ENSG00000148468,0.161952868726296,0.346092530882361,0.560017982443276,0.000801979654086845,Activated
FAM200A,ENSG00000221909,0.146816905371249,0.365431802041657,0.51259541938242,0.00665377229146309,Activated
FAM84B,ENSG00000168672,-0.172296985013764,0.331125233215335,-0.535085509448162,0.00240321847700815,Repressed
FANCL,ENSG00000115392,0.260742916037208,0.16727581409106,0.688139617955286,0.000418359433402775,Activated
FAT1,ENSG00000083857,-0.256301371351534,0.201879742997374,-0.547998354393558,0.0059857329942002,Repressed
FLCN,ENSG00000154803,-0.266879649769108,0.203976473293429,-1.01553869772089,1.50223879413214e-07,Repressed
FLOT2,ENSG00000132589,0.188587264335915,0.215470001013424,0.532487062809908,0.000590231442263035,Activated
FMC1,ENSG00000164898,-0.16017520154572,0.224328847711959,0.707105778131455,1.28290861491089e-06,Activated
FNBP1,ENSG00000187239,-0.0923230832982428,0.602902739077603,-0.56901984655888,0.000561179172013611,Repressed
FNDC3B,ENSG00000075420,0.0300145236322265,0.858879698203849,-0.733977734762798,6.09031300140795e-08,Repressed
FNIP1,ENSG00000217128,-0.145831572493399,0.382494168824449,-0.927426793742818,2.08117018718257e-09,Repressed
FOPNL,ENSG00000133393,0.176648104431438,0.285285593074656,0.57501690800743,0.00035184247713737,Activated
FOSL1,ENSG00000175592,-0.259008284694849,0.163875245239047,-1.46817901979528,9.21538008507521e-15,Repressed
FRG1,ENSG00000109536,-0.154239357059971,0.40748030257376,-0.562919209076419,0.000848087286941079,Repressed
FUBP3,ENSG00000107164,0.222927388495857,0.130563241439133,0.690137733618109,1.52340904458969e-05,Activated
GADD45G,ENSG00000130222,-0.122011193785323,0.628684129809354,1.04363866725408,6.61238875422108e-08,Activated
GALNT1,ENSG00000141429,-0.0960463875916944,0.479273514763349,0.564179931089215,4.83233220267503e-05,Activated
GARS,ENSG00000106105,0.0749722781440775,0.582770600167053,-0.51881833250867,3.66655027683725e-05,Repressed
GEMIN6,ENSG00000152147,0.0902959263985488,0.57964715050226,0.735982521590319,1.47534188290815e-06,Activated
GFM1,ENSG00000168827,0.199934533496035,0.173231444099121,0.554266744589866,0.000340775233421222,Activated
GGCX,ENSG00000115486,0.049727723379442,0.770789547981513,0.69444333846989,1.63816521255192e-05,Activated
GLS,ENSG00000115419,-0.0792174360183796,0.57748138430329,-0.530352543771451,0.000108598325599237,Repressed
GNA13,ENSG00000120063,0.00601079722353253,0.977995755933064,-0.577882516278786,0.000921939992636431,Repressed
GNPAT,ENSG00000116906,0.126951180661274,0.300773120744787,0.596081828743303,3.20574672088973e-06,Activated
GOLGA8A,ENSG00000175265,-0.292903200213669,0.145731369716699,-0.864139091002046,2.81982451623895e-05,Repressed
GPAT3,ENSG00000138678,-0.251791034709174,0.237740672621824,-0.656149456377156,0.000668100443105382,Repressed
GPR89A,ENSG00000117262,-0.158461869015077,0.515611533456186,-0.868190322525725,1.74777530620031e-05,Repressed
GPR89A,ENSG00000117262,-0.158461869015077,0.515611533456186,-0.868190322525725,1.74777530620031e-05,Repressed
GPRIN2,ENSG00000204175,0.22221293708981,0.168936498012393,0.632781952098962,0.000567191777448373,Activated
GRK2,ENSG00000173020,0.160976178162917,0.256693102789755,0.620824324046693,4.72934376656747e-05,Activated
GSN,ENSG00000148180,-0.134236342149914,0.183104147596214,0.590758763002923,3.30741060837126e-08,Activated
GTF2H5,ENSG00000272047,0.157048162791367,0.203322207343274,0.589273891823926,5.32367445117314e-06,Activated
H1F0,ENSG00000189060,-0.0257197291336702,0.910836223050481,-1.12954715699743,7.20468224462903e-11,Repressed
HDHD5,ENSG00000069998,0.00309904280511515,0.993934808884328,0.734240474977898,2.4386013817758e-06,Activated
HES4,ENSG00000188290,-0.0879888163197391,0.481410800377452,-1.02194485372154,1.84985678989503e-18,Repressed
HIST1H2BG,ENSG00000273802,-0.0296694097075462,0.921009243805452,-0.613197201996947,0.00168493761635861,Repressed
HIVEP2,ENSG00000010818,-0.11432393286418,0.663555857370637,-0.836395417248785,1.54849435251132e-05,Repressed
HLCS,ENSG00000159267,0.0875848687178357,0.650300565612036,0.582031641753932,0.00209891661643008,Activated
HMOX1,ENSG00000100292,-0.261969165520916,0.269131786951174,-1.33129607644752,1.59241343445374e-08,Repressed
HNRNPH2,ENSG00000126945,0.189540008032244,0.225407873958801,-0.543561675996206,0.0010006457840501,Repressed
HOMER1,ENSG00000152413,-0.144211612305642,0.481465838729841,0.501378269753181,0.00695860577135974,Activated
HOXB2,ENSG00000173917,-0.0304790203335242,0.892152076834813,1.73440884052509,1.53719548052824e-22,Activated
HSD17B2,ENSG00000086696,-0.279579448525052,0.147910986402855,-0.718456389408382,0.000168617964457076,Repressed
HSPA5,ENSG00000044574,-0.0125387387669163,0.947794949966092,-1.49840715854638,4.79992134614593e-20,Repressed
ICK,ENSG00000112144,0.0192764815533075,0.926628594204045,0.581072960818877,0.00099741362017594,Activated
ICOSLG,ENSG00000160223,0.188146584136836,0.399719657877302,-0.812360024584139,1.31802983248915e-05,Repressed
ID1,ENSG00000125968,0.0518701127699616,0.835441889421329,1.24443374337621,1.57108536468223e-09,Activated
ID3,ENSG00000117318,-0.278757642622669,0.202211456752165,-1.31435227945526,3.80663575016603e-08,Repressed
IDH1,ENSG00000138413,0.0828499391793645,0.552095112592062,0.519825160243629,0.000133283065992427,Activated
IER3,ENSG00000137331,-0.168305463915343,0.241242845576024,-1.17364060758518,1.32412833948719e-14,Repressed
IFFO2,ENSG00000169991,-0.236003251609934,0.212260719840219,-0.634360532615501,0.00113462450318909,Repressed
IFT172,ENSG00000138002,0.00693832504115267,0.978247653083263,0.542576567781624,0.00190939550541274,Activated
IGFBP4,ENSG00000141753,-0.0407776317102391,0.859435259165972,0.634652730102629,0.00098541830635587,Activated
IKBIP,ENSG00000166130,0.0801921153226269,0.730182931479292,-0.529056199200672,0.00778655078919329,Repressed
IL17RA,ENSG00000177663,-0.229819130835865,0.198453603475369,-0.545960683979996,0.0048957077033033,Repressed
IL32,ENSG00000008517,-0.228237788749443,0.27589422109481,-1.51663918566852,1.13389565378734e-14,Repressed
INO80C,ENSG00000153391,0.25960824321229,0.112253724906846,0.622015355379724,0.000471334032274061,Activated
INSIG2,ENSG00000125629,0.110933505880384,0.529998416372232,-0.629751176374711,0.000335148449858387,Repressed
INTS14,ENSG00000138614,0.209280419429784,0.282234338811565,0.943757380307582,1.18174365917547e-06,Activated
IQGAP1,ENSG00000140575,-0.148292911828416,0.137072504957393,-0.6343075329134,7.55545563148286e-09,Repressed
IRF1,ENSG00000125347,-0.200649135664552,0.215590335147683,-0.87738478834303,2.48497481142481e-07,Repressed
IRF6,ENSG00000117595,0.140682569475198,0.512801067303271,-0.551418682377167,0.000212991976975765,Repressed
ITGA2,ENSG00000164171,-0.136897074496512,0.505680412481539,-0.696045621091221,0.000269974807699244,Repressed
ITPK1,ENSG00000100605,0.267473578211574,0.174419993634742,0.59223176268302,0.00355755323924817,Activated
JMJD1C,ENSG00000171988,-0.138856831061132,0.401969213754789,-0.585478238790618,0.000213532840845341,Repressed
KCTD18,ENSG00000155729,0.0662902563534984,0.891869702341193,0.940202838753569,1.99924690568898e-06,Activated
KIAA1143,ENSG00000163807,0.0816094827171554,0.621656230494726,0.589908501456874,0.000198025940294449,Activated
KIAA1671,ENSG00000197077,0.170157523587657,0.376220920905829,0.504393188156895,0.00612986155872609,Activated
KLHL21,ENSG00000162413,-0.116099421056407,0.541363969867159,-0.515384842008349,0.00233333816698575,Repressed
KMT2A,ENSG00000118058,-0.0531602293608185,0.780008001852508,-0.999345101362513,1.89168846581664e-10,Repressed
KRCC1,ENSG00000172086,0.15951879347759,0.26211113390742,0.631952115273011,8.89528018005634e-06,Activated
LACTB2,ENSG00000147592,0.171196142800552,0.229534497650932,0.819564136497926,3.56728668276461e-08,Activated
LBH,ENSG00000213626,0.214987990245833,0.261306673174886,-3.77051871238678,5.81004448735582e-42,Repressed
LENG8,ENSG00000167615,-0.132151288148425,0.520298263383052,-0.976939017554445,2.06253663733665e-09,Repressed
LEO1,ENSG00000166477,0.268500464802104,0.136918453191257,0.569216160247618,0.00183550207055574,Activated
LGALS3BP,ENSG00000108679,0.215120857959612,0.244940981264518,0.648873045780422,0.000482967455731686,Activated
LHFPL2,ENSG00000145685,-0.216579596379259,0.323078014144,-0.749723659593945,7.47565618083171e-05,Repressed
LIMK2,ENSG00000182541,0.231726972107771,0.126347675790209,0.778137577472214,6.18694405931637e-06,Activated
LIN9,ENSG00000183814,-0.0825217660556285,0.642963151472192,0.671284331092323,0.000309620742972,Activated
LINC00662,ENSG00000261824,0.103317019756808,0.554128738606187,-1.32367153852723,1.26019512196648e-17,Repressed
LINC01588,ENSG00000214900,-0.279598321024886,0.133229027302813,-0.616341844909709,0.000836968948164316,Repressed
LPCAT1,ENSG00000153395,-0.254351129288395,0.147910986402855,-0.642338650232838,0.000226589531985113,Repressed
LRP11,ENSG00000120256,0.150059404638802,0.460788853299339,0.639128498578333,0.000778594293596739,Activated
LRRCC1,ENSG00000133739,0.181083683791603,0.16727581409106,0.827128862982464,1.35587704713129e-09,Activated
LSM5,ENSG00000106355,0.0365756786220021,0.793147840222685,0.632161544210618,2.700489375487e-08,Activated
LSM8,ENSG00000128534,-0.0704206750249366,0.447440646410971,0.892027010078426,5.04784215052894e-18,Activated
LTV1,ENSG00000135521,0.14206236737188,0.394587601136622,0.517155892245833,0.00109721874884549,Activated
LY6D,ENSG00000167656,0.296141456022261,0.122538006109336,1.59620959410797,3.03850470967858e-19,Activated
LYPLA1,ENSG00000120992,0.125107483343344,0.188952832149906,1.61892963588661,1.51599583476519e-42,Activated
MACC1,ENSG00000183742,-0.13066007005784,0.45026465121462,-0.885425872010687,2.3642536698212e-06,Repressed
MAD2L1BP,ENSG00000124688,0.187276628329107,0.326261313160545,0.619408303458772,0.00107002649497088,Activated
MANSC1,ENSG00000111261,0.234732524226135,0.124816041700149,1.06295860056923,5.2595803600894e-12,Activated
MAP1B,ENSG00000131711,0.0726535011792188,0.706714628103726,-0.626462128362565,0.00449705458385521,Repressed
MAP1S,ENSG00000130479,-0.24262422729898,0.141061965650808,-0.508639058752219,0.00294671804008118,Repressed
MAP3K1,ENSG00000095015,0.278042447106462,0.106004656009017,0.515188622642541,0.00880034220133614,Activated
MAP3K11,ENSG00000173327,-0.0165129170165315,0.926418634771451,-0.536658832160296,5.81447543932414e-06,Repressed
MAPKAPK5,ENSG00000089022,0.109178843036729,0.581404554948627,0.534869561037304,0.00273429735611654,Activated
MARCH6,ENSG00000145495,0.114714876424228,0.408191331039129,0.619385646906113,1.04576808097671e-05,Activated
MCM5,ENSG00000100297,0.285503014688465,0.127125694003693,0.527481859587342,0.00917051900067703,Activated
MCM6,ENSG00000076003,0.205203508562787,0.242970221628266,0.501693625398821,0.00507746256683561,Activated
ME2,ENSG00000082212,0.184173763733648,0.22153872432576,0.6315382215451,2.58365127658229e-05,Activated
MED24,ENSG00000008838,-0.270417387144052,0.130827688411876,-0.711602387011104,3.37110722282514e-05,Repressed
MED31,ENSG00000108590,0.229312768354889,0.141061965650808,0.553258616671168,0.00207911035611918,Activated
MED8,ENSG00000159479,-0.136128049595885,0.271978410396157,-0.924150401891987,1.38067540175717e-14,Repressed
MEF2D,ENSG00000116604,0.21424297197154,0.188072253239721,0.594180228122811,0.00170150269792994,Activated
MELTF-AS1,ENSG00000228109,-0.220921553026599,0.166770067086869,-0.722107371070901,4.07759540313856e-06,Repressed
MFSD5,ENSG00000182544,0.217561813615955,0.161994059166614,0.565281878740358,0.00138594908675941,Activated
MGAT1,ENSG00000131446,0.0287959747393941,0.891059932264337,0.58035537608342,2.47650970838348e-06,Activated
MIF,ENSG00000240972,0.151959458184418,0.112101799349526,-0.696342485013848,1.49566250212412e-11,Repressed
MIR22HG,ENSG00000186594,-0.0404227721202661,0.844625785368808,-0.558409044259945,0.00228481128023687,Repressed
MIR4458HG,ENSG00000247516,0.184253318816994,0.35537115239108,-1.38692105823533,1.35112081905605e-13,Repressed
MIS18A,ENSG00000159055,0.135514023285539,0.408583490218684,0.603267672524255,0.000159287658663049,Activated
MOSPD1,ENSG00000101928,-0.0994459963702928,0.585496373537738,0.57637040328955,0.000606688359464418,Activated
MPZL2,ENSG00000149573,0.0676472154349553,0.816117803606667,-0.537677668580762,0.000932564779479567,Repressed
MPZL3,ENSG00000160588,-0.285633162632943,0.163322120240748,-1.00639674528348,2.20311498327675e-07,Repressed
