gene_symbol,ensembl_gene_id,TvsH.logFC,TvsH.FDR,TvsU.logFC,TvsU.FDR,direction
AP3M2,ENSG00000070718,-0.016673302024424,0.849164688351451,0.946599507710374,2.77921234814411e-38,Activated
APOE,ENSG00000130203,0.0598881082986859,0.389340417950372,1.9793932827977,2.03066778529453e-103,Activated
ARCN1,ENSG00000095139,-0.0492962585955295,0.461074700727594,0.66036167761086,5.24280053462592e-21,Activated
ARF3,ENSG00000134287,-0.099797101395931,0.11878220765296,-0.516660182087184,2.96496613153178e-16,Repressed
ARFGAP2,ENSG00000149182,-0.00135893560600936,0.990795705067346,0.830582479258829,7.11666195965401e-33,Activated
ARFIP1,ENSG00000164144,-0.0332952387252499,0.653817869582003,0.626423422950967,3.65620703022359e-17,Activated
ARFRP1,ENSG00000101246,-0.0881389564651547,0.167463652351648,0.564203197959459,7.44923241865243e-15,Activated
ARGLU1,ENSG00000134884,-0.0102417559120272,0.845193495461226,1.27040074684546,3.17720198476851e-116,Activated
ARHGAP11A,ENSG00000198826,-0.0233388561421007,0.796401680562172,0.615397206152704,1.10848254078132e-13,Activated
ARHGEF10,ENSG00000104728,0.0266530394754264,0.762954297377501,0.815320255745757,6.84272010771719e-22,Activated
ARHGEF7,ENSG00000102606,-0.0635125391255086,0.315746482621003,0.977373371364426,2.48024105109099e-39,Activated
ARIH1,ENSG00000166233,-0.0647418519059922,0.293960092787013,0.918595994703812,5.52396961864967e-36,Activated
ARL17A,ENSG00000185829,0.0118020780306184,0.867289181388693,0.974061149932752,1.52326682505684e-32,Activated
ARL6IP6,ENSG00000177917,0.00457805694159981,0.957570732117648,0.679498459018893,6.45311893098011e-22,Activated
ARMCX3,ENSG00000102401,0.0633886873979989,0.30965503057276,0.5220687806641,5.78227946866592e-14,Activated
ARPC1A,ENSG00000241685,-0.0528920186160298,0.193677879761372,0.660247507060349,2.36647518270358e-44,Activated
ARRDC4,ENSG00000140450,-0.0398832463358171,0.730347419124762,0.691758491278216,2.44657616223858e-15,Activated
ASAP1,ENSG00000153317,-0.0450773301196109,0.48789722575214,0.945508889758626,2.41415767235276e-39,Activated
ASB7,ENSG00000183475,-0.0558994324908894,0.546885656685181,0.518558877222015,4.01135441305721e-09,Activated
ASF1B,ENSG00000105011,-0.0862158764772424,0.256608165665551,0.59259627927376,1.33571665435965e-11,Activated
ASGR1,ENSG00000141505,-0.0839993793423471,0.338591193158809,0.624673278965425,8.52485676248279e-13,Activated
ASH2L,ENSG00000129691,0.0653643446692674,0.36494194358634,0.953875776884939,1.4060771806542e-34,Activated
ATAD2,ENSG00000156802,0.00763894860181889,0.936732058953776,0.973604416611941,1.1062983573001e-31,Activated
ATG101,ENSG00000123395,-0.0749351240863185,0.251699175338683,-0.537753916106369,2.09085819515828e-17,Repressed
ATG2A,ENSG00000110046,0.0522243012618204,0.559371476566999,0.562537948933282,2.09674249258908e-10,Activated
ATIC,ENSG00000138363,0.000443521574654437,0.990795705067346,-0.689068186177589,3.34182644703899e-40,Repressed
ATN1,ENSG00000111676,-0.109955441625269,0.121347661970729,-0.660881290466841,2.137817072669e-20,Repressed
ATP11B,ENSG00000058063,-0.0806773314896193,0.310082618743671,0.536882506911387,2.14076606630976e-11,Activated
ATP6V0A1,ENSG00000033627,-0.0071798767580031,0.934187879577288,0.929979106633226,1.86761044831629e-33,Activated
ATP6V1B2,ENSG00000147416,0.00290990307398815,0.9655353625916,0.667401374336539,8.96323977206496e-22,Activated
ATP6V1C1,ENSG00000155097,-0.0353960057289751,0.692715773020083,-1.24981512193469,1.79691606321293e-72,Repressed
AURKA,ENSG00000087586,0.115724391606292,0.140062133549946,0.522590803817861,1.68179597003143e-08,Activated
AURKB,ENSG00000178999,-0.0958971868961387,0.189361539120104,0.655538123244226,1.64808347468617e-14,Activated
B3GNT5,ENSG00000176597,0.0170406174375654,0.883465063773168,0.502214871749468,2.12441557163634e-11,Activated
BAG1,ENSG00000107262,-0.013927986066143,0.842557126583049,0.696615562431308,4.18029593121911e-25,Activated
BAG4,ENSG00000156735,0.00638777673788171,0.932799540415617,0.723341018106262,7.76190118256216e-22,Activated
BAIAP2L1,ENSG00000006453,0.000166390493201621,0.992234920448377,0.724274632131024,4.05665435800902e-19,Activated
BARX1,ENSG00000131668,-0.075919432099723,0.107489049876116,2.99851340648772,2.02252033948348e-287,Activated
BCAP29,ENSG00000075790,-0.0419780414015228,0.511648140581312,0.557323305066073,1.48977873884605e-16,Activated
BFAR,ENSG00000103429,-0.0452003812050294,0.586447487418189,-0.59498826133324,6.13396819708525e-20,Repressed
BLCAP,ENSG00000166619,-0.0798782504609787,0.277436423468848,0.53922455386579,2.11840420223355e-11,Activated
BLVRB,ENSG00000090013,0.0226364733973152,0.751660005490233,1.04792858044534,4.29857554857724e-41,Activated
BPGM,ENSG00000172331,0.0109239598999609,0.888612669877,0.995360649808572,2.41181653684559e-39,Activated
BRAF,ENSG00000157764,0.052251905359405,0.439218545381844,0.941940775471111,6.92534265894477e-36,Activated
BRCA1,ENSG00000012048,-0.0473495669579289,0.501713197618463,0.520441047369309,4.36472076739672e-12,Activated
BRI3,ENSG00000164713,0.0554435935700944,0.119227765336328,1.08425488436195,3.32839555823216e-125,Activated
BRPF3,ENSG00000096070,-0.0571893784677222,0.469823045243189,0.503535063494532,2.98290301048464e-09,Activated
BTBD1,ENSG00000064726,0.0222565134403128,0.753121717516959,0.60260355306784,6.82750761540528e-14,Activated
BUB1,ENSG00000169679,-0.0264303987352222,0.769500702110458,0.706044968467515,1.20057219470982e-15,Activated
C16orf74,ENSG00000154102,-0.099030488908164,0.212168011289736,0.62504203120845,1.06581782803187e-12,Activated
C16orf87,ENSG00000155330,0.0290250307875863,0.651628163867384,0.655813385037448,3.7120505082632e-23,Activated
C17orf67,ENSG00000214226,-0.0456646334459594,0.547806916974382,0.835501464260431,1.24941643461412e-21,Activated
C18orf21,ENSG00000141428,0.028636946639961,0.794431714118216,0.516108504778422,2.49045734409834e-10,Activated
C18orf25,ENSG00000152242,-0.105118744422447,0.131829380086631,0.500527105574241,3.3527320081139e-09,Activated
C19orf24,ENSG00000228300,-0.00949075827888718,0.895474316493692,0.8745516783245,4.01889102696065e-36,Activated
C1orf131,ENSG00000143633,0.0255220355916759,0.764047929902431,-1.03207911263623,1.84177097601926e-58,Repressed
C1orf52,ENSG00000162642,-0.00513816499811729,0.941719563129812,0.582513064935582,2.6880122014775e-19,Activated
C6orf62,ENSG00000112308,-0.0568028892966454,0.342168220801546,1.09603340107527,1.06670818360444e-51,Activated
C8orf58,ENSG00000241852,0.0218002112005555,0.794852220964419,0.588386326715983,2.94922437991085e-11,Activated
C9orf40,ENSG00000135045,-0.0841051733423767,0.167229119296774,0.503219980345339,8.61577012708156e-13,Activated
CACNB4,ENSG00000182389,0.103531702721862,0.172327957329283,0.692097674597597,3.32128221676887e-18,Activated
CALCOCO2,ENSG00000136436,-0.0959753435145799,0.10409281577976,0.515150630290066,1.85382286410231e-13,Activated
CALN1,ENSG00000183166,-0.0095366183241958,0.881926711743028,0.721307589805555,2.33936357433298e-18,Activated
CAMKMT,ENSG00000143919,-0.106582194701309,0.147152663575137,0.638860090681089,2.46740041822779e-14,Activated
CAPNS1,ENSG00000126247,-0.0658993397184422,0.216746653252096,0.716788869116325,8.6617079711977e-31,Activated
CARD19,ENSG00000165233,-0.0545146379981656,0.41988534784306,0.509260910805993,1.93972700922184e-12,Activated
CARM1,ENSG00000142453,0.0453036093463684,0.61164333068433,-0.824798316549826,2.89947191599316e-31,Repressed
CARS,ENSG00000110619,-0.0132192410111138,0.868823363922518,-0.898399805375305,1.19390655019579e-37,Repressed
CBR1,ENSG00000159228,-0.0587059965787694,0.262046899165311,0.52917026164448,3.29927962493864e-19,Activated
CBR4,ENSG00000145439,-0.0914400468257768,0.174286959066402,0.609570693372821,3.12685461599208e-16,Activated
CBX4,ENSG00000141582,-0.0284308932262277,0.698654315702541,1.30097579322463,1.39701838992574e-56,Activated
CCDC12,ENSG00000160799,-0.0274322151253547,0.634857271478687,0.625093354441326,6.17344483370881e-24,Activated
CCDC137,ENSG00000185298,0.0398751697094146,0.504210638896637,-0.532554652971574,1.89985384390148e-23,Repressed
CCDC186,ENSG00000165813,-0.0442154195333002,0.559563570292127,0.713796275847884,5.84282817735143e-18,Activated
CCDC28A,ENSG00000024862,-0.0183121719117494,0.830807046873531,-0.559764880400558,8.68226797648462e-13,Repressed
CCDC58,ENSG00000160124,0.1163688520046,0.114749806032548,-0.949040265824674,4.05228754511769e-45,Repressed
CCNA2,ENSG00000145386,0.0833918832424414,0.275244689438098,1.11115631579158,1.87067637030472e-34,Activated
CCNB2,ENSG00000157456,0.0389316362452508,0.64245661097336,1.4132186196659,2.23617177112662e-51,Activated
CCND2,ENSG00000118971,0.026642062552696,0.691267552281959,-0.863117292015764,3.61780038661882e-53,Repressed
CCNL1,ENSG00000163660,0.0318555943846085,0.501801570910794,1.27372692297527,6.49197856801187e-108,Activated
CCT5,ENSG00000150753,-0.0163296751610105,0.753438215970069,-0.74060068244557,2.08631905413339e-69,Repressed
CD164,ENSG00000135535,-0.0623732500794325,0.304563871894417,-0.591414694715125,1.0400087405421e-24,Repressed
CD2AP,ENSG00000198087,-0.0598031440067298,0.387326247038527,0.867064212794973,2.83811922624146e-32,Activated
CDADC1,ENSG00000102543,0.0832708414217014,0.310348112959636,0.526574145281117,1.71288800382437e-09,Activated
CDC123,ENSG00000151465,-0.049621734315274,0.229087789465745,-0.804352468820676,2.26902930038307e-92,Repressed
CDC14A,ENSG00000079335,0.106990902074574,0.149193904439786,0.742423070545807,3.81614611920208e-17,Activated
CDC16,ENSG00000130177,-0.0453747057752628,0.462936911733305,1.01783585558272,2.5139390976615e-48,Activated
CDC37,ENSG00000105401,-0.0304075480574821,0.592836548665935,-0.642142953802406,1.70194655109854e-41,Repressed
CDC42EP3,ENSG00000163171,-0.0336544744197108,0.680622458604055,0.875299746647279,6.42946459112878e-28,Activated
CDCA2,ENSG00000184661,-0.0531016468104475,0.503305085275075,1.08093667105396,3.22224053213658e-33,Activated
CDCA5,ENSG00000146670,0.0549823272788472,0.48928427046006,0.699886720365283,9.2208536792547e-17,Activated
CDCA7L,ENSG00000164649,0.0734909134613588,0.234252631081752,-0.685512909586988,2.17672373828893e-30,Repressed
CDK2AP1,ENSG00000111328,-0.0407389390938515,0.60502061968478,-0.53068663442328,7.88593868935092e-13,Repressed
CDK2AP2,ENSG00000167797,0.0685556462865932,0.256253354937379,1.0361543526558,4.53739775455941e-46,Activated
CDK9,ENSG00000136807,-0.0642799848230793,0.416072645681205,-0.788972512487693,8.216449962927e-29,Repressed
CDKN1B,ENSG00000111276,0.00674315535482304,0.933849492634029,0.725858494813608,1.39474399682129e-23,Activated
CDKN1C,ENSG00000129757,-0.034358172716243,0.670013204374843,0.84562465920797,5.17223696403809e-25,Activated
CDKN2AIP,ENSG00000168564,0.100897310571139,0.116031883765235,0.720296295263849,1.44939439068965e-21,Activated
CDKN2D,ENSG00000129355,-0.0411969861338562,0.581190143740387,1.10195358756015,3.94421549822738e-37,Activated
CDS1,ENSG00000163624,-0.0132479417477164,0.855070280582405,0.615237689485628,2.37101537395745e-12,Activated
CEBPG,ENSG00000153879,-0.0192346526371652,0.801064262032725,0.809309593822179,5.01803843141431e-28,Activated
CEBPZ,ENSG00000115816,0.0554773852850871,0.269106822588343,-0.614254329820789,4.2363884422132e-39,Repressed
CECR2,ENSG00000099954,-0.0917267039559855,0.274419692912547,0.515181988774021,3.78395624378466e-09,Activated
CELF4,ENSG00000101489,-0.0681058423240931,0.358668775685065,0.632775677222851,4.92917904108065e-13,Activated
CENPA,ENSG00000115163,-0.0841954631874203,0.294464757108133,0.763873148347218,1.32718859918108e-16,Activated
CENPE,ENSG00000138778,-0.0837466532503914,0.293654202988646,1.36043780328981,8.87984983390478e-45,Activated
CENPM,ENSG00000100162,0.0172043456012665,0.826429715630784,0.883642446613134,3.37942566116667e-31,Activated
CENPX,ENSG00000169689,0.0356321596344802,0.351404760188619,0.69963291524955,5.87471466801461e-55,Activated
CEP131,ENSG00000141577,-0.0770524164664412,0.304583149707176,0.917084636731299,1.94977686828402e-28,Activated
CEP250,ENSG00000126001,-0.0850809421264783,0.186437408298128,0.576625112144729,4.66897177805287e-15,Activated
CEP295,ENSG00000166004,-0.0745095855084754,0.273444170031668,0.545330460918503,7.27925640900875e-13,Activated
CEP95,ENSG00000258890,0.0573853300238228,0.385203670733203,0.895300059403993,4.7769301293753e-32,Activated
CERS4,ENSG00000090661,-0.126564328137868,0.128764479674585,0.581816010988332,1.95245711362753e-11,Activated
CHAF1B,ENSG00000159259,-0.0490540482649688,0.464347208240087,0.785399177644528,9.95705105670403e-26,Activated
CHD2,ENSG00000173575,0.0513452498047501,0.432117585831514,0.603543405167204,1.63588258903427e-17,Activated
CHEK1,ENSG00000149554,0.0507504797781421,0.432117585831514,0.715221950737944,1.98064352640121e-23,Activated
CHRAC1,ENSG00000104472,-0.0422184891352002,0.605043749097391,0.78820202287163,4.80912212669108e-26,Activated
CIART,ENSG00000159208,-0.0223707650746359,0.777872517604751,0.595145707723956,1.20272404987958e-11,Activated
CIB1,ENSG00000185043,0.0283284828380083,0.685229038648251,0.638563101145853,3.33001367130875e-19,Activated
CIPC,ENSG00000198894,0.0134718023497784,0.89453657676044,0.54731230952467,3.72302445689487e-10,Activated
CITED1,ENSG00000125931,-0.0786348557594668,0.301819142796195,0.918731575482581,5.98235303926021e-25,Activated
CKAP2L,ENSG00000169607,-0.0785000419112021,0.294583155555964,0.897168376877715,2.06891851648131e-24,Activated
CLCN3,ENSG00000109572,-0.0323504545703127,0.657842557847582,0.714695935823547,6.76138348946563e-22,Activated
CLIC1,ENSG00000213719,0.0261058199664072,0.513240472277369,0.673598429690407,2.68554526464881e-53,Activated
CLIP3,ENSG00000105270,-0.0700431492983219,0.296927087091735,0.617888427754444,2.81377407807054e-15,Activated
CLK4,ENSG00000113240,0.0788903878925559,0.293147672936768,0.715936927453376,1.06856965879529e-16,Activated
CLN8,ENSG00000182372,-0.0217422640976933,0.767505495402785,0.618793679481204,2.51430818583815e-16,Activated
CLPTM1L,ENSG00000049656,-0.092727784510001,0.165965578363837,-1.37988810437976,6.57702813416879e-122,Repressed
CLPX,ENSG00000166855,0.0131367140180538,0.859378665592228,0.656720828805097,1.79289077892983e-20,Activated
CLUH,ENSG00000132361,-0.0560497423812215,0.489620483236136,-0.541953534391342,4.13332167959985e-11,Repressed
CMSS1,ENSG00000184220,-0.0287858360290176,0.573342803583557,-0.500639721692668,7.94214255266876e-28,Repressed
CNN3,ENSG00000117519,0.0114081683080595,0.84728949518455,0.839194632099436,2.72066689123789e-48,Activated
CNNM3,ENSG00000168763,-0.0247790370847127,0.786131010481824,-0.527445129712641,5.58710342094142e-10,Repressed
CNOT7,ENSG00000198791,0.0309526438102539,0.502982290499399,0.527782073555533,1.17503652042548e-27,Activated
COBLL1,ENSG00000082438,-0.0518068805969376,0.559341700411888,0.561891654472966,1.57776551596791e-10,Activated
COG2,ENSG00000135775,-0.104585087078751,0.154713511545046,-0.551855254203312,6.88694844418301e-14,Repressed
COL1A1,ENSG00000108821,-0.045580906739951,0.546487226652565,0.781412838551994,1.54372481716263e-19,Activated
COL4A2,ENSG00000134871,-0.0297054225403565,0.654384938740379,0.86242662571025,3.90732696878254e-33,Activated
COL9A3,ENSG00000092758,-0.0899367228207015,0.190238703895555,1.58879751035242,1.81757189471762e-84,Activated
COMMD4,ENSG00000140365,-0.0842348181539898,0.106726892681322,0.612972989418649,6.64366319599769e-23,Activated
COPS7A,ENSG00000111652,0.108283335205298,0.119221271364588,-1.2423315008263,1.54296754116609e-84,Repressed
COQ7,ENSG00000167186,0.0483671572758457,0.455130083191247,0.789795425368566,3.19304177933134e-29,Activated
COTL1,ENSG00000103187,-0.0203622552081495,0.786131010481824,0.86604381102539,2.30431248115793e-30,Activated
COX10,ENSG00000006695,-0.073559195677758,0.359577695341196,-0.637700351137201,2.36967791686653e-16,Repressed
CPNE7,ENSG00000178773,-0.0448086100908014,0.581854832682977,0.878222791209908,1.28931946527882e-23,Activated
CPSF1,ENSG00000071894,-0.0458915390806865,0.627213012496988,0.745342692729795,1.16285011755879e-17,Activated
CRAT,ENSG00000095321,0.0118081992854215,0.880783172997309,0.631452793257127,7.26215044308957e-13,Activated
CREB3L2,ENSG00000182158,-0.000813460796031017,0.996013879336714,0.839714599425876,3.35619657077893e-22,Activated
CREG1,ENSG00000143162,0.0416582117515699,0.492285299947947,0.861170506667667,8.40485320233999e-38,Activated
CRELD1,ENSG00000163703,-0.0289923347729986,0.738825695026132,0.658469800148166,7.45272068227755e-14,Activated
CRELD2,ENSG00000184164,-0.0872340555479062,0.117846172709135,1.11842163867055,1.94619304890632e-54,Activated
CRNKL1,ENSG00000101343,-0.0373327608996521,0.575736315022619,-0.599219876569143,1.2760805959682e-24,Repressed
CRYZL1,ENSG00000205758,-0.0348388987136942,0.60054265952836,0.655819336500163,4.81620348271854e-22,Activated
CS,ENSG00000062485,-0.097796005805791,0.165709280023152,-0.854921098595634,1.9927213785784e-37,Repressed
CSE1L,ENSG00000124207,0.0376757332128275,0.536039999407076,0.712252091401162,1.07127964920439e-27,Activated
CSMD1,ENSG00000183117,0.117407454996127,0.120981148642234,0.560545776212517,1.91057499763952e-10,Activated
CTHRC1,ENSG00000164932,0.0482634120858337,0.557755490455797,-1.3144726251695,5.40831554183967e-86,Repressed
CTNNAL1,ENSG00000119326,-0.0705635676174967,0.199243879728094,0.682327971726292,1.60850161388494e-25,Activated
CWC15,ENSG00000150316,0.0187014417123073,0.699878755351664,0.745402878511903,1.50766856802991e-49,Activated
CXorf40B,ENSG00000197021,0.00234829313110226,0.976215978982075,0.779616926421129,9.11151211153453e-19,Activated
CXorf57,ENSG00000147231,-0.104542461404128,0.178490186282613,0.548543867885099,6.87767823998201e-10,Activated
CYFIP1,ENSG00000273749,-0.0146697835768088,0.876600977877919,-0.85943570859797,2.61499407071226e-30,Repressed
CYP2U1,ENSG00000155016,-0.086977201502211,0.296872112988598,0.648626004893566,2.08895270836239e-13,Activated
CYTH3,ENSG00000008256,-0.0363076449475078,0.667655294809596,0.952584368776335,3.04330487490883e-29,Activated
DAZAP2,ENSG00000183283,-0.0336712889859152,0.627741403477422,-0.95663695681203,9.9547485818775e-57,Repressed
DBT,ENSG00000137992,-0.0978961296465384,0.17691346101216,0.521045796779333,6.75629942411302e-10,Activated
DCAF13,ENSG00000164934,-0.0715064394486797,0.15911129235572,-1.87422148654744,0,Repressed
DCLK1,ENSG00000133083,-0.0851729241198053,0.2847664672485,0.594081840754122,1.11472273284685e-11,Activated
DCLK2,ENSG00000170390,-0.0962876776309539,0.248123053935949,0.509788003875565,5.25154617918175e-09,Activated
DCTN3,ENSG00000137100,-0.0473846270552625,0.314873265781417,0.71013286973683,1.68576703751085e-39,Activated
DCTN6,ENSG00000104671,0.0570772097727663,0.329929595456477,0.915111265494224,2.09579042968126e-40,Activated
DCXR,ENSG00000169738,-0.0469716131648317,0.296362635865014,1.6272538219585,1.79560359464096e-151,Activated
DDHD2,ENSG00000085788,-0.0484902327104962,0.544265167903494,0.782115551667501,2.11239599171327e-19,Activated
DDR2,ENSG00000162733,0.0665504272911718,0.347451151980487,-0.571490143736342,1.56208092615183e-16,Repressed
DDX19A,ENSG00000168872,-0.0261541559733186,0.738377351957759,-0.548063024890805,3.58782680811415e-15,Repressed
DDX21,ENSG00000165732,0.0561848434683986,0.310348112959636,-1.07213472164339,1.68621659000141e-101,Repressed
DDX24,ENSG00000089737,0.0459243475531968,0.42235298018675,-0.558357735819237,1.62471914493133e-26,Repressed
DEPDC1,ENSG00000024526,-0.057027355064679,0.48267173393262,0.651704945510942,1.79287385620637e-13,Activated
DEPDC1B,ENSG00000035499,-0.090048136731616,0.196080951927847,0.708731130964808,7.21650611716637e-17,Activated
DGKE,ENSG00000153933,-0.0144871255868361,0.86834119823148,0.944501947388232,1.73709483036808e-29,Activated
DHCR7,ENSG00000172893,-0.0591641979169705,0.40974380311202,0.628089079966315,1.96848991400702e-18,Activated
DHRS1,ENSG00000157379,-0.0293940144967048,0.78110059677563,0.59521730660999,1.03315092229511e-11,Activated
DIAPH3,ENSG00000139734,-0.0960377992773943,0.179175138049139,0.749472747564049,3.60643879089449e-20,Activated
DIDO1,ENSG00000101191,-0.0206486273627948,0.761021435062033,0.758840947091227,3.55432607447068e-28,Activated
DLEU2,ENSG00000231607,0.0667419143603653,0.364957768158765,0.596608168779079,4.24873181732403e-12,Activated
DLGAP5,ENSG00000126787,0.0713981087734851,0.371361638033515,0.883516365083527,1.58526313303789e-22,Activated
DLK2,ENSG00000171462,-0.121472043869951,0.124334649404281,0.511422710154942,7.09968159961272e-09,Activated
DLX4,ENSG00000108813,-0.0722138079450443,0.330653217093222,0.65037192527546,2.04495335950663e-15,Activated
DLX6,ENSG00000006377,0.0993981868632556,0.223012619378404,0.887077782020143,3.13065316008635e-24,Activated
DMKN,ENSG00000161249,0.0357045305565872,0.53672581121695,1.44208637099223,8.69953203084895e-84,Activated
DMXL1,ENSG00000172869,-0.0932075170749301,0.286087776525252,0.574243036618305,5.00086572725384e-11,Activated
DNAAF5,ENSG00000164818,-0.0635963587652725,0.325032798087463,-0.507545444334055,9.4959752972191e-16,Repressed
DNAJB1,ENSG00000132002,0.0980850210458876,0.183114849068436,1.24730149058207,6.30232982777572e-45,Activated
DNAJB11,ENSG00000090520,0.0422022408513204,0.460368210089571,0.563985079362793,6.2509558093809e-20,Activated
DNAJC1,ENSG00000136770,-0.0383582232549594,0.570138661600469,0.626323536937267,1.05472924229245e-18,Activated
DONSON,ENSG00000159147,-0.0361513215065203,0.610706669933242,0.669408995339575,8.55657726785784e-20,Activated
DOPEY1,ENSG00000083097,-0.0393750940483123,0.625004098091339,0.605105755715642,3.66173642051679e-12,Activated
DPF1,ENSG00000011332,-0.0209056562421033,0.761499274522488,0.714445791320195,2.75084596552642e-16,Activated
DPH2,ENSG00000132768,-0.0854458902049167,0.224052651210536,-1.15720716928561,1.89377966447669e-74,Repressed
DPH5,ENSG00000117543,-0.0275412580835447,0.726741366040366,-0.519933620730323,3.28735092065682e-15,Repressed
DPYSL2,ENSG00000092964,0.0772085976109954,0.29465311181488,1.40334553975676,1.12063839369495e-60,Activated
DR1,ENSG00000117505,-0.0180507949161161,0.796744561325733,0.872817343633702,1.14113841023704e-38,Activated
DRAP1,ENSG00000175550,-0.000496423155060426,0.994611443053458,0.800072326558044,1.06210512391231e-71,Activated
DSN1,ENSG00000149636,-0.0800121576582655,0.196711684558739,0.542161523132974,3.65801117033871e-14,Activated
