gene_symbol,ensembl_gene_id,TvsH.logFC,TvsH.FDR,TvsU.logFC,TvsU.FDR,direction
HDHD5,ENSG00000069998,-0.1781440207164,0.314076191086748,-0.525525718285724,0.000144125977631888,Repressed
HECTD4,ENSG00000173064,0.350298133085654,0.118235066936332,0.548374143046034,0.00207833088356129,Activated
HERPUD1,ENSG00000051108,-0.132768703948963,0.537865615310285,-0.778598798031053,5.4127392634672e-08,Repressed
HJURP,ENSG00000123485,-0.062109156363602,0.845272324753597,0.507347033540718,0.00687593320666199,Activated
HMGB3,ENSG00000029993,0.251829061117565,0.181788645941864,0.684787325646481,7.04801689248519e-07,Activated
HNRNPL,ENSG00000104824,0.185544855164944,0.205616566519963,1.03762801951177,3.07973063410778e-18,Activated
IGF2BP2,ENSG00000073792,0.237059958261708,0.218739487250999,0.801529788235095,5.71137592977153e-09,Activated
INCENP,ENSG00000149503,0.194286957527923,0.435130219527497,0.570716557334446,0.00117005833953724,Activated
INSIG2,ENSG00000125629,0.245173634469298,0.224369286697081,0.510252655865387,0.000802860927458437,Activated
INTS6L,ENSG00000165359,0.236455925644112,0.325267352805422,0.523403427406071,0.00575215138208277,Activated
INTS8,ENSG00000164941,0.362176731121626,0.118132061510417,0.697405635307351,0.000104776254663338,Activated
IRF5,ENSG00000128604,-0.0147054840394183,0.939666118629506,-0.517494116156775,0.00805839956171442,Repressed
ITSN1,ENSG00000205726,0.28061415971814,0.172170209243903,0.737154138549382,6.55177106729004e-06,Activated
JADE3,ENSG00000102221,0.251350657924054,0.334320572433047,0.526142838954176,0.00594324453014684,Activated
KIF16B,ENSG00000089177,0.224329464593808,0.328360017057584,0.529351684560966,0.00251476658549793,Activated
KLK5,ENSG00000167754,-0.189117836425335,0.417316447552028,-1.61136566071795,5.11554349493521e-34,Repressed
KRT18,ENSG00000111057,-0.0601232999883414,0.713351763824072,0.671508558105236,4.63601895801139e-15,Activated
LENG8,ENSG00000167615,0.240094087770016,0.190239254981799,0.7630278676533,5.33705909239349e-08,Activated
LEPROT,ENSG00000213625,-0.152876124633729,0.378604928454294,-0.561940056132939,2.6166002888003e-06,Repressed
LINC00467,ENSG00000153363,-0.323293584674449,0.129440767981347,-0.631266256158092,0.000104357749371518,Repressed
LPIN2,ENSG00000101577,0.305792859191224,0.120184663472366,0.510010812166864,0.000798018190152888,Activated
LRCH3,ENSG00000186001,0.295674308277675,0.177065236264487,0.539676875738272,0.00176129391883779,Activated
LRRC75A,ENSG00000181350,-0.0640703334834438,0.974683671877446,-1.15635939871533,5.45474850437189e-08,Repressed
LTBP1,ENSG00000049323,-0.153172096766322,0.429924216112617,-1.02690380266836,5.04876059466523e-15,Repressed
LYAR,ENSG00000145220,0.266176042531807,0.13035505196407,0.543253859976291,6.33048545080737e-05,Activated
LYN,ENSG00000254087,0.173231967283817,0.480665439067634,-0.501058475567556,0.0033324208581835,Repressed
LZTS2,ENSG00000107816,-0.200019842758882,0.406840274477122,-0.513542911103086,0.00293881881082761,Repressed
MALAT1,ENSG00000251562,0.0315163139336127,0.883362872063415,1.03745116506404,2.39846480902295e-27,Activated
MAP1LC3A,ENSG00000101460,0.276920752029448,0.180674323013781,0.587866702614048,0.000111705424986208,Activated
ME1,ENSG00000065833,-0.0448206007509959,0.864620458234008,0.710036320383513,8.7920778845202e-07,Activated
MED31,ENSG00000108590,0.124483203623595,0.525984986545398,0.507946832380545,0.000498249808905475,Activated
METRNL,ENSG00000176845,-0.204741095182487,0.281937458087195,-0.663058770972773,1.34108188041706e-06,Repressed
MFSD9,ENSG00000135953,0.328753806836056,0.198053322236193,0.517251989169239,0.00753747562720313,Activated
MMP15,ENSG00000102996,0.0680010103345799,0.845272324753597,-0.531698609950999,0.00618382806455689,Repressed
MNAT1,ENSG00000020426,0.305219942100999,0.105658573704898,0.626185449820235,7.99013160179187e-06,Activated
MPV17,ENSG00000115204,-0.202596545556389,0.311418455736766,-0.5249478781493,0.000502572521639432,Repressed
MRPL48,ENSG00000175581,-0.166089045304789,0.473211514616845,-0.555684279416863,0.000171129791429306,Repressed
MUM1,ENSG00000160953,0.0247283753397363,0.921088283863284,0.602715883262938,7.11522220986061e-05,Activated
MXD1,ENSG00000059728,0.234027394931383,0.274594138059619,1.11878584630454,3.51608457807991e-15,Activated
MZF1,ENSG00000099326,0.329156059770847,0.154989109850184,0.581235913383396,0.00157224938633593,Activated
NCAPG2,ENSG00000146918,0.270965519525297,0.201007365524897,0.674047424770827,1.30344238605334e-05,Activated
NCSTN,ENSG00000162736,-0.285829777864345,0.240612153864925,-0.753372973127593,3.87930977409563e-06,Repressed
NDUFAF5,ENSG00000101247,0.309506329747706,0.103516611478682,0.595340013767215,3.10399004950371e-05,Activated
NDUFB5,ENSG00000136521,-0.0429272701160246,0.78169817835906,-0.55885268922097,4.19246152604989e-10,Repressed
NFE2L1,ENSG00000082641,0.0599422450393179,0.787859218902374,0.531084700570848,0.000366881206800046,Activated
NFKBID,ENSG00000167604,0.290500241489161,0.231030107120026,0.807431869569072,3.5068511570737e-06,Activated
NHLRC3,ENSG00000188811,0.260311116349134,0.230758775902018,0.507342676699061,0.00147510336592553,Activated
NINJ2,ENSG00000171840,-0.0634770421220677,0.802573889575701,-0.565397240487331,0.000948685531054731,Repressed
NKAP,ENSG00000101882,0.280687151070373,0.107016179134215,0.575722594144864,3.31722636423292e-05,Activated
NLRP7,ENSG00000167634,-0.217250899949517,0.100987559216238,0.631752764929821,2.36364658039757e-09,Activated
NOSTRIN,ENSG00000163072,-0.188146188486224,0.466001217259114,-0.527416546021695,0.00253068752349356,Repressed
NUP43,ENSG00000120253,0.268628937821929,0.245036605829752,0.64525386851424,0.000592178785306748,Activated
NUSAP1,ENSG00000137804,0.151830290237552,0.591903930402206,0.781099819442887,6.34095479315673e-06,Activated
ODAM,ENSG00000109205,0.357581453828952,0.160080685348359,-2.59257861341013,1.57774786498337e-20,Repressed
OSBPL3,ENSG00000070882,-0.344431446628008,0.172705406485675,-0.541885311900032,0.00667688669944613,Repressed
PALM3,ENSG00000187867,0.0817788329378528,0.735922104316928,0.814216602879138,6.70412320047831e-08,Activated
PARD6B,ENSG00000124171,-0.144337764684347,0.483758183559629,0.776808588615371,2.76855913895931e-08,Activated
PARP12,ENSG00000059378,-0.399978519651742,0.13596084578085,-0.516925003181045,0.00994960074419943,Repressed
PARP9,ENSG00000138496,-0.356840496349997,0.192013294704123,-0.90339139429775,5.64529344446449e-07,Repressed
PAXIP1-AS1,ENSG00000273344,0.20117682409963,0.358949325200321,0.525084743140714,0.000748674009748078,Activated
PCDHA10,ENSG00000250120,0.230150369852887,0.408101256689259,0.574845171620466,0.00348321726584455,Activated
PCMTD1,ENSG00000168300,0.161471617085082,0.344010510541962,0.545066421495806,1.38951941771593e-05,Activated
PDK3,ENSG00000067992,-0.0268294854645989,0.90411813974664,0.710338379483172,2.83453297964701e-07,Activated
PDLIM5,ENSG00000163110,0.271727561819984,0.184754358439227,0.628011687339339,1.63956996823375e-05,Activated
PERP,ENSG00000112378,-0.106662157060131,0.360425564841014,-0.586599523986133,1.50023981457029e-14,Repressed
PGAM5,ENSG00000247077,0.225834221335724,0.26357157945453,0.586978680062241,0.000221385771280218,Activated
PIR,ENSG00000087842,0.310792473642597,0.264726398353246,0.566764453964839,0.00328905088740046,Activated
PLAUR,ENSG00000011422,0.113078395732442,0.704480066126199,0.661344151508876,0.000221014074751568,Activated
POT1,ENSG00000128513,-0.148507985997739,0.583344918870938,-0.579868942516977,0.000615921542474787,Repressed
PPM1H,ENSG00000111110,-0.101114653794114,0.678028037374309,-0.511454046029257,0.00125442114445788,Repressed
PRDM2,ENSG00000116731,0.20558762147435,0.296785238950133,0.548097473312851,0.000208307859882142,Activated
PRKCD,ENSG00000163932,-0.40794378761006,0.100053926331239,-0.530985466825927,0.00758584281469887,Repressed
PRPF39,ENSG00000185246,0.359969605014298,0.104340631327916,0.614017964737125,0.000253577424550676,Activated
PSMD12,ENSG00000197170,0.0731980505291288,0.59611031492792,0.571694175598314,2.12607267452463e-09,Activated
PTPRU,ENSG00000060656,-0.276852564894302,0.215923357565979,-0.520695395042322,0.0049122055405444,Repressed
PTTG1,ENSG00000164611,-0.0204620912024176,0.95550711768286,0.573020163484534,0.00128957421780587,Activated
PYDC1,ENSG00000169900,-0.034620089615939,0.906853349386062,1.08577400136207,5.09640175149169e-12,Activated
PYGL,ENSG00000100504,0.161559468084328,0.50399064089928,0.562034808817188,0.000497195664161285,Activated
RAB32,ENSG00000118508,-0.0810236363065592,0.724825969830845,0.510415183861774,0.00110913991968499,Activated
RABGGTB,ENSG00000137955,-0.238517642474432,0.146994624386763,-0.723561630739377,8.80063102816347e-10,Repressed
RAD9A,ENSG00000172613,0.214903800600572,0.342490441809298,0.505372014573097,0.00188981216661085,Activated
RASGRP1,ENSG00000172575,-0.20509400974116,0.407451839983989,-0.666486379663313,0.000287594771216004,Repressed
RBM14,ENSG00000239306,0.234816024461663,0.229171031056173,0.613641718530146,2.66342587189615e-05,Activated
RBM5,ENSG00000003756,0.272193604608729,0.152527669946394,0.517145733582049,0.000477657558783419,Activated
RDH10,ENSG00000121039,-0.327759855465349,0.199520142941699,-0.662437768124856,0.000763290133063242,Repressed
RECQL5,ENSG00000108469,0.307370332916785,0.208990713916303,0.560250768387112,0.00285657713282126,Activated
REPIN1,ENSG00000214022,-0.18056843386217,0.150791649134562,-0.624887208677806,2.21540565719371e-11,Repressed
REV1,ENSG00000135945,0.27458279868303,0.132887234421586,0.532052258104093,0.000183379146129927,Activated
RIC8A,ENSG00000177963,-0.0742475163252308,0.826134474101936,-0.532388631862889,3.55018208148104e-06,Repressed
RNASEH2A,ENSG00000104889,0.129902734376532,0.637233529255494,0.624082192938109,0.00105670315421208,Activated
RNF144B,ENSG00000137393,-0.279802712753705,0.141586031333181,-0.548705554830129,0.000153304762770618,Repressed
RRAGD,ENSG00000025039,0.225296858062316,0.430996069645556,-0.502191090403817,0.00455266916433557,Repressed
RRBP1,ENSG00000125844,-0.101119333081622,0.416124554618304,0.656774154127667,7.84684470972893e-14,Activated
RTP4,ENSG00000136514,-0.124079209192281,0.782790614800892,-1.07967596939549,2.53453804295544e-09,Repressed
RUNX1,ENSG00000159216,0.00553799407996471,0.989743244302919,-0.532861603500715,0.000762480057196898,Repressed
RUNX1,ENSG00000159216,0.00553799407996471,0.989743244302919,-0.532861603500715,0.000762480057196898,Repressed
SAFB,ENSG00000160633,0.233574000129178,0.171345129515393,0.523307754468057,9.67521438328535e-05,Activated
SELENBP1,ENSG00000143416,-0.0672116985360553,0.810046561350399,-0.825812073131314,1.31485097983822e-06,Repressed
SEMA3C,ENSG00000075223,-0.0726674516780807,0.79983057731156,-0.756516655780493,1.61887682954979e-05,Repressed
SEMA4B,ENSG00000185033,-0.177610338423939,0.521398694862079,-0.529213111118297,0.00358595832392207,Repressed
SH3PXD2A,ENSG00000107957,0.252184228681985,0.288696865435189,0.592661772767565,0.000504235243350544,Activated
SIAH1,ENSG00000196470,0.120575300439582,0.647149049865819,-0.50969754939813,0.00407730808839221,Repressed
SIPA1L3,ENSG00000105738,-0.338806460238768,0.175737645702359,-0.55299987741918,0.00277609084377984,Repressed
SKA2,ENSG00000182628,0.192956632809563,0.249266106876268,0.594486160126608,3.34200078146052e-06,Activated
SKP2,ENSG00000145604,0.130566226143876,0.625249055206428,0.565306705380146,0.000606100720109867,Activated
SLC26A2,ENSG00000155850,0.230643366825018,0.25124524076041,-0.578544807855492,3.1237925552233e-05,Repressed
SLC31A2,ENSG00000136867,0.338158423642779,0.134740879341272,-0.557156376465849,0.00258786607789007,Repressed
SLC34A2,ENSG00000157765,-0.208642299111259,0.406870742764558,-0.906859638046768,1.90595358091333e-06,Repressed
SLC35C1,ENSG00000181830,-0.133128530660655,0.637233529255494,-0.518324168624176,0.00219521218631953,Repressed
SMC4,ENSG00000113810,0.321717586752243,0.103041636081391,0.556833529840711,8.94558802690133e-05,Activated
SMG1,ENSG00000157106,0.204666279645812,0.23016307467609,0.541328334475449,6.56882479691173e-06,Activated
SMIM5,ENSG00000204323,0.0108492070430773,0.979044434006434,0.618708590215761,3.96823349241129e-05,Activated
SPAG9,ENSG00000008294,0.220305932149925,0.162300880685554,0.565489495540008,6.40938234750475e-07,Activated
SPATA13,ENSG00000182957,-0.364918743530195,0.107492415297302,-0.62304332183607,0.000593912338054211,Repressed
SPC25,ENSG00000152253,0.28039393724946,0.289113175926303,1.07236296593079,1.09192819148303e-11,Activated
SPDL1,ENSG00000040275,0.245245350861629,0.367255675957598,0.521833342184294,0.00355395606658595,Activated
SPG7,ENSG00000197912,0.172138967252283,0.323298070646076,0.553985033624383,2.81712361451032e-05,Activated
SPR,ENSG00000116096,-0.234149414596935,0.216695031679594,-0.560886576728848,8.6309172187561e-05,Repressed
SQLE,ENSG00000104549,0.206659577333729,0.195164382356069,0.514563711121213,1.69018578018176e-05,Activated
SRPK2,ENSG00000135250,-0.0579285951619918,0.679354687696565,-0.531527777985626,4.05908532492662e-10,Repressed
SRSF12,ENSG00000154548,0.346652003573457,0.145004755587125,0.535372851978313,0.00386111751160918,Activated
SS18L1,ENSG00000184402,0.0797171654659489,0.763819194185888,0.528684312340855,0.00326942816704054,Activated
STARD3,ENSG00000131748,-0.307971395400271,0.173575354661511,-0.507754573328542,0.0049228798040477,Repressed
STARD3NL,ENSG00000010270,-0.27257669833236,0.318548130223875,-0.645051680776815,0.000841028688981519,Repressed
STAT5A,ENSG00000126561,-0.0887427258184971,0.70738254399873,-0.551219727021756,0.000416365379618236,Repressed
STK38L,ENSG00000211455,-0.00225618007350081,0.999641499465111,0.622426817163713,5.2458607394637e-05,Activated
STK4,ENSG00000101109,0.226030120052939,0.281234877155303,0.50943507853709,0.000811373460998744,Activated
STX8,ENSG00000170310,0.271370663180616,0.103953637806413,0.53795878978202,7.9150214867339e-05,Activated
SVIP,ENSG00000198168,0.116567719912482,0.594555817946193,0.500806762547884,8.40680607403746e-07,Activated
SYNC,ENSG00000162520,0.111375925004259,0.650672735001757,0.65014149928832,0.000150502188577941,Activated
SYTL4,ENSG00000102362,0.185874015622673,0.530461108903498,0.59584606605712,0.00133780286133491,Activated
TACC2,ENSG00000138162,0.234104528270934,0.252859593433305,0.628589631793538,3.37976972968814e-05,Activated
TACC3,ENSG00000013810,0.156046548382872,0.536627771969581,0.579158301449985,0.000403700885500319,Activated
TBC1D16,ENSG00000167291,0.120810797271209,0.629754462887221,-0.555962791593004,0.00207833088356129,Repressed
TERF1,ENSG00000147601,0.178664527627073,0.396067527780591,0.635042351833432,1.72666318870937e-05,Activated
TLK2,ENSG00000146872,0.267116362992905,0.158772996645724,0.539279962193182,0.000137533288319624,Activated
TLR6,ENSG00000174130,0.187011669507363,0.445895932815657,0.76849917046286,8.25457621033874e-06,Activated
TM4SF18,ENSG00000163762,0.30563212592214,0.113051664018228,-0.682662666979271,3.27423792176144e-07,Repressed
TM7SF2,ENSG00000149809,-0.337422447220402,0.130919637168214,-0.664831889792928,5.08334711020586e-05,Repressed
TMEM139,ENSG00000178826,-0.0266265546387401,0.883905514624789,-0.590769948785827,2.36446111453713e-07,Repressed
TMEM216,ENSG00000187049,-0.339378274799532,0.111161055654758,-0.81063455710817,1.29645740327253e-06,Repressed
TMEM79,ENSG00000163472,-0.0888119591926854,0.728242429088208,-0.671600674267856,7.30948731748127e-05,Repressed
TMEM80,ENSG00000177042,-0.0857660096289712,0.79969904493861,-0.51216935828973,0.000683446592496703,Repressed
TMEM97,ENSG00000109084,-0.209667093189246,0.365090734185584,0.500968459064033,0.008424292440554,Activated
TPM1,ENSG00000140416,-0.030387247148687,0.894422031487734,0.542636823945519,1.58786781575126e-06,Activated
TPM2,ENSG00000198467,-0.286363770583201,0.25124524076041,-0.514778264401638,0.00421190618789503,Repressed
TRAF3IP1,ENSG00000204104,0.353225965617435,0.113726537598382,0.66048415919879,4.48237791196127e-05,Activated
TRAPPC13,ENSG00000113597,-0.34570876714926,0.181963557360777,-0.606297676648976,0.00150738129204813,Repressed
TRIM8,ENSG00000171206,-0.172508282974673,0.505458716199119,-0.693978211608429,4.0085402824411e-05,Repressed
TTC39A,ENSG00000085831,-0.168779745385156,0.417009653891532,-0.726088836221137,9.4114345702941e-07,Repressed
U2AF1,ENSG00000160201,0.383999778020635,0.103570699664199,0.507341362655806,0.00845636509324541,Activated
UCP2,ENSG00000175567,0.0626686502663505,0.790348481243644,-0.562958868239667,9.40340734330687e-05,Repressed
UEVLD,ENSG00000151116,-0.181613218969001,0.450518018411824,-0.562107015311709,0.00479859063398906,Repressed
UPF1,ENSG00000005007,0.220127294068659,0.223897579523256,0.511767581506711,0.000180363568966821,Activated
UPK3A,ENSG00000100373,-0.216673635666512,0.370452231208132,-1.45111717251678,6.521472490137e-17,Repressed
USP28,ENSG00000048028,0.247065249628124,0.217289527216985,0.679390536559233,3.37741339424193e-06,Activated
WBP1L,ENSG00000166272,-0.425505253144228,0.146710840829204,-0.619226370659384,0.00343047947717169,Repressed
WDFY2,ENSG00000139668,0.130838104128042,0.561627671388282,0.641201395310156,3.48963764424457e-05,Activated
