gene_symbol,ensembl_gene_id,TvsH.logFC,TvsH.FDR,TvsU.logFC,TvsU.FDR,direction
CHKA,ENSG00000110721,-0.260791468009689,0.162234361700723,-0.889372476267386,5.31871703823572e-10,Repressed
CHML,ENSG00000203668,0.208309437562872,0.249823588788648,0.791838955372203,2.40702433197256e-08,Activated
CHODL,ENSG00000154645,-0.132030641975181,0.646453892850419,-0.589552375125295,0.00182554578923461,Repressed
CHORDC1,ENSG00000110172,0.271872948253074,0.112194923132696,1.05443288382281,3.60365383503565e-15,Activated
CLCF1,ENSG00000175505,-0.0723522621909753,0.915399587260118,0.749182912654067,1.6044997656639e-05,Activated
CLDN7,ENSG00000181885,-0.211436494672341,0.187796729302293,-0.659251037095464,2.68465094302149e-10,Repressed
CNN2,ENSG00000064666,-0.160500515846123,0.438883918850037,-0.794185211321785,4.74053302299744e-08,Repressed
CNOT4,ENSG00000080802,0.250497982034726,0.19263910890636,0.98136080831617,2.2244482567787e-10,Activated
COMT,ENSG00000093010,-0.0437128344848705,0.812376564763982,-0.648538580746683,3.37608833314419e-08,Repressed
COX19,ENSG00000240230,0.223000069452709,0.311453097360063,0.778295102717659,1.35884466825182e-06,Activated
CPT2,ENSG00000157184,-0.323059243063959,0.104618656246235,-0.620057277642079,0.00047802152586983,Repressed
CRACR2B,ENSG00000177685,0.191663466014437,0.466763042192877,-0.788559649335094,1.71866507192129e-05,Repressed
CRAT,ENSG00000095321,0.078486559744305,0.72836586558457,-0.534450445468014,0.00236339400070605,Repressed
CREB3L4,ENSG00000143578,-0.249370874654733,0.243952899045672,-0.729060806580893,5.20695643688555e-05,Repressed
CREBBP,ENSG00000005339,0.259397167008048,0.171290762453552,0.650230002640448,1.01658369065365e-05,Activated
CSNK1G3,ENSG00000151292,0.102658642172462,0.725128821520577,0.630647984895778,0.00157832021276747,Activated
CSPP1,ENSG00000104218,0.335525897094553,0.142360839866437,0.701628162221287,3.47547091634455e-05,Activated
CTDSP1,ENSG00000144579,-0.291727726051694,0.178457357007811,-0.594378983959175,0.000471371100909846,Repressed
CTDSPL,ENSG00000144677,-0.233919498466417,0.289687879425619,-0.536869325146466,0.00137855617237287,Repressed
CTGF,ENSG00000118523,-0.472153873366232,0.132352354124933,-0.985428950754182,0.00020165019959072,Repressed
CTHRC1,ENSG00000164932,-0.293402165701702,0.18472695233045,-1.0813754130747,1.846397530819e-08,Repressed
CTSA,ENSG00000064601,-0.209584837179154,0.245255301644001,-0.584445544908796,5.43389502235696e-05,Repressed
CTSD,ENSG00000117984,-0.17598004979847,0.238441397920557,-0.96856028598248,1.13348918460934e-16,Repressed
CX3CL1,ENSG00000006210,-0.142585478978992,0.611754892406711,-0.84305378136721,1.51066176754153e-06,Repressed
CXorf40B,ENSG00000197021,-0.164826016463369,0.450768874323337,-0.627538979518571,0.000179105782735685,Repressed
CYB561A3,ENSG00000162144,-0.244635157720314,0.188657666984997,-0.61107035504838,3.60256256039279e-05,Repressed
DDX21,ENSG00000165732,0.263939708576926,0.10987526827337,0.648473364211606,1.14593776310501e-06,Activated
DDX27,ENSG00000124228,0.113459390702278,0.616221408199547,0.519525389187161,0.000123181810522481,Activated
DDX42,ENSG00000198231,0.113609496136425,0.540766287455866,0.568362805753581,4.50919415232194e-05,Activated
DECR2,ENSG00000242612,-0.266795589015458,0.196063309773602,-0.723647457761975,2.21048389550074e-06,Repressed
DEDD,ENSG00000158796,0.0656025149367641,0.886107902184699,-0.647056061045156,5.08854120412704e-05,Repressed
DENND2D,ENSG00000162777,-0.243831555225127,0.27691438859933,-0.84417444343369,8.42582571922273e-07,Repressed
DHX38,ENSG00000140829,-0.00417039854166622,0.995107246021369,0.538718621074512,0.0013414172339665,Activated
DIRC2,ENSG00000138463,-0.0812670951572746,0.725396091008639,-0.512715795120627,0.00152335977569375,Repressed
DLG3,ENSG00000082458,0.264829173407115,0.17685524263202,0.558085888462528,0.000453921410676966,Activated
DLGAP5,ENSG00000126787,0.103459306023695,0.739755336504809,-0.62328629288423,0.00339747699867108,Repressed
DNAJC13,ENSG00000138246,0.351394915990315,0.176386720229212,0.571430712408396,0.00148306335989651,Activated
DNASE1L1,ENSG00000013563,-0.245782197940892,0.303329971944484,-0.756633072416978,4.02575447956963e-05,Repressed
DPAGT1,ENSG00000172269,-0.0722067463240501,0.796589619383738,-0.789395330319832,4.78147702149741e-06,Repressed
DRG1,ENSG00000185721,-0.297378632585039,0.162711624145496,-0.508030701434139,0.00342951062999701,Repressed
DROSHA,ENSG00000113360,0.185705052911551,0.378671957843061,0.500406901157072,0.00205595882574236,Activated
DUSP11,ENSG00000144048,-0.306562460017542,0.131366935042383,-0.581201605231322,0.000597278031705354,Repressed
DUSP2,ENSG00000158050,-0.376535809149699,0.143153335463782,-1.17932402581048,5.94946515725942e-07,Repressed
DYNC2LI1,ENSG00000138036,-0.231868334404264,0.320879976459725,-0.551303230875416,0.00177117458283388,Repressed
E2F3,ENSG00000112242,0.238675003245969,0.212266722095979,0.500565323630167,0.00105307708926793,Activated
ECHDC3,ENSG00000134463,-0.230379623554406,0.229857620546026,-0.706114574617165,6.43735681540662e-07,Repressed
EGFR,ENSG00000146648,-0.082675455803114,0.776185557715893,-0.522924958159259,0.00542014903152964,Repressed
EI24,ENSG00000149547,-0.0840847493132167,0.622766476468903,-0.526317779209274,4.40082343659923e-11,Repressed
EID2,ENSG00000176396,-0.113287531036453,0.649008222205629,-0.640221513529656,0.000301156689161074,Repressed
ELF5,ENSG00000135374,0.0790288863767024,0.754337279474543,-0.592445958698912,0.00058472193972296,Repressed
ENDOD1,ENSG00000149218,-0.310790197323725,0.195634898732889,-0.671995677315445,0.000653946998077994,Repressed
ENG,ENSG00000106991,0.168199023729865,0.450443258124411,-0.662983487357994,5.75505815425329e-05,Repressed
ENTPD6,ENSG00000197586,-0.260086191290938,0.22036165703543,-0.525195463587752,0.00172666531089555,Repressed
EPHA2,ENSG00000142627,-0.1227855888227,0.687156277317276,0.575791092111503,0.00056635161991101,Activated
EPHX2,ENSG00000120915,-0.361096490843583,0.103853304612891,-0.545951226170634,0.00207116074813279,Repressed
EPS15,ENSG00000085832,-0.287375383990176,0.19558971992889,-0.665164814709325,9.04333570197088e-05,Repressed
ERAL1,ENSG00000132591,-0.31652322147694,0.122363348796326,-0.714575270303268,1.24065024946722e-05,Repressed
ERCC3,ENSG00000163161,-0.187805963065074,0.386497321495878,-0.512911024363694,0.00395283396815324,Repressed
ERICH1,ENSG00000104714,0.171650454932701,0.428384978474762,0.556125971912939,0.000671464203203012,Activated
ERV3-1,ENSG00000213462,0.106522034264458,0.661045995434272,0.524757054499143,0.00328174790448764,Activated
ESD,ENSG00000139684,-0.261979678531134,0.157840715347092,-0.680117084232073,1.14063119357965e-06,Repressed
ESM1,ENSG00000164283,0.117679811876443,0.754301316820865,-1.1893872435795,3.14793637120783e-05,Repressed
ESYT2,ENSG00000117868,0.275675717432952,0.112644496146871,1.00480472061916,1.09315083244856e-12,Activated
ETV3,ENSG00000117036,0.114989665857994,0.648217234667226,0.552513967254812,0.00190195058030921,Activated
EXOC3-AS1,ENSG00000221990,-0.256411748557774,0.302850335570793,-0.642670409422302,0.000362523261028803,Repressed
EYA2,ENSG00000064655,0.101662230089731,0.667830119954632,-0.758261947027551,1.92534553813171e-05,Repressed
FAAP100,ENSG00000185504,-0.384354559694054,0.100137308501708,-0.720748131318314,6.59858936365208e-05,Repressed
FABP5,ENSG00000164687,-0.121660926503416,0.5455792003872,1.36719320030568,5.48325879885821e-19,Activated
FADD,ENSG00000168040,-0.0663065885009621,0.78495092416518,-0.576314854791118,0.00077906012170138,Repressed
FAM110A,ENSG00000125898,-0.278024811545731,0.196335174761612,-0.580230363849268,0.00080414041743902,Repressed
FAM13A,ENSG00000138640,-0.336915706423718,0.125312922245778,-0.516376306355971,0.00622655801978782,Repressed
FANCI,ENSG00000140525,0.267740235239796,0.214111051063904,0.578619281909936,0.000518174018818127,Activated
FBLIM1,ENSG00000162458,-0.262341973334385,0.202443703938402,-0.52895724651665,0.00108223413213762,Repressed
FBXL20,ENSG00000108306,0.315612261001732,0.141824110986947,0.626376537118333,0.000414847271718531,Activated
FBXO28,ENSG00000143756,-0.305344504680775,0.11891248493074,-0.791944316256063,7.72347871892245e-08,Repressed
FCRLB,ENSG00000162746,-0.277064531001017,0.283131243291062,-0.653981683320648,0.000743677155841737,Repressed
FGFBP1,ENSG00000137440,-0.12543977214049,0.657693171152829,-1.16480939813492,4.72961216856209e-05,Repressed
FGFR1,ENSG00000077782,0.00896768309695147,0.995107246021369,0.555449196399881,0.00491983321685642,Activated
FOS,ENSG00000170345,0.00516179633301783,0.991393653209528,-0.576197808526711,0.000429388246244027,Repressed
FOSL1,ENSG00000175592,0.00749491316404771,0.971093098129002,0.785054047713179,1.14077386797638e-05,Activated
FRMD4B,ENSG00000114541,0.204770089334485,0.380361246955441,0.696726141258665,3.24851485012931e-05,Activated
FUCA1,ENSG00000179163,-0.155805572253396,0.669344013201382,-0.539152271605609,0.00452574999027951,Repressed
FUT2,ENSG00000176920,-0.171049531889718,0.547287798420073,-0.647377662681258,0.00212469853748655,Repressed
G6PC3,ENSG00000141349,0.0591760367217299,0.754128887862834,-0.615621678405614,5.56861688048475e-06,Repressed
GALNT7,ENSG00000109586,-0.12639378846879,0.594461644052221,-0.579736115983792,0.00167726934378767,Repressed
GATAD2A,ENSG00000167491,-0.0965715183776412,0.726524907598776,0.530967730940409,0.000175949897520568,Activated
GCNT2,ENSG00000111846,-0.16343405069281,0.423183239264317,-0.581474330609124,1.30264354988563e-05,Repressed
GFOD1,ENSG00000145990,0.207627761439412,0.391108267430265,0.510203991221117,0.00369870411634531,Activated
GGT6,ENSG00000167741,-0.334398575616994,0.201344752792416,-0.651317756024781,0.000588094996288913,Repressed
GLIPR1,ENSG00000139278,-0.332544597220629,0.167468877898927,-0.783508235284584,8.81024243131585e-05,Repressed
GMPPA,ENSG00000144591,-0.191345272664276,0.368260900560003,-0.730507294905643,4.82900826285168e-06,Repressed
GNAI2,ENSG00000114353,0.132079197178505,0.522472871129228,-0.53973832037757,0.000342695688779321,Repressed
GOLPH3L,ENSG00000143457,-0.276116388705357,0.204112849439026,-0.787666140526849,3.32767705530074e-05,Repressed
GPAT3,ENSG00000138678,0.367008517096173,0.10707773800258,0.743448756493096,2.13007409505295e-05,Activated
GPKOW,ENSG00000068394,-0.364200196595686,0.102123256416558,-0.534197911800527,0.00228322578875175,Repressed
GPM6B,ENSG00000046653,-0.217285742503035,0.356504189387246,-1.15220470517213,5.77541328313929e-10,Repressed
GPX3,ENSG00000211445,-0.354207022990644,0.135427867650938,-1.34090434683446,1.1140422376913e-12,Repressed
GTF3C1,ENSG00000077235,0.160948332976853,0.480992658520395,0.549369322425055,0.000886732740553204,Activated
GTF3C4,ENSG00000125484,0.204646875413497,0.326795743206958,0.637413146224745,6.72766529402499e-05,Activated
GTF3C5,ENSG00000148308,-0.0246296991414493,0.995107246021369,-1.05267736196457,7.35895324798932e-09,Repressed
GTPBP1,ENSG00000100226,-0.0566147235938738,0.936994873861178,0.58253371475544,0.000659962106919379,Activated
H1F0,ENSG00000189060,-0.282168030714327,0.247686909922125,-0.92784039481216,4.54423749927052e-08,Repressed
HADH,ENSG00000138796,-0.0353410818915616,0.840207085395999,-0.704540633762721,1.16818620973158e-09,Repressed
HCFC1,ENSG00000172534,0.147222485809646,0.505603881820767,0.62345683294656,8.19185025019552e-05,Activated
HEATR3,ENSG00000155393,0.212095473861492,0.35362334103645,0.621320300763294,0.000862162959932495,Activated
HERC3,ENSG00000138641,0.191685031732118,0.462045233103495,0.534191315417921,0.00554100061055842,Activated
HERC3,ENSG00000138641,0.191685031732118,0.462045233103495,0.534191315417921,0.00554100061055842,Activated
HEXB,ENSG00000049860,-0.102780631609427,0.624145875090789,-0.77495996236065,2.2744135301162e-07,Repressed
HIPK2,ENSG00000064393,-0.113532908242849,0.614521597422866,0.707640346539133,1.71163273818205e-05,Activated
HIST1H1D,ENSG00000124575,-0.306002149096284,0.275291033133596,0.931244724559463,6.1496886791794e-08,Activated
HIST1H1E,ENSG00000168298,-0.041853243941424,0.868586809106829,0.980182943149118,1.32948549716449e-08,Activated
HIST1H2AG,ENSG00000196787,0.376235496977942,0.109493460219984,0.611769487973647,0.000742003548489108,Activated
HIST1H2BJ,ENSG00000124635,0.056369825453671,0.850704665498673,0.638604051651988,0.000923930593271406,Activated
HLA-DMA,ENSG00000204257,-0.337887657081906,0.149158526713258,-0.609951336432247,0.0018697042042191,Repressed
HLA-DRB1,ENSG00000196126,0.353505015486703,0.101966317174853,-0.929071729975018,6.73068164670144e-09,Repressed
HMBS,ENSG00000256269,0.0187338320319073,0.978523751964513,-1.01152566258019,5.71757339840976e-10,Repressed
HMCES,ENSG00000183624,-0.219900389965385,0.328933516896097,-0.682977809432036,4.61367410924839e-05,Repressed
HSD17B2,ENSG00000086696,-0.105138313724708,0.804030294283466,-0.771276787694354,0.000393809080468617,Repressed
HTT,ENSG00000197386,0.340702595812873,0.142993499986821,0.544985752299842,0.00371890819362761,Activated
HYLS1,ENSG00000198331,-0.208307501110363,0.367401608597416,-0.747169424624362,0.000102073799086122,Repressed
ID1,ENSG00000125968,-0.288302316003997,0.315926849984088,-0.779917682588466,0.00104595657580797,Repressed
ID4,ENSG00000172201,-0.110913834896176,0.651616008096704,-0.929542901875359,9.07586127344741e-08,Repressed
IGFBP2,ENSG00000115457,-0.0758926535048233,0.812376564763982,-0.809841113549687,0.00050459846277158,Repressed
IGFBP4,ENSG00000141753,-0.319916688869878,0.18820358595893,1.00075867877126,1.19741492243216e-08,Activated
IMPAD1,ENSG00000104331,-0.159625123540813,0.350374953218195,0.60257920873896,2.81284271020343e-05,Activated
IMPDH2,ENSG00000178035,-0.239849495961327,0.235471616847371,-0.604902340922781,0.000197154539286812,Repressed
INPP1,ENSG00000151689,-0.233339719594297,0.379229121221364,-0.913305176439114,1.30834507821844e-06,Repressed
INSR,ENSG00000171105,-0.179254191227524,0.459159662316056,-0.733418269822767,6.69341418315144e-05,Repressed
IPP,ENSG00000197429,-0.189046236339393,0.442467686019493,-0.552167463659133,0.00284489162687586,Repressed
ITFG1,ENSG00000129636,-0.278089748873758,0.173105724582417,-0.581160644450067,1.19306161462422e-05,Repressed
ITGB4,ENSG00000132470,-0.00598861622090968,0.995107246021369,-0.723625110256967,6.48223534022808e-05,Repressed
ITPR1,ENSG00000150995,-0.13928876052977,0.60696529989594,-0.7043365911661,0.000188523323512197,Repressed
JARID2,ENSG00000008083,-0.0933931007516635,0.703570033929439,0.575397593063914,0.000382457431332073,Activated
JMJD4,ENSG00000081692,-0.000770041576875476,0.999198244454189,-0.737234542276627,1.44348825075597e-09,Repressed
KAT5,ENSG00000172977,-0.30580534694858,0.158411465420615,-0.868133741595734,7.32892613689522e-07,Repressed
KBTBD7,ENSG00000120696,-0.243568202332072,0.290359128246421,-0.706144250446601,0.000347917299919606,Repressed
KDELR2,ENSG00000136240,-0.142140061641278,0.204016413210697,-0.572470884646896,9.22292544443367e-12,Repressed
KDELR3,ENSG00000100196,-0.328906591947495,0.109316254017997,-0.893805896041313,3.48755175281143e-07,Repressed
KHSRP,ENSG00000088247,0.00979170421954494,0.96798860611588,0.598184157324627,4.20997855644347e-05,Activated
KIAA0232,ENSG00000170871,0.1945594902817,0.429485827563288,0.535122782489922,0.00187828013332641,Activated
KIAA1551,ENSG00000174718,0.326643072533952,0.172707668081777,0.675465363520904,0.000188400302980419,Activated
KIF20A,ENSG00000112984,-0.178082208039035,0.428545878122579,-0.71494330012536,0.000572407658770591,Repressed
KIF2C,ENSG00000142945,-0.311494715321611,0.184423956278135,-0.679560993736322,0.00139946207907343,Repressed
KLF7,ENSG00000118263,0.0494595789765757,0.837307426145092,0.524051787692327,0.00319056192670713,Activated
KLK8,ENSG00000129455,-0.0450790331190609,0.879416840336132,0.719430580100458,1.38201830903991e-05,Activated
KMT5A,ENSG00000183955,0.199896592081435,0.346818400679533,0.669791355782009,2.80164004355892e-05,Activated
KNSTRN,ENSG00000128944,-0.126571810162908,0.616765437334063,-0.54710421720645,0.00676810162451509,Repressed
KRT16,ENSG00000186832,-0.151132307333022,0.655773749050204,1.0890509300308,1.12705148475531e-07,Activated
KRT19,ENSG00000171345,-0.243394910491692,0.248899669878541,-0.737001008914904,1.35884466825182e-06,Repressed
LARGE2,ENSG00000165905,0.34218969025865,0.117538097375144,-0.530115427161008,0.00392013359644458,Repressed
LBH,ENSG00000213626,-0.245288891369078,0.47512583105135,-4.33505871430881,5.03763957622795e-40,Repressed
LENG8,ENSG00000167615,-0.201856383897801,0.365467132040583,0.551395042886778,0.000982436893486733,Activated
LIMS1,ENSG00000169756,-0.238702445674847,0.149226553879157,-0.737959226060619,1.62054854879276e-07,Repressed
LINC00346,ENSG00000255874,0.187007037071723,0.520599984318719,0.526143798238692,0.006506059359013,Activated
LMF2,ENSG00000100258,-0.296828732737592,0.165045798533316,-0.807025822214725,9.11340407093666e-07,Repressed
LOXL2,ENSG00000134013,-0.272525009855128,0.297441717965096,-0.931164119782402,3.5881830766873e-05,Repressed
LPAR2,ENSG00000064547,0.121895485040984,0.588806678315441,-0.627135722648465,0.000163947877257733,Repressed
LPGAT1,ENSG00000123684,-0.27304932705508,0.13381508003391,-0.649062619068184,8.81496371088495e-06,Repressed
LRRC37B,ENSG00000185158,0.322475789899847,0.261890639754402,0.819461007320913,2.83700960441489e-05,Activated
LTA4H,ENSG00000111144,-0.259744424019436,0.247064813111878,-0.5457128329329,0.00358698974862283,Repressed
LTF,ENSG00000012223,0.263770296339283,0.379229121221364,-1.53278324021313,3.06888799185101e-07,Repressed
LY6K,ENSG00000160886,0.265309692671941,0.115939010402118,0.632421747881185,1.37926858643477e-06,Activated
MAGED1,ENSG00000179222,0.318348991898188,0.110405461167193,-0.619851922513825,5.43389502235696e-05,Repressed
MANEAL,ENSG00000185090,-0.304540143256269,0.125940645090014,-0.660605092880501,3.08850705860351e-05,Repressed
MANSC1,ENSG00000111261,0.0507802278369552,0.995107246021369,-0.540803258626375,0.00172664138734955,Repressed
MAPK12,ENSG00000188130,0.322357385879999,0.115483925328871,0.556482920256127,0.000679684988122318,Activated
MAPT,ENSG00000186868,-0.0806139110564809,0.744827313783015,0.629209917783301,0.00120356863659439,Activated
MCM10,ENSG00000065328,-0.131048989593622,0.631834347128728,0.573544376284084,0.00205438678992352,Activated
MDC1,ENSG00000137337,0.221458382194123,0.51140483253358,0.530145515968255,0.00328275077842327,Activated
MED13L,ENSG00000123066,0.212089849462665,0.324687726937052,0.686494775103361,4.68635844210529e-05,Activated
MELK,ENSG00000165304,-0.315032313605768,0.162759467811144,-0.536091591096808,0.00643230977495737,Repressed
MFGE8,ENSG00000140545,-0.194902246187414,0.259614521597829,-1.49614181624588,1.06486673081814e-29,Repressed
MFSD1,ENSG00000118855,-0.259812011934255,0.19577068754934,-0.748677929327605,3.62850405368406e-06,Repressed
MGP,ENSG00000111341,0.391350097137271,0.356125646192381,-1.18671812537943,0.000119999664482285,Repressed
MLH3,ENSG00000119684,-0.270375971139651,0.229827403294547,-0.512956405937996,0.00360039039458323,Repressed
MLKL,ENSG00000168404,0.267205342987558,0.243116514187483,0.689699390526173,0.000184859470861847,Activated
MMAB,ENSG00000139428,-0.122617491742895,0.599722760501542,-0.60815495588305,0.000379406037921648,Repressed
MND1,ENSG00000121211,0.314353016819558,0.175021954049994,0.536344436322271,0.00316053055536566,Activated
MPV17L2,ENSG00000254858,-0.00987836343733975,0.969559779296567,-0.506969579152856,0.00368610590403246,Repressed
MPZL2,ENSG00000149573,-0.288997497056614,0.192158248600644,-1.38833056719601,9.67602359427395e-18,Repressed
MRAS,ENSG00000158186,-0.0522217192910349,0.860207737271979,-0.910463075138361,2.08312816546346e-08,Repressed
MSH6,ENSG00000116062,0.122273902504135,0.600108313132817,0.525872511053925,0.00121717098677158,Activated
MTFR1L,ENSG00000117640,-0.307216735144889,0.203033147587216,-0.600072449757476,0.00100105784457965,Repressed
MTMR14,ENSG00000163719,-0.166979227691976,0.416358948649903,-0.62912140815975,1.3378406977472e-05,Repressed
MUT,ENSG00000146085,-0.301477276293917,0.148736477623123,-0.69316126240704,3.60297522610298e-05,Repressed
MYO6,ENSG00000196586,-0.162219074218934,0.362422517352782,-0.598796810277653,2.13461969612832e-06,Repressed
NBEAL1,ENSG00000144426,-0.239192818361191,0.179856292399936,0.609470180859756,8.13500123129186e-05,Activated
NCALD,ENSG00000104490,-0.245686392629289,0.327398735315445,-0.884579286506604,7.93235796057329e-06,Repressed
NCK2,ENSG00000071051,-0.201810227222651,0.37733902163622,-0.811460813053689,1.29639725973894e-09,Repressed
NCL,ENSG00000115053,0.203210574373399,0.136448410642467,0.645240418476048,6.76764359131074e-09,Activated
NDC80,ENSG00000080986,-0.336227656802826,0.154098241177684,-0.536569456112716,0.00991146431015749,Repressed
NDFIP2,ENSG00000102471,-0.18775202477418,0.494691188122426,-0.584483683268486,0.000714447504708438,Repressed
NDRG2,ENSG00000165795,-0.229747428493429,0.221553181479558,-1.15877502589276,4.8548486598211e-15,Repressed
NECAB3,ENSG00000125967,-0.238780950510682,0.302709547028267,-0.620380492813258,0.000496060103834316,Repressed
NELFB,ENSG00000188986,-0.159595354037209,0.432954263763898,-0.673593419032237,5.40177320380083e-06,Repressed
NFATC2IP,ENSG00000176953,-0.0245541579798182,0.971465717490422,0.57798612197003,0.000239473845791127,Activated
NFIA,ENSG00000162599,-0.31604711128905,0.145521373849797,-0.760886833148942,3.55304808977586e-06,Repressed
NFKB1,ENSG00000109320,0.203391854260762,0.288195086551079,1.03844820177885,4.42173295398058e-12,Activated
NFKBID,ENSG00000167604,0.149853779953431,0.534897849667443,0.697437446663598,3.59200575250785e-05,Activated
NIF3L1,ENSG00000196290,-0.276140160427051,0.18243413576038,-0.710436452515174,5.28190458159416e-05,Repressed
NLN,ENSG00000123213,0.276060171138058,0.170590893493864,0.504467637870986,0.00140972420538345,Activated
NNT,ENSG00000112992,0.329353823929003,0.170894280198568,0.553123519555837,0.00145699723467545,Activated
NOL3,ENSG00000140939,-0.166866540606698,0.361367384182039,-0.568799938427291,8.62128655892015e-05,Repressed
NPDC1,ENSG00000107281,-0.255242713310614,0.104576198750197,-0.559445957475721,3.30946121352278e-06,Repressed
NPW,ENSG00000183971,-0.414708355974343,0.14312048500107,1.6636392282804,2.35366940712773e-18,Activated
NSFL1C,ENSG00000088833,-0.214114267859338,0.213987980556921,-0.54872769885042,8.08108775263327e-05,Repressed
