gene_symbol,ensembl_gene_id,TvsH.logFC,TvsH.FDR,TvsU.logFC,TvsU.FDR,cistrans,direction
CD59,ENSG00000085063,0.73150585236598,1.05021881072504e-09,0.564399041459206,4.1054895467837e-05,trans,Towards UnRx
CDA,ENSG00000158825,1.48369542530136,1.46716186474745e-08,1.2629274972222,0.000164936767883465,trans,Towards UnRx
CDH3,ENSG00000062038,-0.778740170287674,7.75246935585087e-05,-0.390818512791873,0.123458685064552,trans,Towards UnRx
CDK18,ENSG00000117266,-0.731459748462193,0.000283399788809717,-0.393060535757647,0.306509948543543,trans,Towards UnRx
CDK5,ENSG00000164885,0.860467917813497,4.29519226029957e-06,0.281531210646892,0.306317253865268,trans,Towards UnRx
CDKN2C,ENSG00000123080,-0.66430440012913,0.00424725841230302,-1.52144945036304,4.32137919472186e-10,trans,Towards UnRx
CEBPB,ENSG00000172216,1.37924982762809,6.86704524439069e-29,1.35618568360841,7.23387996469635e-24,trans,Towards UnRx
CEBPD,ENSG00000221869,0.712509414309676,0.00118694728671012,0.783766177454007,0.00168465420632248,trans,Towards UnRx
CEBPG,ENSG00000153879,1.24049383928209,3.02427404779033e-15,-0.133032629751883,0.559537605631664,trans,Away from UnRx
CENPW,ENSG00000203760,0.714925591787659,0.00259808514916221,0.103351163544671,0.788126159398919,trans,Towards UnRx
CEP89,ENSG00000121289,0.536230377043008,0.00908691728022236,0.418664408542649,0.0665539279842952,trans,Towards UnRx
CERCAM,ENSG00000167123,-0.724827056630361,9.64272306524161e-05,-0.38781443266006,0.123032317667978,trans,Towards UnRx
CFAP20,ENSG00000070761,-0.533860258134062,0.00281540413032897,-0.240588045725896,0.274098052098751,trans,Towards UnRx
CFAP36,ENSG00000163001,-0.533144568130684,0.00751909316478268,-0.651385414100788,0.00154879520083363,trans,Towards UnRx
CFLAR,ENSG00000003402,0.517201225898866,0.000238108853977149,0.852879013793151,3.51961817723569e-08,trans,Towards UnRx
CGNL1,ENSG00000128849,0.64265505662971,0.00328195849141139,1.06105520967708,2.01227375262505e-05,trans,Towards UnRx
CHCHD7,ENSG00000170791,2.42804893608553,7.84243065875378e-27,2.25098366370717,1.74608720364267e-17,trans,Towards UnRx
CHI3L1,ENSG00000133048,0.964855063388443,7.97885267377296e-05,-0.362816726719767,0.306068635486339,trans,Away from UnRx
CHI3L2,ENSG00000064886,0.8549377081388,2.2175450435337e-06,0.657781233328355,0.00609550797967745,trans,Towards UnRx
CHML,ENSG00000203668,0.58837182312052,0.00134289171120369,0.505126657335416,0.0132485107886451,trans,Towards UnRx
CHODL,ENSG00000154645,0.578949486975301,0.00962810811705906,0.615004454998806,0.0190036642618837,trans,Towards UnRx
CHSY1,ENSG00000131873,-0.915164445046849,4.21715478779323e-07,-0.453225682568057,0.0553284486544674,trans,Towards UnRx
CISD1,ENSG00000122873,0.590207590017773,0.000372180955679721,0.0972632547240022,0.884346882938989,trans,Towards UnRx
CKMT1A,ENSG00000223572,0.581308753170532,0.00131551183530742,0.64073342361669,0.00189895248357894,trans,Towards UnRx
CKMT1B,ENSG00000237289,0.754049354129546,1.54809928894547e-05,0.758913681532955,0.000111087082786348,trans,Towards UnRx
CLASP2,ENSG00000163539,0.680465517278831,0.00668048282056547,0.346035731937703,0.232787222030343,trans,Towards UnRx
CLCN3,ENSG00000109572,0.562478438758315,0.00362205856280675,0.613703675760585,0.00516050566637252,trans,Towards UnRx
CLDN3,ENSG00000165215,-0.758649664554545,0.00218433681407387,-0.907649771133042,0.00031821432327601,trans,Towards UnRx
CLEC7A,ENSG00000172243,0.712554138460012,0.000556729496326078,0.949428883899763,4.04247887681121e-05,trans,Towards UnRx
CLU,ENSG00000120885,1.18444096833159,1.82842206393854e-05,1.44956483014392,7.20188817957685e-06,trans,Towards UnRx
CMPK1,ENSG00000162368,0.58411182842316,2.27047918471783e-06,0.187018081269316,0.241711447962274,trans,Towards UnRx
CMPK2,ENSG00000134326,0.978242360061833,0.000233297140523158,2.21520406053748,7.63000926728714e-11,trans,Towards UnRx
CMSS1,ENSG00000184220,0.780847282747111,2.36445996395146e-05,-0.165393367162173,0.511325184498279,trans,Away from UnRx
CNDP2,ENSG00000133313,0.587109578687305,9.25352573414231e-05,0.691958011394831,5.09910209093776e-05,trans,Towards UnRx
CNGA1,ENSG00000198515,0.781092774786207,0.00123338120686064,0.474643742243825,0.141976883424434,trans,Towards UnRx
CNN3,ENSG00000117519,-0.580590098885444,0.00806619757763792,-1.39332867136502,3.20218608378916e-10,trans,Towards UnRx
CNP,ENSG00000173786,0.539111368361922,0.00181233623774112,1.35339626725462,2.71068774502418e-11,trans,Towards UnRx
COBLL1,ENSG00000082438,0.526428965794018,0.00191034232373785,0.884830382861107,6.81482452063115e-06,trans,Towards UnRx
COG5,ENSG00000164597,0.615849747521864,0.00162027026018575,0.193108443230036,0.475394517387163,trans,Towards UnRx
COL1A1,ENSG00000108821,-3.17541901466983,2.69015232408323e-17,0.193769778833833,0.613317523494061,trans,Away from UnRx
COL9A2,ENSG00000049089,-0.847819405942202,8.58866911407059e-06,-0.392532678896644,0.150377772410092,trans,Towards UnRx
COL9A3,ENSG00000092758,-0.842420284050687,3.17463682499426e-05,-0.388318749769446,0.159580076722788,trans,Towards UnRx
COMTD1,ENSG00000165644,0.666356155059749,0.000454866203341208,0.90183673519386,3.4677212193981e-05,trans,Towards UnRx
COTL1,ENSG00000103187,-0.600774769564759,0.0029945377813178,-1.16777810435552,5.14685661429762e-08,trans,Towards UnRx
CPD,ENSG00000108582,0.748389850461994,0.000148780582721369,0.506760915205845,0.0318732005205465,trans,Towards UnRx
CPEB4,ENSG00000113742,0.715744807292853,0.000103030633593701,0.420883172964548,0.0650617604736333,trans,Towards UnRx
CPPED1,ENSG00000103381,0.637635183861443,0.0073656896933892,-0.127918103843373,0.709719720726375,trans,Away from UnRx
CPQ,ENSG00000104324,-0.85207407401102,6.50690477604764e-05,-0.059797648023067,0.881169247900728,trans,Towards UnRx
CRABP1,ENSG00000166426,-1.15827136228832,2.13189362319091e-07,-1.31489681621674,9.90800720514562e-08,trans,Towards UnRx
CREG1,ENSG00000143162,1.53030621609978,8.52065268525288e-17,1.20425519856716,3.32675295113545e-09,trans,Towards UnRx
CRYZ,ENSG00000116791,0.691198720868485,0.00847760505949453,0.0824136074811451,0.972701780364979,trans,Towards UnRx
CSTA,ENSG00000121552,1.06742365198996,3.75093890510396e-06,1.55441323500041,2.36629181778022e-08,trans,Towards UnRx
CSTB,ENSG00000160213,0.627618731923658,2.55152230268041e-05,-1.06733430493345,2.747406257292e-09,trans,Away from UnRx
CT83,ENSG00000204019,-0.813178643567844,0.000448526330837232,-1.73635367574634,4.08993307267286e-13,trans,Towards UnRx
CTSC,ENSG00000109861,0.669530896147151,0.0010919298479889,0.685531737056215,0.00165240937055363,trans,Towards UnRx
CTSS,ENSG00000163131,0.899178455718937,2.21110581154364e-05,1.25825995274145,6.28213171048544e-07,trans,Towards UnRx
CTSV,ENSG00000136943,0.907894005578677,8.66889998848385e-05,-0.0423240656987041,0.949035478881849,trans,Away from UnRx
CUL1,ENSG00000055130,0.677408058609753,0.000237035044948085,0.342394126460075,0.133775433634163,trans,Towards UnRx
CUL3,ENSG00000036257,0.622250277460786,0.00356528302919715,0.211707898999881,0.43762801680201,trans,Towards UnRx
CXCL10,ENSG00000169245,1.82845884711039,7.30958504964848e-09,2.63039754744708,3.72948271361785e-12,trans,Towards UnRx
CXXC5,ENSG00000171604,1.36728060852217,1.23810569890972e-10,1.53108639285751,1.09261333154132e-10,trans,Towards UnRx
CYB5A,ENSG00000166347,0.601208605724643,0.00105131515296102,-0.278896719972807,0.2293019931176,trans,Away from UnRx
CYLD,ENSG00000083799,0.593889583410757,0.00180648403852028,0.19156422959529,0.478954436199735,trans,Towards UnRx
CYP27A1,ENSG00000135929,0.941395074202354,2.37872261929798e-05,1.16968098302681,7.76658247425447e-06,trans,Towards UnRx
CYP2J2,ENSG00000134716,0.940616019868671,1.98696771550695e-05,0.337223342333271,0.303320889635038,trans,Towards UnRx
CYP7B1,ENSG00000172817,0.735566573660374,0.00136404348248927,1.35522346506496,1.87282447696189e-07,trans,Towards UnRx
CYYR1,ENSG00000166265,-1.23766005021002,2.40874979692948e-09,-1.25333624902327,2.81221040260353e-07,trans,Towards UnRx
DAPK3,ENSG00000167657,-0.665562792757319,0.00108588597506509,-0.36834592692151,0.199780762082167,trans,Towards UnRx
DAPP1,ENSG00000070190,0.576296762164705,0.00487943406807308,0.361938345058063,0.15986852358778,trans,Towards UnRx
DBI,ENSG00000155368,0.501332469381027,5.07026693105079e-05,0.149480192812157,0.321571617118388,trans,Towards UnRx
DCK,ENSG00000156136,0.660682056428496,0.0027809677982903,0.190286093723432,0.637787964575877,trans,Towards UnRx
DDX58,ENSG00000107201,0.704004454118949,0.00764416540330605,1.03518705509502,0.000508861887625132,trans,Towards UnRx
DEGS2,ENSG00000168350,1.36634394787391,4.26532173047071e-07,0.538868746826501,0.131863952708825,trans,Towards UnRx
DEUP1,ENSG00000165325,-0.615862835095705,0.0049325859251112,-0.382766376356718,0.234530116190235,trans,Towards UnRx
DGKI,ENSG00000157680,-2.13117369440609,2.7516683381085e-15,-1.40196996551353,9.43579100895999e-06,trans,Towards UnRx
DHCR7,ENSG00000172893,-0.604270601909558,7.07018934181945e-06,-0.703348787524454,6.97549774925712e-06,trans,Towards UnRx
DHRS3,ENSG00000162496,1.26600835679097,2.20596581798767e-07,0.63531250472543,0.0465923729116882,trans,Towards UnRx
DNAJA4,ENSG00000140403,0.798784147271418,0.00127632158918169,0.603449149548339,0.0331327553844509,trans,Towards UnRx
DNAJB6,ENSG00000105993,0.655853506046045,9.22023388059374e-07,0.141327384784504,0.418927697508969,trans,Towards UnRx
DNAJB9,ENSG00000128590,0.837432391762043,3.16246300708682e-07,0.00618756037040368,0.990305856518999,trans,Towards UnRx
DNM1,ENSG00000106976,-1.23826470284994,7.54614445447497e-10,0.0482092973437158,0.919881941155016,trans,Away from UnRx
DSG1,ENSG00000134760,1.20648498368703,2.21766330299827e-08,1.7313978339134,3.50217507291047e-11,trans,Towards UnRx
DTX2,ENSG00000091073,0.654034531875816,0.00324499722033648,0.404069666932904,0.184473006118104,trans,Towards UnRx
DUSP2,ENSG00000158050,-0.868866316447269,0.0013208940731138,0.270987903849821,0.487240168668072,trans,Away from UnRx
DZANK1,ENSG00000089091,-1.15499854210975,4.30013172675657e-07,0.00905809438443712,0.999502527125559,trans,Away from UnRx
EDN1,ENSG00000078401,-2.01505887029095,2.68180311568744e-13,-1.12778127898489,0.000211505543911662,trans,Towards UnRx
EEF1E1,ENSG00000124802,0.816628410755223,5.17828690228052e-07,-0.235144095091058,0.249033360746201,trans,Away from UnRx
EGR3,ENSG00000179388,-1.23862365459453,4.26532173047071e-07,0.767674924898177,0.0194012346361904,trans,Away from UnRx
EIF2A,ENSG00000144895,0.500538205060887,0.00105131515296102,-0.0469249384419313,0.916779635212807,trans,Away from UnRx
ELF3,ENSG00000163435,0.535849921825557,0.000465823001445306,0.758330099133845,5.45965091415936e-06,trans,Towards UnRx
ELF5,ENSG00000135374,-0.796151500647839,5.58042911914594e-05,-0.574462315889723,0.013844863979366,trans,Towards UnRx
ENG,ENSG00000106991,-0.611822221813018,0.00143371580447483,-0.234736897388931,0.385133330404813,trans,Towards UnRx
ENPP4,ENSG00000001561,0.639236093334142,0.00664708591623357,0.643337042246961,0.0225649346051967,trans,Towards UnRx
EPHB3,ENSG00000182580,-0.835488090791909,7.50187099568593e-05,-0.0777271548719728,0.842766236200442,trans,Towards UnRx
EPHX2,ENSG00000120915,0.572402312380788,0.0034636130935482,0.7292392824606,0.00106038221839313,trans,Towards UnRx
EPM2AIP1,ENSG00000178567,0.78432601443822,0.000215398143431128,0.684363480391684,0.00821452952375863,trans,Towards UnRx
ERLIN2,ENSG00000147475,0.556590158571843,0.00191034232373785,0.231453649437169,0.320978710324357,trans,Towards UnRx
ERN1,ENSG00000178607,0.807777118275716,0.000210446634097411,1.21129473662379,5.9316573776992e-07,trans,Towards UnRx
ERV3-1,ENSG00000213462,1.04748841067386,2.00109343856499e-08,1.60586383165078,1.2459590113531e-13,trans,Towards UnRx
ESCO2,ENSG00000171320,0.681418828000352,0.00790274389110285,-4.95523223338795e-05,0.99568579781665,trans,Away from UnRx
ESYT1,ENSG00000139641,-0.679518735488043,0.00106451156896654,-0.243443172480315,0.496926576223508,trans,Towards UnRx
EXOC4,ENSG00000131558,0.638964483819059,0.000400582638224049,0.153469210408031,0.547970580739807,trans,Towards UnRx
EZR,ENSG00000092820,0.530483637499243,0.000218367018998482,0.87778323710612,8.76482360822528e-10,trans,Towards UnRx
F3,ENSG00000117525,-1.08645722555323,0.000116727851363018,-0.993416399925947,0.00173038981890718,trans,Towards UnRx
FAAP24,ENSG00000131944,0.899389142829786,3.28742705211037e-05,0.656888034289926,0.0144852235807845,trans,Towards UnRx
FADS1,ENSG00000149485,-0.695820505480612,0.00208505256960438,-0.312057255103778,0.280272569833569,trans,Towards UnRx
FAM122B,ENSG00000156504,0.632144676356746,0.00412980935765756,0.25794314409196,0.38654567153519,trans,Towards UnRx
FAM129A,ENSG00000135842,1.33831213279284,3.89069346574086e-07,1.44128080589803,3.86604366364609e-06,trans,Towards UnRx
FAM3D,ENSG00000198643,1.28367832250168,6.64670022279382e-06,0.965638335697161,0.00784780892238282,trans,Towards UnRx
FAM71E1,ENSG00000142530,-0.544061259895697,0.00594094667960085,0.0479926684926087,0.896316445617185,trans,Away from UnRx
FASTK,ENSG00000164896,0.97352108378135,7.41861536041935e-09,0.816035117521118,8.19510315307492e-05,trans,Towards UnRx
FBLN5,ENSG00000140092,0.74171703524207,0.000686964826354744,0.383467197430584,0.190438980270856,trans,Towards UnRx
FBXO6,ENSG00000116663,0.696941154201999,0.008676502241457,0.36196766696877,0.347548343816845,trans,Towards UnRx
FCGRT,ENSG00000104870,-0.56309345479928,0.00669186669559477,0.334225172222297,0.241931827987791,trans,Away from UnRx
FEN1,ENSG00000168496,0.767089310303028,0.00108588597506509,0.0758441254525533,0.856015611015799,trans,Towards UnRx
FGF2,ENSG00000138685,-1.22114485112177,2.89493051619104e-07,-0.83476519555763,0.00506832570850959,trans,Towards UnRx
FH,ENSG00000091483,0.73521067129659,1.91853699024112e-07,-0.149077062123205,0.371847704183871,trans,Away from UnRx
FKBP10,ENSG00000141756,-1.68744403818379,1.35663648594841e-14,-1.26424664701294,3.52888760097002e-06,trans,Towards UnRx
FKBP15,ENSG00000119321,0.605986299866069,0.00158904556478768,0.397333453104376,0.0950752221330551,trans,Towards UnRx
FLNA,ENSG00000196924,-0.938500365239981,6.78689632652232e-05,-0.0632471607832062,0.899238335046529,trans,Towards UnRx
FN1,ENSG00000115414,1.1566887575564,0.00119454574010962,0.689622384277805,0.0861466746951019,trans,Towards UnRx
FOSB,ENSG00000125740,-0.656482134620708,2.49636781838675e-05,0.37370533881619,0.0780448824515061,trans,Away from UnRx
FOXC1,ENSG00000054598,-0.814569945100085,0.00010386305485556,-0.167925202030642,0.616728653603792,trans,Towards UnRx
FOXP1,ENSG00000114861,-0.752874577453019,6.58827741688222e-05,-0.128925626633152,0.659611057011796,trans,Towards UnRx
FRZB,ENSG00000162998,-1.4277472170693,1.22029851049347e-08,-1.56767523163089,4.92030285055514e-08,trans,Towards UnRx
FTH1,ENSG00000167996,0.509462441007532,0.000120430043120157,-0.229493685882839,0.21774274197539,trans,Away from UnRx
FUCA1,ENSG00000179163,0.652388000318889,0.00398628402208421,0.348208307811726,0.219621859874781,trans,Towards UnRx
GABRE,ENSG00000102287,0.810279279373357,0.000363909681014415,0.910425528803151,0.000535319348764416,trans,Towards UnRx
GALNT11,ENSG00000178234,0.910597607409667,2.25386436337946e-07,0.685502926403568,0.000703886024346038,trans,Towards UnRx
GALNT7,ENSG00000109586,0.860934355355475,1.37572005390171e-05,0.736690255377111,0.00101798154093781,trans,Towards UnRx
