gene_symbol,ensembl_gene_id,TvsH.logFC,TvsH.FDR,TvsU.logFC,TvsU.FDR,direction
AMD1,ENSG00000123505,-0.0204921936324072,0.785833901413424,-0.872837000936344,1.83586478811329e-59,Repressed
AMOTL1,ENSG00000166025,0.0590405682416115,0.41990754740427,0.749424022485675,1.22292073540253e-25,Activated
AMPD2,ENSG00000116337,0.0520693695961014,0.475432588202021,-0.593501581646638,1.45721030364335e-21,Repressed
ANK3,ENSG00000151150,0.0536563850362086,0.487511550948768,0.573669124348629,1.03204208657167e-15,Activated
ANKRD11,ENSG00000167522,0.0203610529359786,0.684145327091759,0.544683183633418,3.59824384169662e-31,Activated
ANKRD37,ENSG00000186352,-0.09258159011926,0.243167662073792,1.06766613725946,3.36362214495194e-42,Activated
ANKRD44,ENSG00000065413,0.0220329583816243,0.801751659372593,0.557000921325407,3.28359164179652e-13,Activated
ANKRD45,ENSG00000183831,0.079133991781028,0.239525832033472,-0.639141680085867,2.99785173766713e-24,Repressed
ANKRD46,ENSG00000186106,-0.046955339442214,0.488353876683411,-0.912320633674323,1.67122784766385e-60,Repressed
ANKS1A,ENSG00000064999,-0.0296034615062934,0.697303839013894,0.539360281571271,5.45675184913312e-16,Activated
ANKZF1,ENSG00000163516,0.00426612154234005,0.995870225043765,0.522891081009003,4.48881193674354e-13,Activated
ANOS1,ENSG00000011201,0.0409302758878858,0.623412708110051,-0.538879023401389,4.26391237892651e-15,Repressed
ANXA2,ENSG00000182718,0.085996639262634,0.205653211551619,1.29334531561846,3.95911217622801e-61,Activated
ANXA6,ENSG00000197043,0.0050591224859101,0.953488178536588,-0.523196321219848,2.36461837072126e-20,Repressed
AP1AR,ENSG00000138660,-0.0113713771217104,0.890813536979533,0.680450662260736,1.12034380985236e-21,Activated
AP1B1,ENSG00000100280,-0.0394113715940421,0.659240776119518,-0.597938372675223,5.54176597396983e-18,Repressed
AP1G1,ENSG00000166747,0.0200537082689322,0.845832690461635,0.517792130883662,3.73795883014228e-14,Activated
AP3M2,ENSG00000070718,-0.0112737517223741,0.890692368495447,0.913888922331528,7.10803301306678e-43,Activated
AP3S2,ENSG00000157823,0.0680471551535644,0.399445724750501,0.522834786681152,7.01003804880596e-12,Activated
APEX1,ENSG00000100823,0.0654927952282367,0.120508324606614,-0.64286563274682,2.16078834367377e-60,Repressed
APH1A,ENSG00000117362,-0.0277055723776012,0.601023732321576,-0.597400150535318,8.14135897191067e-47,Repressed
APLP2,ENSG00000084234,0.011540237858533,0.855852570950128,1.1131767879201,2.12422690938577e-76,Activated
ARCN1,ENSG00000095139,0.0545783683569598,0.397204148476228,0.714256488555258,1.52617610693142e-28,Activated
ARF1,ENSG00000143761,-0.0457237191427372,0.177558442704416,-0.728009791581275,3.5815523623622e-105,Repressed
ARFGAP3,ENSG00000242247,-0.0963262116465744,0.11801972962034,0.52745333443009,1.61893835586605e-15,Activated
ARFGEF3,ENSG00000112379,-0.109099889285266,0.129020750506796,0.702295321673018,6.93872256434854e-22,Activated
ARFIP2,ENSG00000132254,-0.0921864950063828,0.180252218580667,-0.730527204299961,2.64295029097671e-35,Repressed
ARFRP1,ENSG00000101246,-0.0986890329491177,0.144983421318447,0.53108960778311,1.36186358267679e-15,Activated
ARHGAP29,ENSG00000137962,0.0216331559281777,0.786922907778146,0.995635064149539,4.05127681087513e-38,Activated
ARHGAP32,ENSG00000134909,0.0469140612878179,0.643307361151487,0.641305182957498,9.27221577560848e-19,Activated
ARHGAP33,ENSG00000004777,0.0925236991888788,0.242469430197842,0.925932166772968,7.36814899124834e-33,Activated
ARHGAP35,ENSG00000160007,-0.0529521820468911,0.428239697463656,0.687528313894869,1.75095676546339e-24,Activated
ARHGAP5,ENSG00000100852,-0.0194643594976631,0.806534020628402,0.552849510960262,5.72103152000776e-17,Activated
ARHGEF1,ENSG00000076928,-0.0393709240440875,0.670051977418436,-0.769023186252456,2.79162818933221e-36,Repressed
ARHGEF1,ENSG00000076928,-0.0393709240440875,0.670051977418436,-0.769023186252456,2.79162818933221e-36,Repressed
ARHGEF10,ENSG00000104728,-0.00792111896886923,0.938222354638663,0.812410228313496,7.3289681681709e-28,Activated
ARHGEF12,ENSG00000196914,0.049361091807907,0.480191974444168,0.732075324673163,2.95391135182945e-27,Activated
ARHGEF39,ENSG00000137135,-0.0954837027442706,0.230338193415974,-0.608357016199161,1.11172550762361e-19,Repressed
ARHGEF7,ENSG00000102606,-0.0527027031141155,0.426861738008266,1.06924191923708,1.64970180300486e-54,Activated
ARID4A,ENSG00000032219,0.0910980933660707,0.159055239504592,0.778770910961658,2.92342934605133e-29,Activated
ARID4B,ENSG00000054267,0.0492222331547536,0.277544534462198,0.513496164506087,1.40407078506989e-27,Activated
ARIH2,ENSG00000177479,-0.0234658206135757,0.745029751095444,-0.536740976542904,1.65391837631738e-23,Repressed
ARL17A,ENSG00000185829,0.0110804336677442,0.924805911677347,1.04105717266126,1.73997522062216e-44,Activated
ARL4C,ENSG00000188042,-0.0988230818229696,0.177910410108743,0.860379116543619,3.86928498677648e-28,Activated
ARL6IP1,ENSG00000170540,0.00318696071190896,0.983598712931661,0.767072087946959,6.52037797640302e-24,Activated
ARMCX3,ENSG00000102401,0.0405750486733637,0.572000368788165,0.50179750900001,7.31245741988222e-15,Activated
ARNT2,ENSG00000172379,-0.0123795766492869,0.924037745039384,0.624142610332608,5.47568512889429e-16,Activated
ARRDC4,ENSG00000140450,-0.0413786633493212,0.713090396579816,0.877999369238709,7.80123391671431e-30,Activated
ARSD,ENSG00000006756,-0.0163675689602657,0.857284117261174,1.0714460369774,1.15150380634553e-43,Activated
ARV1,ENSG00000173409,0.0775002940835766,0.240370505645128,-1.08166170565205,4.55353769640129e-89,Repressed
ASAP1,ENSG00000153317,0.0278895935972678,0.689109804210078,1.08049957997494,1.96094389223512e-59,Activated
ASB7,ENSG00000183475,0.0708711856824312,0.380753338567659,0.66313696809097,5.42238992451333e-18,Activated
ASB8,ENSG00000177981,-0.0353730640444875,0.673582040936653,-0.585346805231496,4.29461533585777e-24,Repressed
ASH1L,ENSG00000116539,0.00348376866235618,0.96203079198275,0.607364923020497,1.36114686729407e-33,Activated
ASNA1,ENSG00000198356,-0.0930806885230145,0.180497293958691,-0.562891819360846,4.63494498752231e-20,Repressed
ASPH,ENSG00000198363,-0.0283410207309134,0.667919134767657,0.536269305228522,3.08194097715759e-19,Activated
ASPSCR1,ENSG00000169696,-0.0127992703621051,0.87449614142862,0.678621816509138,1.52510579614416e-26,Activated
ATAD1,ENSG00000138138,0.042747881192674,0.626046201405945,-0.507275919120647,8.57660890921532e-18,Repressed
ATAD2B,ENSG00000119778,-0.065566562899948,0.403088090554298,0.764958842757266,4.51641471403782e-28,Activated
ATAT1,ENSG00000137343,-0.0319149477642436,0.72059259926122,0.628650643450967,1.11230172805842e-20,Activated
ATF1,ENSG00000123268,-0.0156552383520105,0.901600115867132,-0.53998668268954,5.79075400889704e-20,Repressed
ATF2,ENSG00000115966,-0.00948965176184223,0.980427130227187,0.633910797897112,1.74035055773019e-21,Activated
ATF7IP,ENSG00000171681,0.0191746177410655,0.873523724228619,-0.653081912144661,2.4030970978147e-27,Repressed
ATG101,ENSG00000123395,-0.10069221510946,0.109270991718706,-1.01540686799796,7.38693074649314e-74,Repressed
ATG5,ENSG00000057663,-0.00336512432227949,0.949851027514646,-0.591241758956534,3.73698447858317e-65,Repressed
ATIC,ENSG00000138363,-0.071242637057358,0.171450198313062,-0.731012302131811,6.8581956026896e-55,Repressed
ATL3,ENSG00000184743,0.0464856371211084,0.491606402044758,0.517727395932692,5.75257390333551e-15,Activated
ATP11A,ENSG00000068650,-0.0137743037440259,0.918675431756216,0.669768600368556,1.61127650240608e-22,Activated
ATP1B3,ENSG00000069849,-0.0331322734212797,0.586248260350491,-1.0562297864633,3.24358273052333e-122,Repressed
ATP23,ENSG00000166896,0.0128676637782771,0.898959826802346,-1.22394909358672,1.9813474206798e-83,Repressed
ATP2A1-AS1,ENSG00000260442,-0.018026046749268,0.897027364007542,0.865091275409643,5.80565267083366e-29,Activated
ATP2C1,ENSG00000017260,-0.0422751177045279,0.642626332418876,-0.626026302544659,1.46445073841132e-22,Repressed
ATP6V0A1,ENSG00000033627,0.0545126431262775,0.452547194240896,0.992678303698363,1.68320299914725e-45,Activated
ATP6V0E1,ENSG00000113732,-0.0611975713145989,0.290385563747298,-0.733459902176124,2.70794219907829e-49,Repressed
ATP6V1F,ENSG00000128524,-0.000472750016630561,0.995896171859297,0.679630664428017,7.71324704373815e-73,Activated
ATP9A,ENSG00000054793,-0.0136026646897709,0.889027836415196,0.787877325678683,2.13992917835501e-25,Activated
ATRNL1,ENSG00000107518,-0.0303190060332967,0.771385452267553,0.560692817045714,2.67574833063333e-13,Activated
ATRX,ENSG00000085224,0.02274762263329,0.616981812885222,0.592990722074195,5.69994128568211e-42,Activated
AZIN1,ENSG00000155096,0.0531102984087817,0.475817972627006,-0.725361785479985,4.556372191078e-37,Repressed
B4GALT5,ENSG00000158470,-0.0307011566998045,0.640791649656437,0.565751609120871,8.43752890811737e-21,Activated
BAALC,ENSG00000164929,-0.112582609463498,0.144611079930272,-0.655279005045411,3.66493238866255e-20,Repressed
BABAM1,ENSG00000105393,-0.044624216071886,0.547488221789719,-0.649001302162356,4.8512151841055e-28,Repressed
BACH1,ENSG00000156273,0.0179021406038325,0.810923722694284,0.632941934623407,1.15801996397236e-22,Activated
BACH1,ENSG00000156273,0.0179021406038325,0.810923722694284,0.632941934623407,1.15801996397236e-22,Activated
BAG2,ENSG00000112208,-0.0594871298325498,0.379238346172344,-0.778440330115179,1.53745151895507e-44,Repressed
BAG4,ENSG00000156735,-0.0174390971689512,0.826204213317025,0.58320724980392,2.8737252152385e-18,Activated
BAG5,ENSG00000166170,-0.0490986965452185,0.469200379752988,0.508947816730017,3.98505442395247e-15,Activated
BARD1,ENSG00000138376,-0.0204906282190031,0.793722553042502,0.85336577035603,9.99105628044055e-37,Activated
BAZ1A,ENSG00000198604,-0.0936466719494907,0.116255847701676,-0.508311212283736,3.05136530089129e-20,Repressed
BAZ2B,ENSG00000123636,-0.0774884590347245,0.22858266178259,0.868828206908974,2.15327709657983e-35,Activated
BBS7,ENSG00000138686,0.0306814940063286,0.786419364770091,0.661240650515925,4.98949866628945e-21,Activated
BCAP29,ENSG00000075790,0.0330238280464893,0.603183814654435,0.637066699320771,1.67905058679295e-26,Activated
BCL10,ENSG00000142867,0.081463768631196,0.304504900683579,0.616010720372743,6.48543140241431e-18,Activated
BCL7A,ENSG00000110987,0.0376710392167001,0.534363428009334,0.503346785011143,1.03884562277065e-18,Activated
BCL9L,ENSG00000186174,0.113809753321159,0.151722701032384,0.508084933930874,3.31454794292182e-11,Activated
BDP1,ENSG00000145734,0.0215444251805036,0.725000748403564,0.566171598599357,2.35998982373394e-25,Activated
BEX1,ENSG00000133169,0.0206896399724978,0.765405961275988,-0.52889677768555,1.48109591201863e-25,Repressed
BEX3,ENSG00000166681,0.0158920731013619,0.738360383760188,-0.943412445916642,7.00596082880611e-150,Repressed
BID,ENSG00000015475,-0.0853888648430318,0.171275645935922,-0.761068357957939,2.05305965626182e-43,Repressed
BIRC2,ENSG00000110330,0.053012507407441,0.397204148476228,1.04246859760179,8.11830454893292e-56,Activated
BIVM,ENSG00000134897,0.0835211265945637,0.212753677201201,0.623003290177452,1.93147418010278e-19,Activated
BLVRB,ENSG00000090013,-0.0614008106514214,0.358198603642585,0.932668197294869,9.0870245526934e-41,Activated
BMP1,ENSG00000168487,0.0430199261925828,0.62337591990816,0.549991263229138,6.35886905161699e-13,Activated
BMPR2,ENSG00000204217,0.00654359170715289,0.941469843599821,0.572005046591702,2.35767632047231e-15,Activated
BMS1,ENSG00000165733,-0.0687497580137372,0.277606279072895,-0.553467170634841,6.44131806283893e-23,Repressed
BNC2,ENSG00000173068,-0.0211788345001288,0.765262593428812,0.926911356665515,1.11188805576574e-44,Activated
BNIP1,ENSG00000113734,-0.0364149100583157,0.699098138611395,-0.776739733831942,2.95787730475015e-35,Repressed
BNIP3,ENSG00000176171,-0.0457949795492655,0.522262869486249,1.13651435166095,2.2637478269391e-53,Activated
BNIP3L,ENSG00000104765,0.0252474583662768,0.661588411390364,1.05820251439451,1.51112936468377e-79,Activated
BORCS5,ENSG00000165714,-0.060717767405602,0.4119541420885,-0.926772096950475,3.70325983885018e-44,Repressed
BRAF,ENSG00000157764,0.094374941778299,0.133007953851034,0.80432778133583,6.1351233717404e-32,Activated
BRCA2,ENSG00000139618,0.0471281111566264,0.528537982438624,0.854021997543876,3.61348799044306e-31,Activated
BRD1,ENSG00000100425,-0.0776790666010391,0.287130593094599,0.66861198638781,1.16509874574527e-22,Activated
BRD7,ENSG00000166164,0.0406986978716826,0.318471907346907,0.518474176025497,5.34661072988211e-34,Activated
BRIX1,ENSG00000113460,0.0204885016618448,0.630029150322565,-0.706099832094409,2.37387495646333e-90,Repressed
BRWD1,ENSG00000185658,0.0251535317214377,0.681963100022086,0.781831718758201,5.74904306239311e-42,Activated
C10orf55,ENSG00000222047,-0.0233590883702273,0.785117409163515,-0.771734478070474,1.29882232725369e-29,Repressed
C12orf10,ENSG00000139637,-0.0565396219250323,0.352624266468293,-1.54023310151492,3.7076297256249e-232,Repressed
C12orf4,ENSG00000047621,0.121333471685791,0.115793618054582,-0.751215589609869,3.04611300346726e-29,Repressed
C14orf119,ENSG00000179933,-0.0332752720655525,0.611459282778648,-0.849685452430985,1.70662658773606e-63,Repressed
C1orf112,ENSG00000000460,-0.0444519015816698,0.54867217330546,-0.844441353126519,2.42868176419316e-48,Repressed
C1orf131,ENSG00000143633,0.0493942096385181,0.480191974444168,-0.548154774470834,2.41306108316777e-21,Repressed
C21orf58,ENSG00000160298,0.0901348902483309,0.17234213914319,1.64927481094152,8.92886172403903e-94,Activated
C2CD3,ENSG00000168014,0.0153733706349066,0.835638098464423,0.51542175943474,1.20648619495335e-11,Activated
C4orf3,ENSG00000164096,-0.015920207970604,0.758565696410254,0.839844690777846,2.49214395431758e-69,Activated
C6orf141,ENSG00000197261,0.0525242154638125,0.532450095923001,0.536846677223854,3.77603325609291e-12,Activated
C6orf62,ENSG00000112308,-0.0778236018222907,0.169104461130048,1.07397032730649,4.80393620869682e-59,Activated
C8orf33,ENSG00000182307,0.0627899660938321,0.309829107152914,0.947120909010147,1.29295974650895e-47,Activated
C9orf116,ENSG00000160345,-0.108335611406837,0.159343552185445,-0.92813867186732,1.16395584582312e-48,Repressed
CA12,ENSG00000074410,-0.0642884665733466,0.438244131913751,-0.62428526400475,4.66508066760023e-18,Repressed
CA5B,ENSG00000169239,0.114353270334149,0.105847196891178,1.14491138498076,2.06973194697013e-51,Activated
CACNB4,ENSG00000182389,0.00793239755518543,0.956127495656043,0.581027679526947,6.34176529909223e-17,Activated
CACNG8,ENSG00000142408,0.00957650256055397,0.933047300084988,0.520353224826521,2.0231063420677e-12,Activated
CADM1,ENSG00000182985,0.0592737343925029,0.39591427164989,1.04214945349187,3.30017016472884e-44,Activated
CALCOCO2,ENSG00000136436,-0.0855037285983934,0.135031607866441,0.77430121258106,2.59625309883723e-33,Activated
CALD1,ENSG00000122786,-0.00393700458167208,0.960507717630467,0.931449574078592,1.63468625949214e-65,Activated
CALN1,ENSG00000183166,0.0954339087470329,0.202353216765737,0.702248664963846,2.67143111225189e-22,Activated
CAMK1,ENSG00000134072,0.045237049435971,0.587368746625759,-0.547432502164842,5.07844977055757e-18,Repressed
CAND1,ENSG00000111530,-0.00256670917410704,0.977914962339853,0.512429175867298,1.87556926081117e-20,Activated
CAP1,ENSG00000131236,0.0662294528774578,0.207993576118465,-0.50092049075932,1.58156870567391e-26,Repressed
CAPN7,ENSG00000131375,0.07210805203893,0.32794007197721,0.503778354547405,2.41626579419734e-12,Activated
CAPNS1,ENSG00000126247,-0.0569408062656847,0.286248834969773,0.571579013808918,1.0943349984856e-25,Activated
CARM1,ENSG00000142453,0.0364364047366844,0.711050836852464,-0.588501094729509,3.22136635277185e-21,Repressed
CARS,ENSG00000110619,-0.0255475543543224,0.781833527306496,-1.2380568492006,5.90347916579533e-102,Repressed
CASD1,ENSG00000127995,-0.0468767040597317,0.582591246775879,0.584475935745493,2.92829620215767e-14,Activated
CASP8AP2,ENSG00000118412,0.0838758815220015,0.12393866500675,0.690544887845274,1.63874221520079e-30,Activated
CBFA2T2,ENSG00000078699,0.0847995044817375,0.240602043489474,0.667022404160055,3.66624355384308e-20,Activated
CBL,ENSG00000110395,-0.107126013773583,0.12135219699041,0.77260081134311,8.86633222890147e-26,Activated
CBLL1,ENSG00000105879,0.0676867103937053,0.407294088777006,0.503966489624348,2.50751017662262e-13,Activated
CBX2,ENSG00000173894,0.0071656380568815,0.932570282420347,0.92944436130106,1.10021431411516e-42,Activated
CBX4,ENSG00000141582,-0.0241425102787039,0.768578705233149,0.68698817724574,2.26578321570767e-21,Activated
CCDC186,ENSG00000165813,-0.0907348415245285,0.202974510740154,0.539751659052305,1.11846002992112e-14,Activated
CCDC3,ENSG00000151468,-0.0990632011723633,0.230442282892908,-0.773477494649277,1.36148917690422e-33,Repressed
CCDC43,ENSG00000180329,-0.00397597207885235,0.973847594127189,0.501352869919243,3.4848708550594e-18,Activated
CCDC47,ENSG00000108588,0.0724407240199768,0.108831668323607,0.699613243866872,1.01224229534454e-44,Activated
CCDC77,ENSG00000120647,0.0720772864541782,0.307041300235454,-0.638019954972919,3.02023350008997e-26,Repressed
CCDC82,ENSG00000149231,0.0192215303152189,0.781040289852932,1.03478936021899,4.40769867431423e-57,Activated
CCDC84,ENSG00000186166,0.0657893823683299,0.327681487723133,0.912936411697688,2.11498248842174e-39,Activated
CCNC,ENSG00000112237,-0.0153290646091828,0.826204213317025,-0.512537091810132,6.94102632871049e-26,Repressed
CCND2,ENSG00000118971,0.000826875478512678,0.996649058306235,-0.832823841711548,8.58133048674189e-60,Repressed
CCNG1,ENSG00000113328,0.0927902608784873,0.161258884422766,-0.531096678740622,5.6100939294572e-20,Repressed
CCNL1,ENSG00000163660,-0.0438602381426461,0.374737770885486,1.07438756268224,3.08244786338427e-82,Activated
CCNL2,ENSG00000221978,0.00442219128164078,0.962800781622941,0.59114238753276,2.06605731422125e-19,Activated
CCP110,ENSG00000103540,-0.0163588314056234,0.81755408714661,1.01085025633316,2.32509681151495e-54,Activated
CCT4,ENSG00000115484,-0.0351051937517168,0.309983688658234,-0.541297728396166,2.80358774690712e-62,Repressed
CCT7,ENSG00000135624,-0.0426918874538649,0.206244379640785,-0.555621509534932,5.94572050470044e-64,Repressed
CCZ1,ENSG00000122674,0.0254354425557885,0.7204641367293,-0.606784554486524,7.21580047556472e-30,Repressed
CCZ1B,ENSG00000146574,0.027946339581003,0.695365948124085,-0.73719035575834,4.60836878992698e-41,Repressed
CD109,ENSG00000156535,0.111224223193179,0.167747152211471,0.606469419981896,2.26991889322366e-15,Activated
CD164,ENSG00000135535,0.0842268517965443,0.155350990862152,-0.874549308243717,1.10344344155178e-66,Repressed
CD24,ENSG00000272398,0.037870209262381,0.32794007197721,-1.19868090461225,5.56932165242392e-206,Repressed
CD55,ENSG00000196352,0.0524874873575698,0.448699358284943,-0.69984127316146,4.49790112738775e-32,Repressed
CD9,ENSG00000010278,0.100914724155266,0.108621300848177,-0.669383886963218,1.47500864043966e-31,Repressed
CDC16,ENSG00000130177,-0.0373299050601979,0.549324420635302,0.773827820660008,6.08775237224181e-38,Activated
CDC37,ENSG00000105401,-0.0650008782107427,0.202943607264294,-0.847960956477121,4.53433324904074e-81,Repressed
CDC42EP1,ENSG00000128283,-0.0303687187380078,0.732690832722829,-0.628269204652596,1.9941022540643e-18,Repressed
CDC42EP3,ENSG00000163171,0.0379660376030674,0.656228852778343,0.784996870378011,1.68485607011647e-25,Activated
CDCA3,ENSG00000111665,-0.114124163462363,0.136582838002631,-1.1406246343378,6.01322003987965e-59,Repressed
CDCA7L,ENSG00000164649,-0.0812548328135455,0.162340588840772,-1.05768333659099,6.17931286558376e-101,Repressed
CDH2,ENSG00000170558,-0.0359747959299821,0.717413393708917,0.510474118546379,3.68607961127536e-14,Activated
CDK11B,ENSG00000248333,0.0379834733256927,0.625746101232675,0.606255665792124,3.16880778998003e-19,Activated
CDK2,ENSG00000123374,0.0161628547585617,0.881005521154501,-0.54293721108523,6.10320454457628e-16,Repressed
CDK4,ENSG00000135446,0.0483576365629322,0.24465668528822,-0.944109343991892,7.04250643791006e-140,Repressed
CDK5RAP3,ENSG00000108465,0.078383946460292,0.175722731427,0.908685378470997,1.00188761242276e-44,Activated
CDK9,ENSG00000136807,0.086113206591005,0.211374583777987,-0.860910392534948,2.30339736813813e-47,Repressed
CDKL5,ENSG00000008086,-0.0577687853821923,0.399444511996843,0.71646263860093,1.05965043526914e-24,Activated
CDKN1C,ENSG00000129757,-0.0626001713484289,0.37741575660956,0.63164409327624,4.30301423904404e-18,Activated
CDKN2AIP,ENSG00000168564,-0.0537144151441723,0.43601437064197,0.591070736012176,1.95121501290193e-18,Activated
CDKN2D,ENSG00000129355,-0.0562280338226224,0.517880551669877,0.54115436474123,1.75884241031175e-12,Activated
CDR2,ENSG00000140743,-0.109171543628481,0.120744355250414,0.649247473725318,3.58793570831581e-19,Activated
CDR2,ENSG00000140743,-0.109171543628481,0.120744355250414,0.649247473725318,3.58793570831581e-19,Activated
CELF2,ENSG00000048740,-0.0105425911644608,0.888939049916889,-1.14395099128469,9.65471578944849e-85,Repressed
CELF4,ENSG00000101489,0.106774879743937,0.159219549811919,0.563435361853199,3.98143538161306e-14,Activated
CENPN,ENSG00000166451,0.0734368799476299,0.336234332074837,-0.70751729664509,3.89498657084342e-33,Repressed
CEP131,ENSG00000141577,0.00322734385340642,0.967046252653232,0.709765088687226,5.53737908700784e-23,Activated
CEP250,ENSG00000126001,-0.0252929015441846,0.733393417909499,0.680761266840157,8.9715691756635e-24,Activated
CEP295,ENSG00000166004,0.0977558552931463,0.117557077375993,1.08134810904718,1.72863699883882e-52,Activated
CEP350,ENSG00000135837,-0.0285430719001801,0.639508695676092,0.678766615395222,1.7960275401159e-33,Activated
CEP78,ENSG00000148019,-0.0546747883474427,0.300012843363068,0.725712499010739,1.48845122066192e-37,Activated
CERS4,ENSG00000090661,0.0151617949180096,0.815973862144133,0.68288659742897,9.04304933768477e-19,Activated
CERS6,ENSG00000172292,0.0591992167090434,0.370535475044826,0.595472675886529,2.26817864791205e-20,Activated
CFAP97,ENSG00000164323,-0.0682348117239859,0.139800410948053,0.826940552807999,5.92106629100326e-55,Activated
CGNL1,ENSG00000128849,0.0215999537178774,0.806179367520764,0.642709843797235,6.6678271199384e-17,Activated
CHAC2,ENSG00000143942,-0.0929340466766625,0.229117516596841,-0.645222411226571,2.03338889887289e-21,Repressed
CHAF1B,ENSG00000159259,-0.038304069792764,0.600505817590249,0.562959899142543,6.38951181834824e-17,Activated
